type,data_dim,laten_dim,n_params,max_set_size,min_value,max_value,label,multisets,train_samples,valid_samples,test_samples,train_label_mean,train_label_std,train_label_min,train_label_max,train_label_median,train_label_mode,train_delta,valid_label_mean,valid_label_std,valid_label_min,valid_label_max,valid_label_median,valid_label_mode,valid_delta,test_label_mean,test_label_std,test_label_min,test_label_max,test_label_median,test_label_mode,test_delta,max_epochs,patience,min_delta,lr,batch_size,random_seed,weight_decay,grad_norm_threshold,use_batch_sampler,use_gpu,results_out,loss,epochs,avg_train_loss,best_valid_loss,avg_test_loss
deepsets_mlp_sum,1,10,251,10,0,10,sum,True,10000,1000,1000,27.2788,16.079442977905273,0.0,84.0,26.0,10.0,1.7414823770523071,27.53,16.209537506103516,0.0,77.0,26.0,17.0,1.7481498718261719,26.756,16.171964645385742,0.0,76.0,25.0,14.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,sum-results.csv,mse,77,0.00023977100942487782,5.024092524763546e-05,6.096641072872444e-05
deepsets_mlp_max,1,10,251,10,0,10,sum,True,10000,1000,1000,27.2788,16.079442977905273,0.0,84.0,26.0,10.0,1.7414823770523071,27.53,16.209537506103516,0.0,77.0,26.0,17.0,1.7481498718261719,26.756,16.171964645385742,0.0,76.0,25.0,14.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,sum-results.csv,mse,125,70.32833169827795,73.95243072509766,71.14758682250977
deepsets_mlp_fspool,1,10,361,10,0,10,sum,True,10000,1000,1000,27.2788,16.079442977905273,0.0,84.0,26.0,10.0,1.7414823770523071,27.53,16.209537506103516,0.0,77.0,26.0,17.0,1.7481498718261719,26.756,16.171964645385742,0.0,76.0,25.0,14.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,sum-results.csv,mse,144,6.984728816095626e-06,2.6024157975257367e-06,2.5814027395654193e-06
mlp,1,10,121,10,0,10,sum,True,10000,1000,1000,27.2788,16.079442977905273,0.0,84.0,26.0,10.0,1.7414823770523071,27.53,16.209537506103516,0.0,77.0,26.0,17.0,1.7481498718261719,26.756,16.171964645385742,0.0,76.0,25.0,14.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,sum-results.csv,mse,113,5.67329604287679e-06,3.492873279498099e-07,3.825311534200182e-07
sorted_mlp,1,10,121,10,0,10,sum,True,10000,1000,1000,27.2788,16.079442977905273,0.0,84.0,26.0,10.0,1.7414823770523071,27.53,16.209537506103516,0.0,77.0,26.0,17.0,1.7481498718261719,26.756,16.171964645385742,0.0,76.0,25.0,14.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,sum-results.csv,mse,83,5.154048924171716e-05,7.1569997714959754e-06,6.055161932749797e-06
pna,1,10,141,10,0,10,sum,True,10000,1000,1000,27.2788,16.079442977905273,0.0,84.0,26.0,10.0,1.7414823770523071,27.53,16.209537506103516,0.0,77.0,26.0,17.0,1.7481498718261719,26.756,16.171964645385742,0.0,76.0,25.0,14.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,sum-results.csv,mse,446,0.03965137221488604,0.037072445498779416,0.038390412693843246
small_set_transformer,1,10,37953,10,0,10,sum,True,10000,1000,1000,27.2788,16.079442977905273,0.0,84.0,26.0,10.0,1.7414823770523071,27.53,16.209537506103516,0.0,77.0,26.0,17.0,1.7481498718261719,26.756,16.171964645385742,0.0,76.0,25.0,14.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,sum-results.csv,mse,102,0.0283263508433155,5.4088082833914086e-05,6.209228899933805e-05
deepsets_mlp_sum,1,10,251,10,0,10,sum,False,10000,1000,1000,27.1623,14.96553897857666,0.0,55.0,27.0,10.0,1.7414823770523071,27.383,15.135003089904785,0.0,55.0,27.0,9.0,1.7481498718261719,27.397,14.880302429199219,0.0,55.0,27.0,40.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,sum-results.csv,mse,46,0.0007167815665583198,0.00016782355214672862,0.00016180672355403658
deepsets_mlp_max,1,10,251,10,0,10,sum,False,10000,1000,1000,27.1623,14.96553897857666,0.0,55.0,27.0,10.0,1.7414823770523071,27.383,15.135003089904785,0.0,55.0,27.0,9.0,1.7481498718261719,27.397,14.880302429199219,0.0,55.0,27.0,40.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,sum-results.csv,mse,117,44.60841296736602,48.602176904678345,42.33830273151398
deepsets_mlp_fspool,1,10,361,10,0,10,sum,False,10000,1000,1000,27.1623,14.96553897857666,0.0,55.0,27.0,10.0,1.7414823770523071,27.383,15.135003089904785,0.0,55.0,27.0,9.0,1.7481498718261719,27.397,14.880302429199219,0.0,55.0,27.0,40.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,sum-results.csv,mse,124,0.0003665507354404546,1.2345959646609117e-05,1.283551392816662e-05
mlp,1,10,121,10,0,10,sum,False,10000,1000,1000,27.1623,14.96553897857666,0.0,55.0,27.0,10.0,1.7414823770523071,27.383,15.135003089904785,0.0,55.0,27.0,9.0,1.7481498718261719,27.397,14.880302429199219,0.0,55.0,27.0,40.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,sum-results.csv,mse,95,1.364143179687304e-06,5.488824736943343e-07,5.245540659615244e-07
sorted_mlp,1,10,121,10,0,10,sum,False,10000,1000,1000,27.1623,14.96553897857666,0.0,55.0,27.0,10.0,1.7414823770523071,27.383,15.135003089904785,0.0,55.0,27.0,9.0,1.7481498718261719,27.397,14.880302429199219,0.0,55.0,27.0,40.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,sum-results.csv,mse,55,0.0002489394503140685,0.00015976807912920776,0.00011202223049622262
pna,1,10,141,10,0,10,sum,False,10000,1000,1000,27.1623,14.96553897857666,0.0,55.0,27.0,10.0,1.7414823770523071,27.383,15.135003089904785,0.0,55.0,27.0,9.0,1.7481498718261719,27.397,14.880302429199219,0.0,55.0,27.0,40.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,sum-results.csv,mse,225,0.011806305263571109,0.010893888305872679,0.011316340998746455
small_set_transformer,1,10,37953,10,0,10,sum,False,10000,1000,1000,27.1623,14.96553897857666,0.0,55.0,27.0,10.0,1.7414823770523071,27.383,15.135003089904785,0.0,55.0,27.0,9.0,1.7481498718261719,27.397,14.880302429199219,0.0,55.0,27.0,40.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,sum-results.csv,mse,52,0.01100126348616063,0.00024682353432581294,0.0002522595686968998
