type,data_dim,laten_dim,n_params,max_set_size,min_value,max_value,label,multisets,train_samples,valid_samples,test_samples,train_label_mean,train_label_std,train_label_min,train_label_max,train_label_median,train_label_mode,train_delta,valid_label_mean,valid_label_std,valid_label_min,valid_label_max,valid_label_median,valid_label_mode,valid_delta,test_label_mean,test_label_std,test_label_min,test_label_max,test_label_median,test_label_mode,test_delta,max_epochs,patience,min_delta,lr,batch_size,random_seed,weight_decay,grad_norm_threshold,use_batch_sampler,use_gpu,results_out,loss,epochs,avg_train_loss,best_valid_loss,avg_test_loss
sorted_mlp,1,10,121,10,0,10,cardinality,False,10000,1000,1000,5.4669,2.871811866760254,1.0,10.0,5.0,2.0,1.7441093921661377,5.429,2.8679189682006836,1.0,10.0,5.0,7.0,1.7379363775253296,5.449,2.925645112991333,1.0,10.0,5.0,4.0,1.737896203994751,500,15,1e-09,0.001,64,999,0.005,50.0,False,True,cardinality-results.csv,mse,160,0.29813935308699396,0.28498903196305037,0.2976293619722128
pna,1,10,141,10,0,10,cardinality,False,10000,1000,1000,5.4669,2.871811866760254,1.0,10.0,5.0,2.0,1.7441093921661377,5.429,2.8679189682006836,1.0,10.0,5.0,7.0,1.7379363775253296,5.449,2.925645112991333,1.0,10.0,5.0,4.0,1.737896203994751,500,15,1e-09,0.001,64,999,0.005,50.0,False,True,cardinality-results.csv,mse,138,0.024514454790646102,0.023535694635938853,0.02417540631722659
small_set_transformer,1,10,37953,10,0,10,cardinality,False,10000,1000,1000,5.4669,2.871811866760254,1.0,10.0,5.0,2.0,1.7441093921661377,5.429,2.8679189682006836,1.0,10.0,5.0,7.0,1.7379363775253296,5.449,2.925645112991333,1.0,10.0,5.0,4.0,1.737896203994751,500,15,1e-09,0.001,64,999,0.005,50.0,False,True,cardinality-results.csv,mse,50,0.21991162970187558,0.20519349537789822,0.2073819050565362
deepsets_mlp_sum,1,10,251,10,0,10,cardinality,True,10000,1000,1000,5.4818,2.8516781330108643,1.0,10.0,5.0,5.0,1.7492488622665405,5.432,2.908844470977783,1.0,10.0,5.0,1.0,1.7338699102401733,5.559,2.8824503421783447,1.0,10.0,6.0,5.0,1.7586982250213623,500,15,1e-09,0.001,64,9999,0.005,50.0,False,True,cardinality-results.csv,mse,69,4.8688359809973596e-05,1.1838198162195113e-05,1.3607435136009371e-05
deepsets_mlp_max,1,10,251,10,0,10,cardinality,True,10000,1000,1000,5.4818,2.8516781330108643,1.0,10.0,5.0,5.0,1.7492488622665405,5.432,2.908844470977783,1.0,10.0,5.0,1.0,1.7338699102401733,5.559,2.8824503421783447,1.0,10.0,6.0,5.0,1.7586982250213623,500,15,1e-09,0.001,64,9999,0.005,50.0,False,True,cardinality-results.csv,mse,40,3.7847542610897382,3.914890229701996,3.8564130067825317
deepsets_mlp_fspool,1,10,361,10,0,10,cardinality,True,10000,1000,1000,5.4818,2.8516781330108643,1.0,10.0,5.0,5.0,1.7492488622665405,5.432,2.908844470977783,1.0,10.0,5.0,1.0,1.7338699102401733,5.559,2.8824503421783447,1.0,10.0,6.0,5.0,1.7586982250213623,500,15,1e-09,0.001,64,9999,0.005,50.0,False,True,cardinality-results.csv,mse,88,0.017052242530889477,0.01746269059367478,0.014300997776445001
mlp,1,10,121,10,0,10,cardinality,True,10000,1000,1000,5.4818,2.8516781330108643,1.0,10.0,5.0,5.0,1.7492488622665405,5.432,2.908844470977783,1.0,10.0,5.0,1.0,1.7338699102401733,5.559,2.8824503421783447,1.0,10.0,6.0,5.0,1.7586982250213623,500,15,1e-09,0.001,64,9999,0.005,50.0,False,True,cardinality-results.csv,mse,104,0.38047016435747694,0.38667595852166414,0.38188067451119423
sorted_mlp,1,10,121,10,0,10,cardinality,True,10000,1000,1000,5.4818,2.8516781330108643,1.0,10.0,5.0,5.0,1.7492488622665405,5.432,2.908844470977783,1.0,10.0,5.0,1.0,1.7338699102401733,5.559,2.8824503421783447,1.0,10.0,6.0,5.0,1.7586982250213623,500,15,1e-09,0.001,64,9999,0.005,50.0,False,True,cardinality-results.csv,mse,147,0.6301411545960007,0.6364313010126352,0.6236128024756908
pna,1,10,141,10,0,10,cardinality,True,10000,1000,1000,5.4818,2.8516781330108643,1.0,10.0,5.0,5.0,1.7492488622665405,5.432,2.908844470977783,1.0,10.0,5.0,1.0,1.7338699102401733,5.559,2.8824503421783447,1.0,10.0,6.0,5.0,1.7586982250213623,500,15,1e-09,0.001,64,9999,0.005,50.0,False,True,cardinality-results.csv,mse,111,0.01973103764200002,0.015666897816117853,0.020180032588541508
small_set_transformer,1,10,37953,10,0,10,cardinality,True,10000,1000,1000,5.4818,2.8516781330108643,1.0,10.0,5.0,5.0,1.7492488622665405,5.432,2.908844470977783,1.0,10.0,5.0,1.0,1.7338699102401733,5.559,2.8824503421783447,1.0,10.0,6.0,5.0,1.7586982250213623,500,15,1e-09,0.001,64,9999,0.005,50.0,False,True,cardinality-results.csv,mse,69,0.5098042756698693,0.5253352466970682,0.4941902104765177
