type,data_dim,laten_dim,n_params,max_set_size,min_value,max_value,label,multisets,train_samples,valid_samples,test_samples,train_label_mean,train_label_std,train_label_min,train_label_max,train_label_median,train_label_mode,train_delta,valid_label_mean,valid_label_std,valid_label_min,valid_label_max,valid_label_median,valid_label_mode,valid_delta,test_label_mean,test_label_std,test_label_min,test_label_max,test_label_median,test_label_mode,test_delta,max_epochs,patience,min_delta,lr,batch_size,random_seed,weight_decay,grad_norm_threshold,use_batch_sampler,use_gpu,results_out,loss,epochs,avg_train_loss,best_valid_loss,avg_test_loss
deepsets_mlp_sum,1,10,251,10,0,10,longest_seq_length,True,10000,1000,1000,4.4028,2.6780874729156494,1.0,10.0,4.0,1.0,1.7445377111434937,4.365,2.7154695987701416,1.0,10.0,4.0,1.0,1.7139023542404175,4.496,2.6694538593292236,1.0,10.0,4.0,1.0,1.7684742212295532,500,15,1e-09,0.001,64,999,0.005,50.0,False,True,longest-seq-length-results.csv,mse,139,0.8031795053345383,0.6559729631990194,0.8771673999726772
deepsets_mlp_max,1,10,251,10,0,10,longest_seq_length,True,10000,1000,1000,4.4028,2.6780874729156494,1.0,10.0,4.0,1.0,1.7445377111434937,4.365,2.7154695987701416,1.0,10.0,4.0,1.0,1.7139023542404175,4.496,2.6694538593292236,1.0,10.0,4.0,1.0,1.7684742212295532,500,15,1e-09,0.001,64,999,0.005,50.0,False,True,longest-seq-length-results.csv,mse,54,4.701170616089159,4.419494062662125,4.471424296498299
deepsets_mlp_fspool,1,10,361,10,0,10,longest_seq_length,True,10000,1000,1000,4.4028,2.6780874729156494,1.0,10.0,4.0,1.0,1.7445377111434937,4.365,2.7154695987701416,1.0,10.0,4.0,1.0,1.7139023542404175,4.496,2.6694538593292236,1.0,10.0,4.0,1.0,1.7684742212295532,500,15,1e-09,0.001,64,999,0.005,50.0,False,True,longest-seq-length-results.csv,mse,237,0.5160552303122866,0.40897492319345474,0.6405092440545559
mlp,1,10,121,10,0,10,longest_seq_length,True,10000,1000,1000,4.4028,2.6780874729156494,1.0,10.0,4.0,1.0,1.7445377111434937,4.365,2.7154695987701416,1.0,10.0,4.0,1.0,1.7139023542404175,4.496,2.6694538593292236,1.0,10.0,4.0,1.0,1.7684742212295532,500,15,1e-09,0.001,64,999,0.005,50.0,False,True,longest-seq-length-results.csv,mse,101,1.368596332468045,1.2357058860361576,1.5365223735570908
sorted_mlp,1,10,121,10,0,10,longest_seq_length,True,10000,1000,1000,4.4028,2.6780874729156494,1.0,10.0,4.0,1.0,1.7445377111434937,4.365,2.7154695987701416,1.0,10.0,4.0,1.0,1.7139023542404175,4.496,2.6694538593292236,1.0,10.0,4.0,1.0,1.7684742212295532,500,15,1e-09,0.001,64,999,0.005,50.0,False,True,longest-seq-length-results.csv,mse,225,0.7857229030056364,0.6289203632622957,0.864398680627346
pna,1,10,141,10,0,10,longest_seq_length,True,10000,1000,1000,4.4028,2.6780874729156494,1.0,10.0,4.0,1.0,1.7445377111434937,4.365,2.7154695987701416,1.0,10.0,4.0,1.0,1.7139023542404175,4.496,2.6694538593292236,1.0,10.0,4.0,1.0,1.7684742212295532,500,15,1e-09,0.001,64,999,0.005,50.0,False,True,longest-seq-length-results.csv,mse,109,0.9321967416508182,0.8172674924135208,1.0274617560207844
small_set_transformer,1,10,37953,10,0,10,longest_seq_length,True,10000,1000,1000,4.4028,2.6780874729156494,1.0,10.0,4.0,1.0,1.7445377111434937,4.365,2.7154695987701416,1.0,10.0,4.0,1.0,1.7139023542404175,4.496,2.6694538593292236,1.0,10.0,4.0,1.0,1.7684742212295532,500,15,1e-09,0.001,64,999,0.005,50.0,False,True,longest-seq-length-results.csv,mse,65,0.12732950733250872,0.04208829521667212,0.06629315472673625
deepsets_mlp_sum,1,10,251,10,0,10,longest_seq_length,False,10000,1000,1000,4.2991,2.6911780834198,1.0,10.0,4.0,1.0,1.7445377111434937,4.238,2.755967378616333,1.0,10.0,4.0,1.0,1.7139023542404175,4.413,2.7521684169769287,1.0,10.0,4.0,1.0,1.7684742212295532,500,15,1e-09,0.001,64,999,0.005,50.0,False,True,longest-seq-length-results.csv,mse,147,0.2582839885904531,0.25008692778646946,0.25330331549048424
deepsets_mlp_max,1,10,251,10,0,10,longest_seq_length,False,10000,1000,1000,4.2991,2.6911780834198,1.0,10.0,4.0,1.0,1.7445377111434937,4.238,2.755967378616333,1.0,10.0,4.0,1.0,1.7139023542404175,4.413,2.7521684169769287,1.0,10.0,4.0,1.0,1.7684742212295532,500,15,1e-09,0.001,64,999,0.005,50.0,False,True,longest-seq-length-results.csv,mse,39,4.631156930498257,4.632890611886978,4.700374335050583
deepsets_mlp_fspool,1,10,361,10,0,10,longest_seq_length,False,10000,1000,1000,4.2991,2.6911780834198,1.0,10.0,4.0,1.0,1.7445377111434937,4.238,2.755967378616333,1.0,10.0,4.0,1.0,1.7139023542404175,4.413,2.7521684169769287,1.0,10.0,4.0,1.0,1.7684742212295532,500,15,1e-09,0.001,64,999,0.005,50.0,False,True,longest-seq-length-results.csv,mse,111,0.18120352494393943,0.16675721481442451,0.1637374241836369
