type,data_dim,laten_dim,n_params,max_set_size,min_value,max_value,label,multisets,train_samples,valid_samples,test_samples,train_label_mean,train_label_std,train_label_min,train_label_max,train_label_median,train_label_mode,train_delta,valid_label_mean,valid_label_std,valid_label_min,valid_label_max,valid_label_median,valid_label_mode,valid_delta,test_label_mean,test_label_std,test_label_min,test_label_max,test_label_median,test_label_mode,test_delta,max_epochs,patience,min_delta,lr,batch_size,random_seed,weight_decay,grad_norm_threshold,use_batch_sampler,use_gpu,results_out,loss,epochs,avg_train_loss,best_valid_loss,avg_test_loss
deepsets_mlp_max,1,10,251,10,0,10,largest_contiguous_sum,False,10000,1000,1000,27.4567,14.953466415405273,0.0,55.0,27.0,45.0,1.7492488622665405,27.184,15.37882137298584,0.0,55.0,28.0,46.0,1.7338699102401733,28.075,15.198532104492188,0.0,55.0,28.0,45.0,1.7586982250213623,500,15,1e-09,0.001,64,9999,0.005,50.0,False,True,largest-contiguous-sum-results.csv,mse,86,76.38405999104688,69.9874804019928,78.42216777801514
deepsets_mlp_fspool,1,10,361,10,0,10,largest_contiguous_sum,False,10000,1000,1000,27.4567,14.953466415405273,0.0,55.0,27.0,45.0,1.7492488622665405,27.184,15.37882137298584,0.0,55.0,28.0,46.0,1.7338699102401733,28.075,15.198532104492188,0.0,55.0,28.0,45.0,1.7586982250213623,500,15,1e-09,0.001,64,9999,0.005,50.0,False,True,largest-contiguous-sum-results.csv,mse,146,0.00023285081991909152,1.8345908245009923e-05,2.023920978899696e-05
mlp,1,10,121,10,0,10,largest_contiguous_sum,False,10000,1000,1000,27.4567,14.953466415405273,0.0,55.0,27.0,45.0,1.7492488622665405,27.184,15.37882137298584,0.0,55.0,28.0,46.0,1.7338699102401733,28.075,15.198532104492188,0.0,55.0,28.0,45.0,1.7586982250213623,500,15,1e-09,0.001,64,9999,0.005,50.0,False,True,largest-contiguous-sum-results.csv,mse,191,0.06004206530132871,0.059411148307844996,0.058728947886265814
sorted_mlp,1,10,121,10,0,10,largest_contiguous_sum,False,10000,1000,1000,27.4567,14.953466415405273,0.0,55.0,27.0,45.0,1.7492488622665405,27.184,15.37882137298584,0.0,55.0,28.0,46.0,1.7338699102401733,28.075,15.198532104492188,0.0,55.0,28.0,45.0,1.7586982250213623,500,15,1e-09,0.001,64,9999,0.005,50.0,False,True,largest-contiguous-sum-results.csv,mse,155,0.0778897797605794,0.07631155150011182,0.08345037093386054
pna,1,10,141,10,0,10,largest_contiguous_sum,False,10000,1000,1000,27.4567,14.953466415405273,0.0,55.0,27.0,45.0,1.7492488622665405,27.184,15.37882137298584,0.0,55.0,28.0,46.0,1.7338699102401733,28.075,15.198532104492188,0.0,55.0,28.0,45.0,1.7586982250213623,500,15,1e-09,0.001,64,9999,0.005,50.0,False,True,largest-contiguous-sum-results.csv,mse,212,0.06065584766636988,0.05947396531701088,0.06351543846540153
small_set_transformer,1,10,37953,10,0,10,largest_contiguous_sum,False,10000,1000,1000,27.4567,14.953466415405273,0.0,55.0,27.0,45.0,1.7492488622665405,27.184,15.37882137298584,0.0,55.0,28.0,46.0,1.7338699102401733,28.075,15.198532104492188,0.0,55.0,28.0,45.0,1.7586982250213623,500,15,1e-09,0.001,64,9999,0.005,50.0,False,True,largest-contiguous-sum-results.csv,mse,36,0.004345563426465508,0.0006977622251724824,0.0007097494089975953
deepsets_mlp_sum,1,10,251,10,0,10,largest_contiguous_sum,True,10000,1000,1000,27.2788,16.079442977905273,0.0,84.0,26.0,10.0,1.7414823770523071,27.53,16.209537506103516,0.0,77.0,26.0,17.0,1.7481498718261719,26.756,16.171964645385742,0.0,76.0,25.0,14.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,largest-contiguous-sum-results.csv,mse,171,7.457332451201202e-05,1.3366772799727755e-07,1.5235035544236553e-07
deepsets_mlp_max,1,10,251,10,0,10,largest_contiguous_sum,True,10000,1000,1000,27.2788,16.079442977905273,0.0,84.0,26.0,10.0,1.7414823770523071,27.53,16.209537506103516,0.0,77.0,26.0,17.0,1.7481498718261719,26.756,16.171964645385742,0.0,76.0,25.0,14.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,largest-contiguous-sum-results.csv,mse,161,66.9634648219795,70.58823251724243,67.68575263023376
deepsets_mlp_fspool,1,10,361,10,0,10,largest_contiguous_sum,True,10000,1000,1000,27.2788,16.079442977905273,0.0,84.0,26.0,10.0,1.7414823770523071,27.53,16.209537506103516,0.0,77.0,26.0,17.0,1.7481498718261719,26.756,16.171964645385742,0.0,76.0,25.0,14.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,largest-contiguous-sum-results.csv,mse,133,7.397157261635631e-05,1.0437184414513467e-05,1.0452965483409571e-05
mlp,1,10,121,10,0,10,largest_contiguous_sum,True,10000,1000,1000,27.2788,16.079442977905273,0.0,84.0,26.0,10.0,1.7414823770523071,27.53,16.209537506103516,0.0,77.0,26.0,17.0,1.7481498718261719,26.756,16.171964645385742,0.0,76.0,25.0,14.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,largest-contiguous-sum-results.csv,mse,236,0.0703867858358819,0.07470351201482117,0.07537203002721071
sorted_mlp,1,10,121,10,0,10,largest_contiguous_sum,True,10000,1000,1000,27.2788,16.079442977905273,0.0,84.0,26.0,10.0,1.7414823770523071,27.53,16.209537506103516,0.0,77.0,26.0,17.0,1.7481498718261719,26.756,16.171964645385742,0.0,76.0,25.0,14.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,largest-contiguous-sum-results.csv,mse,210,0.1051791849172419,0.09503780887462199,0.10090289358049631
pna,1,10,141,10,0,10,largest_contiguous_sum,True,10000,1000,1000,27.2788,16.079442977905273,0.0,84.0,26.0,10.0,1.7414823770523071,27.53,16.209537506103516,0.0,77.0,26.0,17.0,1.7481498718261719,26.756,16.171964645385742,0.0,76.0,25.0,14.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,largest-contiguous-sum-results.csv,mse,420,0.03723426748090868,0.032165611162781715,0.036299188155680895
small_set_transformer,1,10,37953,10,0,10,largest_contiguous_sum,True,10000,1000,1000,27.2788,16.079442977905273,0.0,84.0,26.0,10.0,1.7414823770523071,27.53,16.209537506103516,0.0,77.0,26.0,17.0,1.7481498718261719,26.756,16.171964645385742,0.0,76.0,25.0,14.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,largest-contiguous-sum-results.csv,mse,47,0.009871257580653617,0.002019025108893402,0.002439700205286499
deepsets_mlp_sum,1,10,251,10,0,10,largest_contiguous_sum,False,10000,1000,1000,27.1623,14.96553897857666,0.0,55.0,27.0,10.0,1.7414823770523071,27.383,15.135003089904785,0.0,55.0,27.0,9.0,1.7481498718261719,27.397,14.880302429199219,0.0,55.0,27.0,40.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,largest-contiguous-sum-results.csv,mse,37,0.0004888523792125772,0.00018223498318548081,0.00017452985048294067
deepsets_mlp_max,1,10,251,10,0,10,largest_contiguous_sum,False,10000,1000,1000,27.1623,14.96553897857666,0.0,55.0,27.0,10.0,1.7414823770523071,27.383,15.135003089904785,0.0,55.0,27.0,9.0,1.7481498718261719,27.397,14.880302429199219,0.0,55.0,27.0,40.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,largest-contiguous-sum-results.csv,mse,77,44.50024533119931,48.97319960594177,42.67724108695984
deepsets_mlp_fspool,1,10,361,10,0,10,largest_contiguous_sum,False,10000,1000,1000,27.1623,14.96553897857666,0.0,55.0,27.0,10.0,1.7414823770523071,27.383,15.135003089904785,0.0,55.0,27.0,9.0,1.7481498718261719,27.397,14.880302429199219,0.0,55.0,27.0,40.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,largest-contiguous-sum-results.csv,mse,172,4.27289135638898e-05,5.751328103542619e-06,6.2396629800787196e-06
mlp,1,10,121,10,0,10,largest_contiguous_sum,False,10000,1000,1000,27.1623,14.96553897857666,0.0,55.0,27.0,10.0,1.7414823770523071,27.383,15.135003089904785,0.0,55.0,27.0,9.0,1.7481498718261719,27.397,14.880302429199219,0.0,55.0,27.0,40.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,largest-contiguous-sum-results.csv,mse,209,0.0651444009724696,0.06424785824492574,0.06812232499942183
sorted_mlp,1,10,121,10,0,10,largest_contiguous_sum,False,10000,1000,1000,27.1623,14.96553897857666,0.0,55.0,27.0,10.0,1.7414823770523071,27.383,15.135003089904785,0.0,55.0,27.0,9.0,1.7481498718261719,27.397,14.880302429199219,0.0,55.0,27.0,40.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,largest-contiguous-sum-results.csv,mse,265,0.07343449873054862,0.06878491071984172,0.06509888172149658
pna,1,10,141,10,0,10,largest_contiguous_sum,False,10000,1000,1000,27.1623,14.96553897857666,0.0,55.0,27.0,10.0,1.7414823770523071,27.383,15.135003089904785,0.0,55.0,27.0,9.0,1.7481498718261719,27.397,14.880302429199219,0.0,55.0,27.0,40.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,largest-contiguous-sum-results.csv,mse,218,0.013989432139476394,0.01237401063553989,0.013007493689656258
small_set_transformer,1,10,37953,10,0,10,largest_contiguous_sum,False,10000,1000,1000,27.1623,14.96553897857666,0.0,55.0,27.0,10.0,1.7414823770523071,27.383,15.135003089904785,0.0,55.0,27.0,9.0,1.7481498718261719,27.397,14.880302429199219,0.0,55.0,27.0,40.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,largest-contiguous-sum-results.csv,mse,62,0.025374500780176536,0.0015894555253908038,0.0013861555125913583
