type,data_dim,laten_dim,n_params,max_set_size,min_value,max_value,label,multisets,train_samples,valid_samples,test_samples,train_label_mean,train_label_std,train_label_min,train_label_max,train_label_median,train_label_mode,train_delta,valid_label_mean,valid_label_std,valid_label_min,valid_label_max,valid_label_median,valid_label_mode,valid_delta,test_label_mean,test_label_std,test_label_min,test_label_max,test_label_median,test_label_mode,test_delta,max_epochs,patience,min_delta,lr,batch_size,random_seed,weight_decay,grad_norm_threshold,use_batch_sampler,use_gpu,results_out,loss,epochs,avg_train_loss,best_valid_loss,avg_test_loss
deepsets_mlp_max,1,10,251,10,0,10,mean,False,10000,1000,1000,5.0284734,1.487512469291687,0.0,10.0,5.0,5.0,1.7492488622665405,4.9792814,1.5158063173294067,0.0,10.0,5.0,5.0,1.7338699102401733,5.0233293,1.4986798763275146,0.0,10.0,5.0,5.0,1.7586982250213623,500,15,1e-09,0.001,64,9999,0.005,50.0,False,True,min-results.csv,mse,51,0.18989139520058965,0.1832015565596521,0.18668622337281704
deepsets_mlp_fspool,1,10,361,10,0,10,mean,False,10000,1000,1000,5.0284734,1.487512469291687,0.0,10.0,5.0,5.0,1.7492488622665405,4.9792814,1.5158063173294067,0.0,10.0,5.0,5.0,1.7338699102401733,5.0233293,1.4986798763275146,0.0,10.0,5.0,5.0,1.7586982250213623,500,15,1e-09,0.001,64,9999,0.005,50.0,False,True,min-results.csv,mse,89,0.18190360338587291,0.13701783784199506,0.14276445610448718
mlp,1,10,121,10,0,10,mean,False,10000,1000,1000,5.0284734,1.487512469291687,0.0,10.0,5.0,5.0,1.7492488622665405,4.9792814,1.5158063173294067,0.0,10.0,5.0,5.0,1.7338699102401733,5.0233293,1.4986798763275146,0.0,10.0,5.0,5.0,1.7586982250213623,500,15,1e-09,0.001,64,9999,0.005,50.0,False,True,min-results.csv,mse,110,0.3260727367203706,0.3019140036776662,0.3199272071942687
sorted_mlp,1,10,121,10,0,10,mean,False,10000,1000,1000,5.0284734,1.487512469291687,0.0,10.0,5.0,5.0,1.7492488622665405,4.9792814,1.5158063173294067,0.0,10.0,5.0,5.0,1.7338699102401733,5.0233293,1.4986798763275146,0.0,10.0,5.0,5.0,1.7586982250213623,500,15,1e-09,0.001,64,9999,0.005,50.0,False,True,min-results.csv,mse,223,0.42315873152511135,0.39018659852445126,0.4004294592887163
pna,1,10,141,10,0,10,mean,False,10000,1000,1000,5.0284734,1.487512469291687,0.0,10.0,5.0,5.0,1.7492488622665405,4.9792814,1.5158063173294067,0.0,10.0,5.0,5.0,1.7338699102401733,5.0233293,1.4986798763275146,0.0,10.0,5.0,5.0,1.7586982250213623,500,15,1e-09,0.001,64,9999,0.005,50.0,False,True,min-results.csv,mse,67,0.0002039061275505087,6.751872865606856e-05,7.24141120826971e-05
small_set_transformer,1,10,37953,10,0,10,mean,False,10000,1000,1000,5.0284734,1.487512469291687,0.0,10.0,5.0,5.0,1.7492488622665405,4.9792814,1.5158063173294067,0.0,10.0,5.0,5.0,1.7338699102401733,5.0233293,1.4986798763275146,0.0,10.0,5.0,5.0,1.7586982250213623,500,15,1e-09,0.001,64,9999,0.005,50.0,False,True,min-results.csv,mse,31,0.41082822185033446,0.36907625105232,0.3718410059809685
deepsets_mlp_sum,1,10,251,10,0,10,mean,True,10000,1000,1000,5.0161333,1.7145793437957764,0.0,10.0,5.0,5.0,1.7414823770523071,5.035704,1.6605708599090576,0.0,10.0,5.0,4.0,1.7481498718261719,4.8842454,1.7467875480651855,0.0,10.0,5.0,5.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,min-results.csv,mse,123,0.018258955786419902,0.01638498535612598,0.016881421324796975
deepsets_mlp_max,1,10,251,10,0,10,mean,True,10000,1000,1000,5.0161333,1.7145793437957764,0.0,10.0,5.0,5.0,1.7414823770523071,5.035704,1.6605708599090576,0.0,10.0,5.0,4.0,1.7481498718261719,4.8842454,1.7467875480651855,0.0,10.0,5.0,5.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,min-results.csv,mse,54,0.4547948229844403,0.453955533914268,0.47107051499187946
deepsets_mlp_fspool,1,10,361,10,0,10,mean,True,10000,1000,1000,5.0161333,1.7145793437957764,0.0,10.0,5.0,5.0,1.7414823770523071,5.035704,1.6605708599090576,0.0,10.0,5.0,4.0,1.7481498718261719,4.8842454,1.7467875480651855,0.0,10.0,5.0,5.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,min-results.csv,mse,90,0.1555098783296005,0.18315511057153344,0.1060801699059084
mlp,1,10,121,10,0,10,mean,True,10000,1000,1000,5.0161333,1.7145793437957764,0.0,10.0,5.0,5.0,1.7414823770523071,5.035704,1.6605708599090576,0.0,10.0,5.0,4.0,1.7481498718261719,4.8842454,1.7467875480651855,0.0,10.0,5.0,5.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,min-results.csv,mse,92,0.23604001645829267,0.3004851546138525,0.23817320726811886
sorted_mlp,1,10,121,10,0,10,mean,True,10000,1000,1000,5.0161333,1.7145793437957764,0.0,10.0,5.0,5.0,1.7414823770523071,5.035704,1.6605708599090576,0.0,10.0,5.0,4.0,1.7481498718261719,4.8842454,1.7467875480651855,0.0,10.0,5.0,5.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,min-results.csv,mse,139,0.5887613319287635,0.5799657693132758,0.5502764452248812
pna,1,10,141,10,0,10,mean,True,10000,1000,1000,5.0161333,1.7145793437957764,0.0,10.0,5.0,5.0,1.7414823770523071,5.035704,1.6605708599090576,0.0,10.0,5.0,4.0,1.7481498718261719,4.8842454,1.7467875480651855,0.0,10.0,5.0,5.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,min-results.csv,mse,106,0.0001319404134870163,7.187746200543188e-05,6.942747518223769e-05
small_set_transformer,1,10,37953,10,0,10,mean,True,10000,1000,1000,5.0161333,1.7145793437957764,0.0,10.0,5.0,5.0,1.7414823770523071,5.035704,1.6605708599090576,0.0,10.0,5.0,4.0,1.7481498718261719,4.8842454,1.7467875480651855,0.0,10.0,5.0,5.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,min-results.csv,mse,44,0.5390374641509572,0.5140496985986829,0.5049526337534189
deepsets_mlp_sum,1,10,251,10,0,10,mean,False,10000,1000,1000,4.9929986,1.5163676738739014,0.0,10.0,5.0,5.0,1.7414823770523071,5.0127497,1.5595141649246216,0.0,10.0,5.0,5.0,1.7481498718261719,5.079217,1.4543293714523315,0.0,10.0,5.0,5.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,min-results.csv,mse,97,0.010480474123055009,0.010733394941780716,0.008369627757929265
deepsets_mlp_max,1,10,251,10,0,10,mean,False,10000,1000,1000,4.9929986,1.5163676738739014,0.0,10.0,5.0,5.0,1.7414823770523071,5.0127497,1.5595141649246216,0.0,10.0,5.0,5.0,1.7481498718261719,5.079217,1.4543293714523315,0.0,10.0,5.0,5.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,min-results.csv,mse,26,0.1848092919132512,0.1744610476307571,0.18157567270100117
deepsets_mlp_fspool,1,10,361,10,0,10,mean,False,10000,1000,1000,4.9929986,1.5163676738739014,0.0,10.0,5.0,5.0,1.7414823770523071,5.0127497,1.5595141649246216,0.0,10.0,5.0,5.0,1.7481498718261719,5.079217,1.4543293714523315,0.0,10.0,5.0,5.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,min-results.csv,mse,69,0.16821448026806307,0.2079804907552898,0.1247472285758704
mlp,1,10,121,10,0,10,mean,False,10000,1000,1000,4.9929986,1.5163676738739014,0.0,10.0,5.0,5.0,1.7414823770523071,5.0127497,1.5595141649246216,0.0,10.0,5.0,5.0,1.7481498718261719,5.079217,1.4543293714523315,0.0,10.0,5.0,5.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,min-results.csv,mse,162,0.2139586202657906,0.21860312204807997,0.18540457170456648
sorted_mlp,1,10,121,10,0,10,mean,False,10000,1000,1000,4.9929986,1.5163676738739014,0.0,10.0,5.0,5.0,1.7414823770523071,5.0127497,1.5595141649246216,0.0,10.0,5.0,5.0,1.7481498718261719,5.079217,1.4543293714523315,0.0,10.0,5.0,5.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,min-results.csv,mse,97,0.4029764430538105,0.42918239161372185,0.3694454925134778
pna,1,10,141,10,0,10,mean,False,10000,1000,1000,4.9929986,1.5163676738739014,0.0,10.0,5.0,5.0,1.7414823770523071,5.0127497,1.5595141649246216,0.0,10.0,5.0,5.0,1.7481498718261719,5.079217,1.4543293714523315,0.0,10.0,5.0,5.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,min-results.csv,mse,103,0.00011649514174672395,7.081167905198527e-05,7.839811701160215e-05
small_set_transformer,1,10,37953,10,0,10,mean,False,10000,1000,1000,4.9929986,1.5163676738739014,0.0,10.0,5.0,5.0,1.7414823770523071,5.0127497,1.5595141649246216,0.0,10.0,5.0,5.0,1.7481498718261719,5.079217,1.4543293714523315,0.0,10.0,5.0,5.0,1.7432981729507446,500,15,1e-09,0.001,64,99999,0.005,50.0,False,True,min-results.csv,mse,26,0.3840434119390075,0.3980367360636592,0.3367450889199972
