type,data_dim,laten_dim,n_params,max_set_size,min_value,max_value,label,multisets,train_samples,valid_samples,test_samples,train_label_mean,train_label_std,train_label_min,train_label_max,train_label_median,train_label_mode,train_delta,valid_label_mean,valid_label_std,valid_label_min,valid_label_max,valid_label_median,valid_label_mode,valid_delta,test_label_mean,test_label_std,test_label_min,test_label_max,test_label_median,test_label_mode,test_delta,max_epochs,patience,min_delta,lr,batch_size,random_seed,weight_decay,grad_norm_threshold,use_batch_sampler,use_gpu,results_out,loss,epochs,avg_train_loss,best_valid_loss,test_mse,test_mae,test_med_ae,test_max_error,test_mape,test_r2,avg_test_loss
deepsets_mlp_sum,1,8,6113,8,-100,100,largest_pair_sum,True,10000,1000,1000,75.9497,78.6686782836914,-195.0,200.0,90.0,142.0,1.6007636785507202,74.529,77.87130737304688,-163.0,196.0,88.0,118.0,1.6070263385772705,76.777,77.3594970703125,-150.0,197.0,91.0,153.0,1.6034399271011353,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,deepsets_mlp_sum-diff-set-sizes-results.csv,mse,219,46.432717985408324,41.40810012817383,30.96969985961914,4.108096599578857,3.138641357421875,22.4244384765625,102034111987712.0,0.9948250075788759,30.98198699951172
deepsets_mlp_sum,1,8,6921,16,-100,100,largest_pair_sum,True,10000,1000,1000,115.2921,71.6905517578125,-189.0,200.0,138.0,171.0,2.096096992492676,118.407,69.26769256591797,-148.0,200.0,142.0,178.0,2.1014459133148193,115.758,73.02177429199219,-193.0,200.0,140.0,144.0,2.0974459648132324,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,deepsets_mlp_sum-diff-set-sizes-results.csv,mse,151,170.31004246025327,117.22521376609802,142.07469177246094,8.760919570922852,7.182079315185547,80.15250396728516,175583413665792.0,0.9733552295895698,144.9402413368225
deepsets_mlp_sum,1,8,8537,32,-100,100,largest_pair_sum,True,10000,1000,1000,146.4006,59.88886642456055,-186.0,200.0,168.0,187.0,2.6601147651672363,146.206,59.71803283691406,-167.0,200.0,169.0,185.0,2.666325569152832,145.14,62.63589096069336,-161.0,200.0,169.0,185.0,2.664741277694702,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,deepsets_mlp_sum-diff-set-sizes-results.csv,mse,106,311.1702903213015,271.7203760147095,319.0926818847656,13.616910934448242,11.279685974121094,78.95919799804688,0.18430452048778534,0.9186663310502674,316.0851345062256
deepsets_mlp_sum,1,8,11769,64,-100,100,largest_pair_sum,True,10000,1000,1000,167.3527,47.82267379760742,-185.0,200.0,184.0,194.0,3.274092674255371,169.236,44.033512115478516,-129.0,200.0,185.0,195.0,3.2827086448669434,167.277,49.50949478149414,-142.0,200.0,184.0,196.0,3.2797882556915283,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,deepsets_mlp_sum-diff-set-sizes-results.csv,mse,133,486.8734138634554,286.2251319885254,340.57330322265625,13.647920608520508,11.126922607421875,118.26856994628906,0.1728932410478592,0.8610579931962048,344.8700647354126
deepsets_mlp_sum,1,8,18233,128,-100,100,largest_pair_sum,True,10000,1000,1000,180.6979,37.81456756591797,-182.0,200.0,192.0,197.0,3.919740676879883,181.988,33.99111557006836,-61.0,200.0,193.0,198.0,3.9290590286254883,181.389,34.913116455078125,-104.0,200.0,192.5,197.0,3.9267334938049316,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,deepsets_mlp_sum-diff-set-sizes-results.csv,mse,175,248.4604338627712,117.05023241043091,130.3247528076172,7.615033149719238,5.522834777832031,93.87327575683594,0.06315641850233078,0.8930822765635787,128.3766212463379
deepsets_mlp_sum,1,8,31161,256,-100,100,largest_pair_sum,True,10000,1000,1000,189.4648,26.662185668945312,-156.0,200.0,197.0,200.0,4.585209369659424,190.113,24.025283813476562,-81.0,200.0,197.0,200.0,4.595020294189453,189.099,27.265531539916992,-122.0,200.0,196.0,200.0,4.592075824737549,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,deepsets_mlp_sum-diff-set-sizes-results.csv,mse,128,428.0665636973776,292.2346396446228,414.10345458984375,9.781609535217285,6.702400207519531,244.37619018554688,660839774289920.0,0.44296695891083526,419.513231754303
deepsets_mlp_sum,1,8,57017,512,-100,100,largest_pair_sum,True,10000,1000,1000,194.3781,19.467519760131836,-145.0,200.0,199.0,200.0,5.26270055770874,194.278,20.596134185791016,-95.0,200.0,199.0,200.0,5.272765636444092,194.703,20.7896785736084,-119.0,200.0,199.0,200.0,5.270244598388672,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,deepsets_mlp_sum-diff-set-sizes-results.csv,mse,343,2647.031722730892,2559.4047241210938,2625.535400390625,42.83031463623047,37.86091613769531,190.94036865234375,0.22482897341251373,-5.074664676328349,2610.905616760254
deepsets_mlp_sum,1,8,108729,1024,-100,100,largest_pair_sum,True,10000,1000,1000,197.0724,14.293549537658691,-153.0,200.0,200.0,200.0,5.946806907653809,197.657,11.220220565795898,-87.0,200.0,200.0,200.0,5.957937240600586,197.316,13.027820587158203,-34.0,200.0,200.0,200.0,5.954519748687744,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,deepsets_mlp_sum-diff-set-sizes-results.csv,mse,43,7818.930695163216,7707.352111816406,7522.87890625,71.36392211914062,62.014503479003906,235.51553344726562,0.36656659841537476,-43.32415304603635,7498.125762939453
deepsets_mlp_sum,1,8,6113,8,-100,100,largest_triple_sum,True,10000,1000,1000,75.7885,104.1695785522461,-277.0,294.0,81.0,161.0,1.6007636785507202,74.233,102.65343475341797,-230.0,284.0,81.0,0.0,1.6070263385772705,76.412,104.22566986083984,-235.0,288.0,82.5,38.0,1.6034399271011353,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,deepsets_mlp_sum-diff-set-sizes-results.csv,mse,169,64.24797797962358,53.32858204841614,63.70653533935547,5.990223407745361,4.911327362060547,36.28350830078125,17156756471808.0,0.9941354514502614,63.44416856765747
deepsets_mlp_sum,1,8,6921,16,-100,100,largest_triple_sum,True,10000,1000,1000,142.1923,106.3336410522461,-232.0,299.0,170.0,233.0,2.096096992492676,147.607,102.338623046875,-217.0,295.0,178.0,218.0,2.1014459133148193,145.051,106.31729125976562,-249.0,293.0,173.0,240.0,2.0974459648132324,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,deepsets_mlp_sum-diff-set-sizes-results.csv,mse,42,2022.041703728354,1818.9660339355469,1961.8895263671875,34.773773193359375,28.329986572265625,233.41546630859375,304700884779008.0,0.8264331560291704,1953.4289932250977
deepsets_mlp_sum,1,8,8537,32,-100,100,largest_triple_sum,True,10000,1000,1000,198.4028,94.70460510253906,-281.0,300.0,234.0,248.0,2.6601147651672363,198.307,94.68328094482422,-259.0,296.0,235.5,248.0,2.666325569152832,196.701,97.52835845947266,-253.0,298.0,232.5,252.0,2.664741277694702,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,deepsets_mlp_sum-diff-set-sizes-results.csv,mse,220,501.87069818776126,291.2343225479126,321.24676513671875,12.992998123168945,9.988784790039062,122.57272338867188,0.21833957731723785,0.9662264291822374,323.3805513381958
deepsets_mlp_sum,1,8,11769,64,-100,100,largest_triple_sum,True,10000,1000,1000,237.3905,78.10014343261719,-226.0,300.0,267.0,287.0,3.274092674255371,239.76,75.01934051513672,-146.0,300.0,269.0,278.0,3.2827086448669434,236.946,81.28619384765625,-221.0,299.0,266.0,280.0,3.2797882556915283,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,deepsets_mlp_sum-diff-set-sizes-results.csv,mse,150,632.401521136047,514.2446269989014,594.4671630859375,18.426790237426758,14.917556762695312,151.75682067871094,0.233470156788826,0.9100306963009589,596.8520431518555
