type,data_dim,latent_dim,n_params,max_set_size,min_value,max_value,label,multisets,train_samples,valid_samples,test_samples,cache,use_cached,train_label_mean,train_label_std,train_label_min,train_label_max,train_label_median,train_label_mode,train_label_entropy,train_delta,valid_label_mean,valid_label_std,valid_label_min,valid_label_max,valid_label_median,valid_label_mode,valid_label_entropy,valid_delta,test_label_mean,test_label_std,test_label_min,test_label_max,test_label_median,test_label_mode,test_label_entropy,test_delta,max_epochs,patience,min_delta,lr,batch_size,random_seed,weight_decay,grad_norm_threshold,lr_scheduler_factor,lr_scheduler_patience,use_batch_sampler,use_gpu,results_out,loss,gpu_enabled,epochs,avg_train_loss,best_valid_loss,test_mse,test_mae,test_med_ae,test_max_error,test_mape,test_r2,test_smape,test_mase,avg_test_loss
mean_baseline,1,5,0,16,-100,100,longest_seq_length,True,10000,1000,1000,True,True,1.4341000318527222,0.581082820892334,1.0,4.0,1.0,1.0,1.16806410528226,2.0844385623931885,1.4240000247955322,0.5901050567626953,1.0,4.0,1.0,1.0,1.1768067626618457,2.0934879779815674,1.4249999523162842,0.5799784660339355,1.0,4.0,1.0,1.0,1.1663673577260147,2.0792086124420166,500,5,1e-09,0.001,64,999,0.005,10.0,0.75,5,False,True,master_baseline.csv,mse,True,1,0.3376571899999999,0.3483260099999999,0.33645780999999986,0.5265793999999999,0.43409999999999993,2.5659,0.3857702166666666,-0.00024618357487882214,0.3615685506187789,0.99608892119274,0.33645780999999986
mean_baseline,1,5,0,16,-100,100,sum,True,10000,1000,1000,True,True,1.6921000480651855,169.63304138183594,-712.0,777.0,1.0,-16.0,10.221456425411006,2.0936684608459473,3.5160000324249268,175.38217163085938,-580.0,700.0,7.5,-98.0,12.480349778202767,2.084343671798706,6.014999866485596,165.1105499267578,-629.0,625.0,4.0,-36.0,12.316849306920318,2.0506536960601807,500,5,1e-09,0.001,64,9999,0.005,10.0,0.75,5,False,True,master_baseline.csv,mse,True,1,28775.36909759,30762.23235521,27280.178239409997,126.67669479999999,96.0,630.6921,7620540929474.617,-0.0006854894533918632,1.9237951843100067,0.9697956183878738,27280.178239409997
mean_baseline,1,5,0,16,-100,100,largest_pair_sum,True,10000,1000,1000,True,True,115.13829803466797,72.48389434814453,-190.0,200.0,139.0,182.0,8.027741631771967,2.0936684608459473,113.52300262451172,73.30549621582031,-143.0,200.0,138.0,173.0,9.23484637155424,2.084343671798706,109.66200256347656,77.09681701660156,-169.0,199.0,136.0,171.0,9.38136548487861,2.0506536960601807,500,5,1e-09,0.001,64,9999,0.005,10.0,0.75,5,False,True,master_baseline.csv,mse,True,1,5253.91497311,5376.3046650900005,5973.90961769,59.11778680000001,48.8617,284.1383,518536804976074.06,-0.005045468801917696,0.5758678483914637,1.0410075244615002,5973.90961769
mean_baseline,1,5,0,16,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,142.777099609375,106.70328521728516,-251.0,299.0,173.0,246.0,8.873117947591197,2.0936684608459473,140.2949981689453,108.40542602539062,-230.0,292.0,171.0,202.0,10.593448382635664,2.084343671798706,135.73199462890625,110.3702163696289,-222.0,295.0,166.0,183.0,10.742896241506596,2.0506536960601807,500,5,1e-09,0.001,64,9999,0.005,10.0,0.75,5,False,True,master_baseline.csv,mse,True,1,11385.59241559,11757.896795409999,12231.21761001,90.29300140000001,80.77709999999999,364.7771,2.4668240260408956,-0.004074464642110254,0.7070308122545537,1.0298369395178726,12231.21761001
mean_baseline,1,5,0,16,-100,100,max,True,10000,1000,1000,True,True,69.55239868164062,36.22832489013672,-100.0,100.0,83.0,100.0,6.489031382539395,2.0936684608459473,68.2750015258789,38.458255767822266,-98.0,100.0,82.0,96.0,7.18694458173718,2.084343671798706,67.37999725341797,39.70317077636719,-98.0,100.0,82.0,96.0,7.241911004539944,2.0506536960601807,500,5,1e-09,0.001,64,9999,0.005,10.0,0.75,5,False,True,master_baseline.csv,mse,True,1,1312.49145424,1480.66912576,1581.0609217600002,27.167917599999992,21.447599999999994,167.5524,626472325445448.5,-0.002993844582925398,0.4319305431886908,1.0488906753716045,1581.0609217600002
mean_baseline,1,5,0,16,-100,100,cardinality,True,10000,1000,1000,True,True,8.477299690246582,4.573519706726074,1.0,16.0,8.0,9.0,4.002968036215602,2.0936684608459473,8.467000007629395,4.665502071380615,1.0,16.0,8.0,12.0,4.028768962941898,2.084343671798706,8.241000175476074,4.728733062744141,1.0,16.0,8.0,2.0,4.032963608444709,2.0506536960601807,500,5,1e-09,0.001,64,9999,0.005,10.0,0.75,5,False,True,master_baseline.csv,mse,True,1,20.91708471,21.76701709,22.416756690000003,4.1400012,4.4773,7.5227,1.2266263068614718,-0.002497110695674154,0.5655700617245689,1.0472892761494799,22.416756690000003
mean_baseline,1,5,0,16,-100,100,largest_contiguous_sum,True,10000,1000,1000,True,True,210.99710083007812,153.9534912109375,-100.0,886.0,195.0,90.0,9.838956829040878,2.0936684608459473,210.2530059814453,157.48829650878906,-98.0,756.0,195.5,178.0,12.216573288579903,2.084343671798706,205.08900451660156,157.54415893554688,-98.0,729.0,186.5,188.0,12.225175189917346,2.0506536960601807,500,5,1e-09,0.001,64,9999,0.005,10.0,0.75,5,False,True,master_baseline.csv,mse,True,1,23701.67669159,24803.116675809997,24855.06472461,129.6326636,118.0,518.0029,1900492921872513.5,-0.001406342541919292,0.6968124116260143,1.0304245939302843,24855.06472461
mean_baseline,1,5,0,16,-100,100,longest_seq_length,True,10000,1000,1000,True,True,1.4474999904632568,0.5882548689842224,1.0,5.0,1.0,1.0,1.185293273118314,2.0936684608459473,1.468999981880188,0.5924854278564453,1.0,4.0,1.0,1.0,1.2134461562375969,2.084343671798706,1.437000036239624,0.5865415930747986,1.0,4.0,1.0,1.0,1.1874737201569805,2.0506536960601807,500,5,1e-09,0.001,64,9999,0.005,10.0,0.75,5,False,True,master_baseline.csv,mse,True,1,0.34604375,0.35150125000000004,0.34414125,0.5354500000000001,0.4475,2.5525,0.39180999999999994,-0.0003204653069057706,0.3655389722410835,1.000950571230686,0.34414125
mean_baseline,1,5,0,16,-100,100,sum,True,10000,1000,1000,True,True,-2.629300117492676,169.00682067871094,-681.0,757.0,-2.5,-25.0,10.220901190451716,2.0874500274658203,-4.23199987411499,173.78578186035156,-558.0,668.0,-3.0,-65.0,12.635073308517406,2.113555908203125,0.5770000219345093,179.67576599121094,-595.0,684.0,-4.0,-38.0,12.644604032194142,2.126591205596924,500,5,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,master_baseline.csv,mse,True,1,28563.30648151,30204.064823290002,32293.664430689998,141.9052242,115.6293,686.6293,23682629000491.49,-0.0003184412039143325,1.9059047536942046,1.1015151617708356,32293.664430689998
mean_baseline,1,5,0,16,-100,100,largest_pair_sum,True,10000,1000,1000,True,True,114.76940155029297,71.4880599975586,-181.0,200.0,138.0,180.0,8.0266916817868,2.0874500274658203,116.15699768066406,71.90987396240234,-172.0,200.0,139.5,186.0,9.198096480607935,2.113555908203125,117.86399841308594,72.41976928710938,-159.0,200.0,142.5,168.0,9.157192135771098,2.126591205596924,500,5,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,master_baseline.csv,mse,True,1,5110.542223640001,5172.95578476,5254.20005316,57.10287399999999,51.230599999999995,273.7694,516875427073536.75,-0.0018259745723778753,0.5379340421641239,1.0215756333875572,5254.20005316
mean_baseline,1,5,0,16,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,141.4102020263672,105.61695861816406,-245.0,298.0,170.0,217.0,8.8759865462265,2.0874500274658203,143.04400634765625,106.63481903076172,-198.0,295.0,174.0,193.0,10.520719959844948,2.113555908203125,146.81700134277344,107.17716979980469,-222.0,297.0,181.0,206.0,10.545288564180602,2.126591205596924,500,5,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,master_baseline.csv,mse,True,1,11154.94213596,11373.65336644,11516.17899724,88.720552,82.5898,363.41020000000003,636854924026389.2,-0.0025449312188348117,0.6677480199177667,1.0215534122427743,11516.17899724
mean_baseline,1,5,0,16,-100,100,max,True,10000,1000,1000,True,True,69.77030181884766,35.81840515136719,-100.0,100.0,83.0,99.0,6.475614142667455,2.0874500274658203,71.32099914550781,34.90787887573242,-99.0,100.0,84.0,96.0,6.907562549337217,2.113555908203125,70.96199798583984,36.026611328125,-95.0,100.0,85.0,97.0,6.994427444604765,2.126591205596924,500,5,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,master_baseline.csv,mse,True,1,1282.9583379100002,1220.96462949,1299.3367048900002,25.954664199999996,22.0,164.77030000000002,314217497081528.5,-0.0010941758030862392,0.39963088572476296,1.018069074326461,1299.3367048900002
mean_baseline,1,5,0,16,-100,100,cardinality,True,10000,1000,1000,True,True,8.440999984741211,4.597555637359619,1.0,16.0,8.0,6.0,4.002996381743535,2.0874500274658203,8.657999992370605,4.621799945831299,1.0,16.0,9.0,16.0,4.036274825431252,2.113555908203125,8.741000175476074,4.605639934539795,1.0,16.0,9.0,13.0,4.029733417581513,2.126591205596924,500,5,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,master_baseline.csv,mse,True,1,21.137519,21.408125,21.301919,4.036714,4.441000000000001,7.558999999999999,1.0023680171606173,-0.004242897589793682,0.5224543021942657,1.0119248133471839,21.301919
mean_baseline,1,5,0,16,-100,100,largest_contiguous_sum,True,10000,1000,1000,True,True,208.14480590820312,151.62669372558594,-100.0,858.0,190.0,99.0,9.808711892179332,2.0874500274658203,215.07000732421875,152.7391815185547,-99.0,807.0,200.0,98.0,12.111539825915475,2.113555908203125,216.6179962158203,152.4412078857422,-95.0,759.0,206.0,104.0,12.167065690202712,2.126591205596924,500,5,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,master_baseline.csv,mse,True,1,22990.654632960002,23377.21549504,23310.115194239996,123.5334752,110.5,550.8552,937400843719108.8,-0.003089514130332649,0.6394861716391207,1.001588656374618,23310.115194239996
mean_baseline,1,5,0,16,-100,100,longest_seq_length,True,10000,1000,1000,True,True,1.434999942779541,0.5751304626464844,1.0,5.0,1.0,1.0,1.1609251326319932,2.0874500274658203,1.4589999914169312,0.5782032012939453,1.0,4.0,1.0,1.0,1.1906056383231773,2.113555908203125,1.4789999723434448,0.616083562374115,1.0,4.0,1.0,1.0,1.246275818154705,2.126591205596924,500,5,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,master_baseline.csv,mse,True,1,0.3307750000000001,0.334895,0.38149500000000003,0.5486000000000001,0.43500000000000005,2.565,0.38434333333333337,-0.005100656287955196,0.36679216954538735,1.0433069368690904,0.38149500000000003
