type,data_dim,laten_dim,n_params,max_set_size,min_value,max_value,label,multisets,train_samples,valid_samples,test_samples,train_label_mean,train_label_std,train_label_min,train_label_max,train_label_median,train_label_mode,train_delta,valid_label_mean,valid_label_std,valid_label_min,valid_label_max,valid_label_median,valid_label_mode,valid_delta,test_label_mean,test_label_std,test_label_min,test_label_max,test_label_median,test_label_mode,test_delta,max_epochs,patience,min_delta,lr,batch_size,random_seed,weight_decay,grad_norm_threshold,use_batch_sampler,use_gpu,results_out,loss,epochs,avg_train_loss,best_valid_loss,test_mse,test_mae,test_med_ae,test_max_error,test_mape,test_r2,avg_test_loss
mlp,1,8,28253,512,-100,100,sum,True,10000,1000,1000,-11.106,939.514404296875,-3957.0,4502.0,-10.5,23.0,5.26270055770874,41.141,904.4713745117188,-3548.0,3622.0,0.5,-111.0,5.272765636444092,8.352,953.4849243164062,-3303.0,2766.0,22.5,26.0,5.270244598388672,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,mlp-diff-set-sizes-results.csv,mse,126,264.47608277144707,205.20065879821777,232.6219940185547,10.982177734375,7.741058349609375,80.1812744140625,0.10643400996923447,0.999744127772789,230.31808757781982
mlp,1,8,53853,1024,-100,100,sum,True,10000,1000,1000,-17.06,1318.166015625,-6779.0,5818.0,-13.0,77.0,5.946806907653809,-52.142,1253.708251953125,-4296.0,5312.0,-36.0,-761.0,5.957937240600586,42.606,1321.609619140625,-4697.0,4540.0,-27.5,-255.0,5.954519748687744,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,mlp-diff-set-sizes-results.csv,mse,213,585.245441801229,562.229772567749,527.8147583007812,16.684831619262695,12.61993408203125,121.869873046875,0.08971447497606277,0.9996978134349221,526.1923732757568
mlp,1,8,3053,8,-100,100,largest_pair_sum,True,10000,1000,1000,75.9497,78.6686782836914,-195.0,200.0,90.0,142.0,1.6007636785507202,74.529,77.87130737304688,-163.0,196.0,88.0,118.0,1.6070263385772705,76.777,77.3594970703125,-150.0,197.0,91.0,153.0,1.6034399271011353,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,mlp-diff-set-sizes-results.csv,mse,111,50.05518192850101,76.25125014781952,67.9874496459961,4.855879783630371,2.7208709716796875,69.0084228515625,3884142297088.0,0.9886393928651444,68.71823525428772
mlp,1,8,3453,16,-100,100,largest_pair_sum,True,10000,1000,1000,115.2921,71.6905517578125,-189.0,200.0,138.0,171.0,2.096096992492676,118.407,69.26769256591797,-148.0,200.0,142.0,178.0,2.1014459133148193,115.758,73.02177429199219,-193.0,200.0,140.0,144.0,2.0974459648132324,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,mlp-diff-set-sizes-results.csv,mse,181,53.94930867480624,81.9192361831665,88.14299774169922,6.153073310852051,3.798553466796875,79.91441345214844,86072604229632.0,0.983469608738788,88.210693359375
mlp,1,8,4253,32,-100,100,largest_pair_sum,True,10000,1000,1000,146.4006,59.88886642456055,-186.0,200.0,168.0,187.0,2.6601147651672363,146.206,59.71803283691406,-167.0,200.0,169.0,185.0,2.666325569152832,145.14,62.63589096069336,-161.0,200.0,169.0,185.0,2.664741277694702,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,mlp-diff-set-sizes-results.csv,mse,113,158.4865004424077,348.0329656600952,395.8712463378906,14.82468032836914,11.452644348144531,119.54541015625,0.1294519603252411,0.899096210104849,395.78064155578613
mlp,1,8,5853,64,-100,100,largest_pair_sum,True,10000,1000,1000,167.3527,47.82267379760742,-185.0,200.0,184.0,194.0,3.274092674255371,169.236,44.033512115478516,-129.0,200.0,185.0,195.0,3.2827086448669434,167.277,49.50949478149414,-142.0,200.0,184.0,196.0,3.2797882556915283,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,mlp-diff-set-sizes-results.csv,mse,46,248.70818421187676,460.6091938018799,480.0238037109375,17.352025985717773,14.74943733215332,78.86788940429688,0.18021328747272491,0.8041670513979593,483.9463119506836
mlp,1,8,9053,128,-100,100,largest_pair_sum,True,10000,1000,1000,180.6979,37.81456756591797,-182.0,200.0,192.0,197.0,3.919740676879883,181.988,33.99111557006836,-61.0,200.0,193.0,198.0,3.9290590286254883,181.389,34.913116455078125,-104.0,200.0,192.5,197.0,3.9267334938049316,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,mlp-diff-set-sizes-results.csv,mse,48,201.1597793481912,556.8060359954834,525.7786865234375,17.60927391052246,14.491889953613281,137.3448486328125,0.12368649244308472,0.5686539945021494,530.2680816650391
mlp,1,8,15453,256,-100,100,largest_pair_sum,True,10000,1000,1000,189.4648,26.662185668945312,-156.0,200.0,197.0,200.0,4.585209369659424,190.113,24.025283813476562,-81.0,200.0,197.0,200.0,4.595020294189453,189.099,27.265531539916992,-122.0,200.0,196.0,200.0,4.592075824737549,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,mlp-diff-set-sizes-results.csv,mse,53,108.46829546788696,523.7603893280029,546.1633911132812,18.529878616333008,16.140243530273438,76.64785766601562,64490922049536.0,0.265325995906345,545.2687110900879
mlp,1,8,28253,512,-100,100,largest_pair_sum,True,10000,1000,1000,194.3781,19.467519760131836,-145.0,200.0,199.0,200.0,5.26270055770874,194.278,20.596134185791016,-95.0,200.0,199.0,200.0,5.272765636444092,194.703,20.7896785736084,-119.0,200.0,199.0,200.0,5.270244598388672,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,mlp-diff-set-sizes-results.csv,mse,43,121.31143569946289,598.2232513427734,616.2876586914062,19.021947860717773,15.06829833984375,162.28445434570312,0.10237719863653183,-0.4258961403088324,622.5306720733643
mlp,1,8,53853,1024,-100,100,largest_pair_sum,True,10000,1000,1000,197.0724,14.293549537658691,-153.0,200.0,200.0,200.0,5.946806907653809,197.657,11.220220565795898,-87.0,200.0,200.0,200.0,5.957937240600586,197.316,13.027820587158203,-34.0,200.0,200.0,200.0,5.954519748687744,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,mlp-diff-set-sizes-results.csv,mse,80,124.56750699668933,535.2229099273682,582.8704223632812,19.178945541381836,16.613021850585938,90.34564208984375,0.09952870011329651,-2.434222392178158,585.8232879638672
