type,data_dim,latent_dim,n_params,max_set_size,min_value,max_value,label,multisets,train_samples,valid_samples,test_samples,cache,use_cached,train_label_mean,train_label_std,train_label_min,train_label_max,train_label_median,train_label_mode,train_label_entropy,train_delta,valid_label_mean,valid_label_std,valid_label_min,valid_label_max,valid_label_median,valid_label_mode,valid_label_entropy,valid_delta,test_label_mean,test_label_std,test_label_min,test_label_max,test_label_median,test_label_mode,test_label_entropy,test_delta,max_epochs,patience,min_delta,lr,batch_size,random_seed,weight_decay,grad_norm_threshold,lr_scheduler_factor,lr_scheduler_patience,use_batch_sampler,use_gpu,results_out,loss,gpu_enabled,epochs,avg_train_loss,best_valid_loss,test_mse,test_mae,test_med_ae,test_max_error,test_mape,test_r2,test_smape,test_mase,avg_test_loss
mlp,1,5,53853,1024,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,294.043701171875,24.81337547302246,-251.0,300.0,299.0,300.0,3.3703930880874813,5.946806907653809,295.1659851074219,18.168556213378906,-87.0,300.0,299.0,300.0,3.453336571128693,5.957937240600586,294.3529968261719,24.218059539794922,-130.0,300.0,299.0,300.0,3.4446147480841556,5.954519748687744,500,15,1e-09,0.001,64,99,0.005,10.0,0.75,5,False,True,sorted-vs-non-sorted-mlp-results.csv,mse,False,60,89.4098644378079,1336.0201148986816,1390.797607421875,28.73200798034668,22.981170654296875,181.54502868652344,0.11641158163547516,-1.3712932841431376,0.10115025192499161,3.512366771697998,1385.6110763549805
sorted_mlp,1,5,53853,1024,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,294.043701171875,24.81337547302246,-251.0,300.0,299.0,300.0,3.3703930880874813,5.946806907653809,295.1659851074219,18.168556213378906,-87.0,300.0,299.0,300.0,3.453336571128693,5.957937240600586,294.3529968261719,24.218059539794922,-130.0,300.0,299.0,300.0,3.4446147480841556,5.954519748687744,500,15,1e-09,0.001,64,99,0.005,10.0,0.75,5,False,True,sorted-vs-non-sorted-mlp-results.csv,mse,False,108,4.3896948960936,0.9731880761682987,3.333000659942627,0.8122919797897339,0.60589599609375,47.227481842041016,0.010750087909400463,0.9943172740767492,0.0044880276545882225,0.09929928183555603,3.2754857502877712
mlp,1,5,3053,8,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,75.49230194091797,104.4447250366211,-268.0,293.0,81.0,128.0,9.05808626258586,1.5925837755203247,77.23400115966797,108.58082580566406,-252.0,295.0,84.0,90.0,11.139591120883123,1.5986740589141846,72.88200378417969,103.1309814453125,-269.0,294.0,75.0,175.0,10.864504484742694,1.58424711227417,500,15,1e-09,0.001,64,999,0.005,10.0,0.75,5,False,True,sorted-vs-non-sorted-mlp-results.csv,mse,False,182,51.23989939841495,89.95741629600525,89.81753540039062,5.344343185424805,2.5224876403808594,83.21991729736328,43454092541952.0,0.9915553272812133,0.1096348688006401,0.06145686283707619,88.98430156707764
sorted_mlp,1,5,3053,8,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,75.49230194091797,104.4447250366211,-268.0,293.0,81.0,128.0,9.05808626258586,1.5925837755203247,77.23400115966797,108.58082580566406,-252.0,295.0,84.0,90.0,11.139591120883123,1.5986740589141846,72.88200378417969,103.1309814453125,-269.0,294.0,75.0,175.0,10.864504484742694,1.58424711227417,500,15,1e-09,0.001,64,999,0.005,10.0,0.75,5,False,True,sorted-vs-non-sorted-mlp-results.csv,mse,False,227,47.87073894974532,64.46172711253166,57.18124008178711,3.0404696464538574,0.7940273284912109,90.61792755126953,5502297702400.0,0.9946238023552684,0.09571737796068192,0.03496364876627922,56.82853579521179
mlp,1,5,3453,16,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,141.59609985351562,107.01322937011719,-281.0,297.0,171.0,238.0,8.89007076247023,2.0844385623931885,140.1280059814453,107.00485229492188,-260.0,295.0,169.5,210.0,10.683894460108167,2.0934879779815674,140.00399780273438,107.251708984375,-238.0,293.0,172.0,230.0,10.61142189458251,2.0792086124420166,500,15,1e-09,0.001,64,999,0.005,10.0,0.75,5,False,True,sorted-vs-non-sorted-mlp-results.csv,mse,False,124,170.1761180124465,316.30010414123535,291.501708984375,11.92667293548584,8.550270080566406,87.2597427368164,129983234179072.0,0.9746584808008457,0.12220185995101929,0.13574649393558502,293.43769550323486
sorted_mlp,1,5,3453,16,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,141.59609985351562,107.01322937011719,-281.0,297.0,171.0,238.0,8.89007076247023,2.0844385623931885,140.1280059814453,107.00485229492188,-260.0,295.0,169.5,210.0,10.683894460108167,2.0934879779815674,140.00399780273438,107.251708984375,-238.0,293.0,172.0,230.0,10.61142189458251,2.0792086124420166,500,15,1e-09,0.001,64,999,0.005,10.0,0.75,5,False,True,sorted-vs-non-sorted-mlp-results.csv,mse,False,156,29.306545328942075,50.272068440914154,41.55561065673828,2.2733922004699707,0.30895233154296875,66.75218200683594,36693663023104.0,0.9963873889612627,0.06310847401618958,0.025875193998217583,41.4549058675766
mlp,1,5,4253,32,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,196.13540649414062,96.10108184814453,-263.0,300.0,233.0,258.0,8.357679788765138,2.64734148979187,195.3780059814453,96.5455551147461,-182.0,299.0,231.0,253.0,9.697313556430071,2.655341386795044,196.06199645996094,99.8668212890625,-183.0,298.0,235.0,247.0,9.732763707066201,2.6367149353027344,500,15,1e-09,0.001,64,999,0.005,10.0,0.75,5,False,True,sorted-vs-non-sorted-mlp-results.csv,mse,False,133,249.8480343180857,635.5126056671143,651.1598510742188,18.65211296081543,14.237335205078125,135.599365234375,0.16589321196079254,0.9347102278744313,0.12444950640201569,0.25449109077453613,650.300724029541
sorted_mlp,1,5,4253,32,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,196.13540649414062,96.10108184814453,-263.0,300.0,233.0,258.0,8.357679788765138,2.64734148979187,195.3780059814453,96.5455551147461,-182.0,299.0,231.0,253.0,9.697313556430071,2.655341386795044,196.06199645996094,99.8668212890625,-183.0,298.0,235.0,247.0,9.732763707066201,2.6367149353027344,500,15,1e-09,0.001,64,999,0.005,10.0,0.75,5,False,True,sorted-vs-non-sorted-mlp-results.csv,mse,False,94,27.31810312286304,38.0750105753541,40.405860900878906,1.8593858480453491,0.4633941650390625,117.05622100830078,0.06124068424105644,0.9959486301506015,0.041281502693891525,0.02536962553858757,47.88148130476475
mlp,1,5,5853,64,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,236.63059997558594,79.68785858154297,-255.0,300.0,266.0,282.0,7.6088740322919435,3.2595133781433105,236.3939971923828,78.97305297851562,-137.0,299.0,265.0,278.0,8.41174789700044,3.2679433822631836,236.06700134277344,81.19782257080078,-226.0,300.0,267.0,286.0,8.563465940783244,3.2493245601654053,500,15,1e-09,0.001,64,999,0.005,10.0,0.75,5,False,True,sorted-vs-non-sorted-mlp-results.csv,mse,False,90,276.6767005677436,746.1472225189209,775.9842529296875,20.827543258666992,16.26642608642578,151.90443420410156,0.12687821686267853,0.8823033469635735,0.1156439483165741,0.39185816049575806,772.3760414123535
sorted_mlp,1,5,5853,64,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,236.63059997558594,79.68785858154297,-255.0,300.0,266.0,282.0,7.6088740322919435,3.2595133781433105,236.3939971923828,78.97305297851562,-137.0,299.0,265.0,278.0,8.41174789700044,3.2679433822631836,236.06700134277344,81.19782257080078,-226.0,300.0,267.0,286.0,8.563465940783244,3.2493245601654053,500,15,1e-09,0.001,64,999,0.005,10.0,0.75,5,False,True,sorted-vs-non-sorted-mlp-results.csv,mse,False,88,24.97272030439726,43.21433326601982,35.03559494018555,1.6228429079055786,0.43032073974609375,55.10689163208008,0.04038268327713013,0.9946860106454488,0.029247162863612175,0.030532848089933395,34.90924883261323
mlp,1,5,9053,128,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,262.2268981933594,61.54435348510742,-248.0,300.0,284.0,293.0,6.760770017742983,3.904278516769409,262.76800537109375,61.745704650878906,-187.0,300.0,284.0,291.0,7.243384008750937,3.9142637252807617,262.75201416015625,61.87697982788086,-142.0,300.0,284.0,292.0,7.235993092585935,3.893270492553711,500,15,1e-09,0.001,64,999,0.005,10.0,0.75,5,False,True,sorted-vs-non-sorted-mlp-results.csv,mse,False,58,219.5182499004777,908.3036308288574,1017.2459716796875,24.63761329650879,20.134544372558594,216.01661682128906,0.20182044804096222,0.7343145518562295,0.1188773661851883,0.6855189800262451,1012.3919906616211
sorted_mlp,1,5,9053,128,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,262.2268981933594,61.54435348510742,-248.0,300.0,284.0,293.0,6.760770017742983,3.904278516769409,262.76800537109375,61.745704650878906,-187.0,300.0,284.0,291.0,7.243384008750937,3.9142637252807617,262.75201416015625,61.87697982788086,-142.0,300.0,284.0,292.0,7.235993092585935,3.893270492553711,500,15,1e-09,0.001,64,999,0.005,10.0,0.75,5,False,True,sorted-vs-non-sorted-mlp-results.csv,mse,False,60,20.069347611658134,17.812305212020874,20.787397384643555,1.4934321641921997,0.748046875,87.44012451171875,0.043864861130714417,0.9945707244931637,0.023524414747953415,0.041553374379873276,20.537348486483097
mlp,1,5,15453,256,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,278.5390930175781,46.281734466552734,-161.0,300.0,292.0,298.0,5.761978625421009,4.569217205047607,279.2569885253906,46.7182731628418,-226.0,300.0,292.0,297.0,6.016470902226172,4.5792436599731445,279.32000732421875,44.48880386352539,-81.0,300.0,292.0,298.0,6.062829128986283,4.557127475738525,500,15,1e-09,0.001,64,999,0.005,10.0,0.75,5,False,True,sorted-vs-non-sorted-mlp-results.csv,mse,False,54,150.34592411016962,1136.0329551696777,1031.2244873046875,25.035987854003906,21.23154067993164,196.34274291992188,0.10680722445249557,0.47898316872719215,0.10119445621967316,1.0903079509735107,1022.3119506835938
sorted_mlp,1,5,15453,256,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,278.5390930175781,46.281734466552734,-161.0,300.0,292.0,298.0,5.761978625421009,4.569217205047607,279.2569885253906,46.7182731628418,-226.0,300.0,292.0,297.0,6.016470902226172,4.5792436599731445,279.32000732421875,44.48880386352539,-81.0,300.0,292.0,298.0,6.062829128986283,4.557127475738525,500,15,1e-09,0.001,64,999,0.005,10.0,0.75,5,False,True,sorted-vs-non-sorted-mlp-results.csv,mse,False,86,12.507541374605932,17.778123427182436,14.709647178649902,0.9251655340194702,0.5461883544921875,92.44707489013672,0.00760181900113821,0.992568083058117,0.009227140806615353,0.040290605276823044,15.020725935697556
mlp,1,5,28253,512,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,288.0848083496094,34.949127197265625,-210.0,300.0,297.0,300.0,4.7023157824256305,5.2461652755737305,289.1929931640625,30.922771453857422,-146.0,300.0,297.0,300.0,4.855190357374064,5.256960391998291,288.00799560546875,36.27241516113281,-151.0,300.0,297.0,300.0,4.863698533968555,5.234510898590088,500,15,1e-09,0.001,64,999,0.005,10.0,0.75,5,False,True,sorted-vs-non-sorted-mlp-results.csv,mse,False,30,206.2363978586379,1179.2158584594727,1362.7216796875,29.021493911743164,24.475021362304688,202.2216796875,0.12216915935277939,-0.035748359208725766,0.11250344663858414,2.0307517051696777,1362.2890625
sorted_mlp,1,5,28253,512,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,288.0848083496094,34.949127197265625,-210.0,300.0,297.0,300.0,4.7023157824256305,5.2461652755737305,289.1929931640625,30.922771453857422,-146.0,300.0,297.0,300.0,4.855190357374064,5.256960391998291,288.00799560546875,36.27241516113281,-151.0,300.0,297.0,300.0,4.863698533968555,5.234510898590088,500,15,1e-09,0.001,64,999,0.005,10.0,0.75,5,False,True,sorted-vs-non-sorted-mlp-results.csv,mse,False,151,6.217291184576454,1.3369831079617143,12.939996719360352,0.6079592704772949,0.285919189453125,61.103172302246094,0.012072409503161907,0.9901648424512094,0.007605507504194975,0.04254137724637985,13.791405899450183
mlp,1,5,53853,1024,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,293.8869934082031,24.73123550415039,-106.0,300.0,299.0,300.0,3.4343550725030694,5.930337429046631,294.25299072265625,21.396892547607422,53.0,300.0,299.0,300.0,3.477978560958223,5.941123962402344,293.7690124511719,22.891651153564453,-2.0,300.0,299.0,300.0,3.6330837211954887,5.918388366699219,500,15,1e-09,0.001,64,999,0.005,10.0,0.75,5,False,True,sorted-vs-non-sorted-mlp-results.csv,mse,False,66,78.64793326140969,1193.668930053711,1280.1173095703125,28.278249740600586,23.950408935546875,173.065673828125,0.15146447718143463,-1.4428430833937993,0.1003841683268547,3.3900206089019775,1274.5551643371582
sorted_mlp,1,5,53853,1024,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,293.8869934082031,24.73123550415039,-106.0,300.0,299.0,300.0,3.4343550725030694,5.930337429046631,294.25299072265625,21.396892547607422,53.0,300.0,299.0,300.0,3.477978560958223,5.941123962402344,293.7690124511719,22.891651153564453,-2.0,300.0,299.0,300.0,3.6330837211954887,5.918388366699219,500,15,1e-09,0.001,64,999,0.005,10.0,0.75,5,False,True,sorted-vs-non-sorted-mlp-results.csv,mse,False,106,3.2226007277039206,1.9015235807746649,1.7457345724105835,0.726066529750824,0.5572967529296875,21.05044937133789,0.017567135393619537,0.9966686213159484,0.006666370201855898,0.087041474878788,1.7283890638500452
mlp,1,5,3053,8,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,75.01609802246094,105.22547149658203,-265.0,293.0,80.0,98.0,9.062992277142786,1.5997881889343262,77.3270034790039,104.98583221435547,-187.0,288.0,82.0,215.0,11.059334435532751,1.594311237335205,74.56199645996094,106.44507598876953,-219.0,291.0,80.0,196.0,11.068028005898203,1.567077875137329,500,15,1e-09,0.001,64,9999,0.005,10.0,0.75,5,False,True,sorted-vs-non-sorted-mlp-results.csv,mse,False,141,49.99714676437864,70.11570620536804,79.54735565185547,5.151379108428955,2.1947994232177734,61.80271911621094,7737942999040.0,0.992979393583742,0.10713285952806473,0.058506038039922714,78.77433323860168
sorted_mlp,1,5,3053,8,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,75.01609802246094,105.22547149658203,-265.0,293.0,80.0,98.0,9.062992277142786,1.5997881889343262,77.3270034790039,104.98583221435547,-187.0,288.0,82.0,215.0,11.059334435532751,1.594311237335205,74.56199645996094,106.44507598876953,-219.0,291.0,80.0,196.0,11.068028005898203,1.567077875137329,500,15,1e-09,0.001,64,9999,0.005,10.0,0.75,5,False,True,sorted-vs-non-sorted-mlp-results.csv,mse,False,162,37.99465753166539,37.122866585850716,46.50929641723633,2.488893747329712,0.7657928466796875,92.15479278564453,9544346370048.0,0.9958952320748098,0.07615313678979874,0.02826724946498871,46.04774536192417
mlp,1,5,3453,16,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,142.777099609375,106.70328521728516,-251.0,299.0,173.0,246.0,8.873117947591197,2.0936684608459473,140.2949981689453,108.40542602539062,-230.0,292.0,171.0,202.0,10.593448382635664,2.084343671798706,135.73199462890625,110.3702163696289,-222.0,295.0,166.0,183.0,10.742896241506596,2.0506536960601807,500,15,1e-09,0.001,64,9999,0.005,10.0,0.75,5,False,True,sorted-vs-non-sorted-mlp-results.csv,mse,False,94,155.21013223441543,239.06117916107178,310.9280700683594,11.99565601348877,8.075126647949219,103.3228988647461,0.18057525157928467,0.9744755635794518,0.13135673105716705,0.13681650161743164,311.3079080581665
sorted_mlp,1,5,3453,16,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,142.777099609375,106.70328521728516,-251.0,299.0,173.0,246.0,8.873117947591197,2.0936684608459473,140.2949981689453,108.40542602539062,-230.0,292.0,171.0,202.0,10.593448382635664,2.084343671798706,135.73199462890625,110.3702163696289,-222.0,295.0,166.0,183.0,10.742896241506596,2.0506536960601807,500,15,1e-09,0.001,64,9999,0.005,10.0,0.75,5,False,True,sorted-vs-non-sorted-mlp-results.csv,mse,False,140,35.15319361656335,31.241613253951073,47.27799987792969,2.4996914863586426,0.4423980712890625,66.61512756347656,0.11692465096712112,0.9961188952787329,0.06955918669700623,0.028510235249996185,46.45384281873703
mlp,1,5,4253,32,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,198.11749267578125,95.78462219238281,-266.0,300.0,235.0,265.0,8.339811423809119,2.6590332984924316,196.88800048828125,96.15438842773438,-204.0,297.0,235.0,269.0,9.655624989954037,2.645707130432129,191.86399841308594,100.89935302734375,-193.0,299.0,230.0,274.0,9.843223971966015,2.6042444705963135,500,15,1e-09,0.001,64,9999,0.005,10.0,0.75,5,False,True,sorted-vs-non-sorted-mlp-results.csv,mse,False,136,274.6663862094758,604.2974872589111,675.681396484375,18.924976348876953,13.974639892578125,228.285888671875,29856498712576.0,0.9336310132897869,0.13522925972938538,0.2601607143878937,675.8098239898682
sorted_mlp,1,5,4253,32,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,198.11749267578125,95.78462219238281,-266.0,300.0,235.0,265.0,8.339811423809119,2.6590332984924316,196.88800048828125,96.15438842773438,-204.0,297.0,235.0,269.0,9.655624989954037,2.645707130432129,191.86399841308594,100.89935302734375,-193.0,299.0,230.0,274.0,9.843223971966015,2.6042444705963135,500,15,1e-09,0.001,64,9999,0.005,10.0,0.75,5,False,True,sorted-vs-non-sorted-mlp-results.csv,mse,False,304,14.520728893150949,12.098207615315914,25.500436782836914,1.2467819452285767,0.1123809814453125,83.2412109375,230675462488064.0,0.9974952127171914,0.034662794321775436,0.01713944971561432,25.243861809372902
mlp,1,5,5853,64,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,236.94940185546875,79.68901824951172,-234.0,300.0,266.0,283.0,7.616710544009149,3.272526979446411,235.51199340820312,81.21308898925781,-175.0,300.0,267.0,285.0,8.501245232091389,3.259382724761963,230.8459930419922,85.80364227294922,-164.0,300.0,265.0,281.0,8.719734544209523,3.2113852500915527,500,15,1e-09,0.001,64,9999,0.005,10.0,0.75,5,False,True,sorted-vs-non-sorted-mlp-results.csv,mse,False,64,352.11062000055983,850.2956886291504,805.4817504882812,21.968528747558594,17.559526443481445,129.50779724121094,0.23986312747001648,0.8905932105952379,0.13741561770439148,0.4149531126022339,815.4241104125977
sorted_mlp,1,5,5853,64,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,236.94940185546875,79.68901824951172,-234.0,300.0,266.0,283.0,7.616710544009149,3.272526979446411,235.51199340820312,81.21308898925781,-175.0,300.0,267.0,285.0,8.501245232091389,3.259382724761963,230.8459930419922,85.80364227294922,-164.0,300.0,265.0,281.0,8.719734544209523,3.2113852500915527,500,15,1e-09,0.001,64,9999,0.005,10.0,0.75,5,False,True,sorted-vs-non-sorted-mlp-results.csv,mse,False,137,15.37973344003319,28.89506044983864,32.34635925292969,1.2384071350097656,0.1871337890625,69.45826721191406,0.03847863897681236,0.9956064660840297,0.026873867958784103,0.023391680791974068,33.02347361296415
mlp,1,5,9053,128,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,262.8478088378906,61.38759994506836,-215.0,300.0,284.0,293.0,6.7348148077316266,3.9188179969787598,260.94500732421875,67.52630615234375,-249.0,300.0,285.0,295.0,7.31635495503523,3.9052016735076904,257.5010070800781,67.98885345458984,-209.0,300.0,283.0,296.0,7.504024040107984,3.8526508808135986,500,15,1e-09,0.001,64,9999,0.005,10.0,0.75,5,False,True,sorted-vs-non-sorted-mlp-results.csv,mse,False,76,237.93617233956695,918.0244331359863,1094.606689453125,25.746456146240234,21.895889282226562,183.15951538085938,0.1433073729276657,0.7631994434394384,0.11687258630990982,0.7255724668502808,1099.8029708862305
sorted_mlp,1,5,9053,128,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,262.8478088378906,61.38759994506836,-215.0,300.0,284.0,293.0,6.7348148077316266,3.9188179969787598,260.94500732421875,67.52630615234375,-249.0,300.0,285.0,295.0,7.31635495503523,3.9052016735076904,257.5010070800781,67.98885345458984,-209.0,300.0,283.0,296.0,7.504024040107984,3.8526508808135986,500,15,1e-09,0.001,64,9999,0.005,10.0,0.75,5,False,True,sorted-vs-non-sorted-mlp-results.csv,mse,False,125,15.017847998032146,33.45109563320875,38.381248474121094,1.2827777862548828,0.3531646728515625,118.56450653076172,0.04541115462779999,0.9916968344252237,0.02274847775697708,0.03615053743124008,37.91787844989449
mlp,1,5,15453,256,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,279.19970703125,45.885990142822266,-223.0,300.0,293.0,298.0,5.714058602240291,4.585146903991699,278.8599853515625,42.708621978759766,-136.0,300.0,292.0,298.0,6.155663902545015,4.570905685424805,276.2170104980469,49.45183181762695,-147.0,300.0,292.0,296.0,6.3213704867348355,4.513640880584717,500,15,1e-09,0.001,64,9999,0.005,10.0,0.75,5,False,True,sorted-vs-non-sorted-mlp-results.csv,mse,False,34,346.96195459062125,1158.8906517028809,1066.3363037109375,25.028696060180664,19.343307495117188,181.3529815673828,0.1727096140384674,0.5639569578455397,0.10914575308561325,1.1219929456710815,1055.8796691894531
sorted_mlp,1,5,15453,256,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,279.19970703125,45.885990142822266,-223.0,300.0,293.0,298.0,5.714058602240291,4.585146903991699,278.8599853515625,42.708621978759766,-136.0,300.0,292.0,298.0,6.155663902545015,4.570905685424805,276.2170104980469,49.45183181762695,-147.0,300.0,292.0,296.0,6.3213704867348355,4.513640880584717,500,15,1e-09,0.001,64,9999,0.005,10.0,0.75,5,False,True,sorted-vs-non-sorted-mlp-results.csv,mse,False,53,17.513570996606425,26.235172130167484,20.33454132080078,1.5092453956604004,0.8230133056640625,66.9726333618164,0.038240183144807816,0.9916848604056807,0.01551065593957901,0.06765684485435486,19.91003005206585
mlp,1,5,28253,512,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,288.9169006347656,31.750165939331055,-196.0,300.0,297.0,300.0,4.613340335767793,5.262914657592773,289.15301513671875,30.974498748779297,-104.0,300.0,297.0,300.0,4.793298623819987,5.2481865882873535,287.281005859375,34.6949577331543,-126.0,300.0,297.0,300.0,5.051889283531627,5.188929557800293,500,15,1e-09,0.001,64,9999,0.005,10.0,0.75,5,False,True,sorted-vs-non-sorted-mlp-results.csv,mse,False,44,144.62623972801646,1259.6001510620117,1215.3577880859375,27.184053421020508,22.885528564453125,176.20767211914062,0.13435743749141693,-0.009651342736377355,0.10315641015768051,2.0527524948120117,1222.9349060058594
sorted_mlp,1,5,28253,512,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,288.9169006347656,31.750165939331055,-196.0,300.0,297.0,300.0,4.613340335767793,5.262914657592773,289.15301513671875,30.974498748779297,-104.0,300.0,297.0,300.0,4.793298623819987,5.2481865882873535,287.281005859375,34.6949577331543,-126.0,300.0,297.0,300.0,5.051889283531627,5.188929557800293,500,15,1e-09,0.001,64,9999,0.005,10.0,0.75,5,False,True,sorted-vs-non-sorted-mlp-results.csv,mse,False,42,18.170807924240258,10.522868290543556,14.433639526367188,1.8428263664245605,1.3567352294921875,68.27825927734375,0.020016340538859367,0.9880093373606623,0.01296332385390997,0.13915756344795227,14.194040909409523
mlp,1,5,53853,1024,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,294.627197265625,22.093156814575195,-186.0,300.0,299.0,300.0,3.309438716320297,5.947558879852295,294.60198974609375,17.149505615234375,86.0,300.0,299.0,300.0,3.559575951084094,5.93290901184082,293.1759948730469,26.449064254760742,-117.0,300.0,299.0,300.0,3.6929889146665564,5.871810436248779,500,15,1e-09,0.001,64,9999,0.005,10.0,0.75,5,False,True,sorted-vs-non-sorted-mlp-results.csv,mse,False,78,77.34259054463381,1316.603687286377,1337.6575927734375,28.541391372680664,23.850982666015625,184.43505859375,0.13336829841136932,-0.9121604441340174,0.102620929479599,3.9207236766815186,1337.041389465332
sorted_mlp,1,5,53853,1024,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,294.627197265625,22.093156814575195,-186.0,300.0,299.0,300.0,3.309438716320297,5.947558879852295,294.60198974609375,17.149505615234375,86.0,300.0,299.0,300.0,3.559575951084094,5.93290901184082,293.1759948730469,26.449064254760742,-117.0,300.0,299.0,300.0,3.6929889146665564,5.871810436248779,500,15,1e-09,0.001,64,9999,0.005,10.0,0.75,5,False,True,sorted-vs-non-sorted-mlp-results.csv,mse,False,294,1.8205717304235052,0.3699132725596428,1.3575735092163086,0.4347228407859802,0.2839508056640625,28.119415283203125,0.007535550743341446,0.99805937007041,0.004734180402010679,0.05971776321530342,1.3361967541277409
mlp,1,5,3053,8,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,73.41539764404297,105.2630615234375,-290.0,291.0,79.0,95.0,9.08131547088595,1.594286322593689,73.64900207519531,104.05137634277344,-228.0,292.0,78.0,11.0,10.951832784030573,1.615328073501587,82.0770034790039,104.54291534423828,-250.0,291.0,87.0,142.0,10.995368728099999,1.6287792921066284,500,15,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,sorted-vs-non-sorted-mlp-results.csv,mse,False,153,48.31101019063573,82.90610003471375,76.67920684814453,5.115991115570068,2.5107152462005615,90.35126495361328,15694039089152.0,0.992984019151766,0.08889368921518326,0.0586833655834198,76.15442609786987
sorted_mlp,1,5,3053,8,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,73.41539764404297,105.2630615234375,-290.0,291.0,79.0,95.0,9.08131547088595,1.594286322593689,73.64900207519531,104.05137634277344,-228.0,292.0,78.0,11.0,10.951832784030573,1.615328073501587,82.0770034790039,104.54291534423828,-250.0,291.0,87.0,142.0,10.995368728099999,1.6287792921066284,500,15,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,sorted-vs-non-sorted-mlp-results.csv,mse,False,214,30.857731674886814,69.10154913365841,54.83061599731445,2.704806089401245,0.5415573120117188,94.72007751464844,6145270874112.0,0.9949831173134522,0.07118746638298035,0.031025683507323265,53.94742280244827
mlp,1,5,3453,16,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,141.4102020263672,105.61695861816406,-245.0,298.0,170.0,217.0,8.8759865462265,2.0874500274658203,143.04400634765625,106.63481903076172,-198.0,295.0,174.0,193.0,10.520719959844948,2.113555908203125,146.81700134277344,107.17716979980469,-222.0,297.0,181.0,206.0,10.545288564180602,2.126591205596924,500,15,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,sorted-vs-non-sorted-mlp-results.csv,mse,False,169,141.64709526110607,265.776264667511,279.4646301269531,11.714120864868164,8.864791870117188,121.7347412109375,375359471616.0,0.9756711103732028,0.13130898773670197,0.1348796933889389,280.52651500701904
sorted_mlp,1,5,3453,16,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,141.4102020263672,105.61695861816406,-245.0,298.0,170.0,217.0,8.8759865462265,2.0874500274658203,143.04400634765625,106.63481903076172,-198.0,295.0,174.0,193.0,10.520719959844948,2.113555908203125,146.81700134277344,107.17716979980469,-222.0,297.0,181.0,206.0,10.545288564180602,2.126591205596924,500,15,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,sorted-vs-non-sorted-mlp-results.csv,mse,False,153,41.567665570860456,29.765824407339096,44.195735931396484,2.188541889190674,0.41310882568359375,100.1893310546875,7535307259904.0,0.9961525252390286,0.0639224573969841,0.025199489668011665,43.629333689808846
