type,data_dim,laten_dim,n_params,max_set_size,min_value,max_value,label,multisets,train_samples,valid_samples,test_samples,train_label_mean,train_label_std,train_label_min,train_label_max,train_label_median,train_label_mode,train_delta,valid_label_mean,valid_label_std,valid_label_min,valid_label_max,valid_label_median,valid_label_mode,valid_delta,test_label_mean,test_label_std,test_label_min,test_label_max,test_label_median,test_label_mode,test_delta,max_epochs,patience,min_delta,lr,batch_size,random_seed,weight_decay,grad_norm_threshold,use_batch_sampler,use_gpu,results_out,loss,epochs,avg_train_loss,best_valid_loss,test_mse,test_mae,test_med_ae,test_max_error,test_mape,test_r2,avg_test_loss
deepsets_mlp_fspool,1,8,119993,1024,-100,100,max,True,10000,1000,1000,99.0804,5.100072383880615,-78.0,100.0,100.0,100.0,5.932857990264893,99.183,4.56941032409668,9.0,100.0,100.0,100.0,5.900405406951904,99.023,4.137930870056152,35.0,100.0,100.0,100.0,5.8831610679626465,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,mse,62,138.92529299304744,89.31684589385986,89.81964111328125,7.3362135887146,5.916015625,42.69258117675781,0.07481797784566879,-4.245717540202895,89.72420310974121
deepsets_mlp_fspool,1,8,6201,8,-100,100,cardinality,True,10000,1000,1000,4.4696,2.298102617263794,1.0,8.0,4.0,2.0,1.5935304164886475,4.383,2.338869571685791,1.0,8.0,4.0,1.0,1.5713962316513062,4.421,2.3177056312561035,1.0,8.0,4.0,7.0,1.5809353590011597,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,mse,71,0.013763548267240026,0.005567535241425503,0.003744903951883316,0.04129522666335106,0.030489444732666016,0.5601156949996948,0.017073780298233032,0.9993028533568195,0.003706294344738126
deepsets_mlp_fspool,1,8,7097,16,-100,100,cardinality,True,10000,1000,1000,8.4411,4.614968299865723,1.0,16.0,8.0,6.0,2.086803913116455,8.277,4.680200099945068,1.0,16.0,8.0,15.0,2.0597832202911377,8.328,4.660731315612793,1.0,16.0,8.0,1.0,2.063805103302002,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,mse,78,0.0251186139151976,0.00688733825518284,0.00790207739919424,0.04448525607585907,0.02716505527496338,0.8820761442184448,0.017092332243919373,0.9996362247396352,0.007852972761611454
deepsets_mlp_fspool,1,8,8889,32,-100,100,cardinality,True,10000,1000,1000,16.3776,9.241147994995117,1.0,32.0,16.0,11.0,2.649203062057495,16.064,9.385409355163574,1.0,32.0,16.0,12.0,2.618053913116455,16.173,9.356552124023438,1.0,32.0,16.0,1.0,2.6180479526519775,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,mse,110,0.03059211333288224,0.012108332390198484,0.011198108084499836,0.06108744069933891,0.03497886657714844,0.5124704837799072,0.024756619706749916,0.9998720875068161,0.011257985315751284
deepsets_mlp_fspool,1,8,12473,64,-100,100,cardinality,True,10000,1000,1000,32.2572,18.486434936523438,1.0,64.0,32.0,22.0,3.2619073390960693,31.637,18.768356323242188,1.0,64.0,31.0,24.0,3.2282028198242188,31.844,18.72051429748535,1.0,64.0,32.0,51.0,3.222740888595581,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,mse,127,0.03530066261501022,0.010444080791785382,0.013457788154482841,0.05134546384215355,0.0228424072265625,0.741578221321106,0.02101689949631691,0.9999615993893934,0.013820046027831268
deepsets_mlp_fspool,1,8,19641,128,-100,100,cardinality,True,10000,1000,1000,64.015,36.96930694580078,1.0,128.0,64.0,44.0,3.906660556793213,62.777,37.53181457519531,1.0,128.0,61.0,8.0,3.873002052307129,63.208,37.45451354980469,1.0,128.0,63.0,2.0,3.8627851009368896,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,mse,51,4.739802422796845,3.2451635748147964,3.3979146480560303,1.4463133811950684,1.1830739974975586,7.516593933105469,0.06432268768548965,0.9975778330363861,3.3800726383924484
deepsets_mlp_fspool,1,8,33977,256,-100,100,cardinality,True,10000,1000,1000,127.5261,73.93782043457031,1.0,256.0,127.0,57.0,4.571545124053955,125.078,75.08039855957031,1.0,256.0,121.0,94.0,4.538384914398193,125.917,74.90738677978516,1.0,256.0,126.0,201.0,4.524194240570068,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,mse,46,10.698091089345848,6.950649917125702,6.628857612609863,2.014859199523926,1.7132205963134766,11.191940307617188,0.04720096290111542,0.9988186204819537,6.573110669851303
deepsets_mlp_fspool,1,8,62649,512,-100,100,cardinality,True,10000,1000,1000,254.5582,147.88259887695312,1.0,512.0,253.0,114.0,5.248648166656494,249.647,150.1714324951172,2.0,511.0,241.0,39.0,5.216047763824463,251.354,149.81170654296875,2.0,512.0,251.5,5.0,5.19927453994751,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,mse,85,20.71781873399285,12.203260242938995,12.47058391571045,2.7148754596710205,2.136688232421875,14.626251220703125,0.02660396508872509,0.9994443576904117,12.488773822784424
deepsets_mlp_fspool,1,8,119993,1024,-100,100,cardinality,True,10000,1000,1000,508.6066,295.7623596191406,1.0,1024.0,506.0,228.0,5.932857990264893,498.774,300.3266906738281,3.0,1022.0,481.5,92.0,5.900405406951904,502.225,299.61773681640625,4.0,1024.0,502.0,9.0,5.8831610679626465,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,mse,63,84.3838303073956,27.762511491775513,28.272968292236328,4.272157192230225,3.709197998046875,24.70037841796875,0.030184045433998108,0.9996850538355574,28.246838927268982
deepsets_mlp_fspool,1,8,6201,8,-100,100,longest_seq_length,True,10000,1000,1000,2.7994,1.8329100608825684,1.0,8.0,2.0,1.0,1.6013480424880981,2.811,1.837193250656128,1.0,8.0,2.0,1.0,1.6076091527938843,2.68,1.8104143142700195,1.0,8.0,2.0,1.0,1.5762739181518555,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,deepsets_mlp_fspool-diff-task-sizes-results.csv,mse,87,0.19486422523571428,0.16849707439541817,0.18194983899593353,0.29253414273262024,0.19860291481018066,1.9282500743865967,0.157454252243042,0.9444868631383686,0.18443210935220122
