type,data_dim,laten_dim,n_params,max_set_size,min_value,max_value,label,multisets,train_samples,valid_samples,test_samples,train_label_mean,train_label_std,train_label_min,train_label_max,train_label_median,train_label_mode,train_label_entropy,train_delta,valid_label_mean,valid_label_std,valid_label_min,valid_label_max,valid_label_median,valid_label_mode,valid_label_entropy,valid_delta,test_label_mean,test_label_std,test_label_min,test_label_max,test_label_median,test_label_mode,test_label_entropy,test_delta,max_epochs,patience,min_delta,lr,batch_size,random_seed,weight_decay,grad_norm_threshold,use_batch_sampler,use_gpu,results_out,loss,epochs,avg_train_loss,best_valid_loss,test_mse,test_mae,test_med_ae,test_max_error,test_mape,test_r2,avg_test_loss
mlp,1,8,53853,1024,-100,100,max,True,10000,1000,1000,99.0541000366211,5.912476062774658,-95.0,100.0,100.0,100.0,1.3392734024534831,5.946806907653809,99.27799987792969,4.128525257110596,1.0,100.0,100.0,100.0,1.3084419746138538,5.957937240600586,99.1449966430664,5.216701030731201,7.0,100.0,100.0,100.0,1.306535396260285,5.954519748687744,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,69,37.52694230170766,147.4747052192688,152.7340087890625,9.832659721374512,8.386768341064453,58.55442810058594,0.10360923409461975,-4.612337902916958,151.8966522216797
mlp,1,8,3053,8,-100,100,cardinality,True,10000,1000,1000,4.485899925231934,2.2559256553649902,1.0,8.0,4.0,4.0,3.0002638612420864,1.6007636785507202,4.535999774932861,2.3001530170440674,1.0,8.0,5.0,5.0,3.007301693166192,1.6070263385772705,4.514999866485596,2.2811784744262695,1.0,8.0,5.0,5.0,3.0076151039073675,1.6034399271011353,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,308,0.03951193864463241,0.0369514599442482,0.03356466442346573,0.10492052882909775,0.06086409091949463,1.1839027404785156,0.02843351848423481,0.9935499391509957,0.03318009979557246
mlp,1,8,3453,16,-100,100,cardinality,True,10000,1000,1000,8.470800399780273,4.535961627960205,1.0,16.0,8.0,9.0,4.002872142600079,2.096096992492676,8.5649995803833,4.619499206542969,1.0,16.0,9.0,8.0,4.02931460545053,2.1014459133148193,8.524999618530273,4.583162307739258,1.0,16.0,9.0,10.0,4.0327989830891395,2.0974459648132324,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,123,0.5537991931863652,1.319715216755867,1.3050751686096191,0.8189317584037781,0.564521312713623,5.857343673706055,0.1144220381975174,0.9378694688941344,1.316984884440899
mlp,1,8,4253,32,-100,100,cardinality,True,10000,1000,1000,16.43320083618164,9.089859008789062,1.0,32.0,16.0,21.0,5.0093821489523425,2.6601147651672363,16.6200008392334,9.250816345214844,1.0,32.0,17.0,16.0,5.097258967558394,2.666325569152832,16.56800079345703,9.153326034545898,1.0,32.0,17.0,20.0,5.092241177131223,2.664741277694702,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,43,2.41173025832814,4.369218349456787,5.2365570068359375,1.6997442245483398,1.2066888809204102,9.73065185546875,0.13017337024211884,0.9374988500275451,5.1814989149570465
mlp,1,8,5853,64,-100,100,cardinality,True,10000,1000,1000,32.364601135253906,18.181398391723633,1.0,64.0,32.0,17.0,6.024163579898197,3.274092674255371,32.750999450683594,18.49229621887207,1.0,64.0,33.0,3.0,6.254558853919502,3.2827086448669434,32.65399932861328,18.311697006225586,1.0,64.0,33.0,62.0,6.239624728939747,3.2797882556915283,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,35,5.083287530643925,14.73318499326706,14.605796813964844,2.7554612159729004,1.9134812355041504,21.137222290039062,0.120292529463768,0.9564419893283149,14.601721942424774
mlp,1,8,9053,128,-100,100,cardinality,True,10000,1000,1000,64.24330139160156,36.371925354003906,1.0,128.0,64.0,34.0,7.0623773271871215,3.919740676879883,64.99700164794922,36.99214553833008,1.0,128.0,65.0,61.0,7.623565459024259,3.9290590286254883,64.83599853515625,36.62525177001953,1.0,128.0,65.0,124.0,7.616689801927058,3.9267334938049316,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,70,6.343264150012071,54.29576396942139,62.16654586791992,5.544468879699707,3.787586212158203,43.784080505371094,0.10194090008735657,0.9536557883854849,62.05558967590332
mlp,1,8,15453,256,-100,100,cardinality,True,10000,1000,1000,127.99469757080078,72.75118255615234,1.0,256.0,128.0,68.0,8.150658986640778,4.585209369659424,129.48399353027344,74.0020751953125,1.0,256.0,130.0,37.0,9.479176757755472,4.595020294189453,129.177001953125,73.27314758300781,1.0,256.0,130.0,212.0,9.439500086389398,4.592075824737549,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,45,20.13408885032508,278.98632049560547,269.2768249511719,11.57582950592041,7.875286102294922,63.21272277832031,0.1034475564956665,0.9498455729011174,271.10204792022705
mlp,1,8,28253,512,-100,100,cardinality,True,10000,1000,1000,255.4958953857422,145.49545288085938,1.0,512.0,255.0,44.0,9.35302944602692,5.26270055770874,258.47900390625,148.01759338378906,1.0,512.0,260.0,190.0,11.813664061645076,5.272765636444092,257.84698486328125,146.51304626464844,1.0,512.0,259.0,319.0,11.8402190154146,5.270244598388672,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,21,160.87257671963636,1714.7877502441406,1786.1717529296875,29.359251022338867,17.811203002929688,176.9892578125,0.13931061327457428,0.9167909320756537,1793.7881774902344
mlp,1,8,53853,1024,-100,100,cardinality,True,10000,1000,1000,510.4884033203125,290.9935302734375,1.0,1024.0,510.0,234.0,10.80415706185179,5.946806907653809,516.447998046875,296.0224914550781,2.0,1024.0,519.0,286.0,14.11000921899364,5.957937240600586,515.1909790039062,293.0396728515625,1.0,1024.0,518.0,638.0,14.228951992543907,5.954519748687744,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,27,1041.4060799179563,15803.649108886719,13806.646484375,78.00790405273438,42.84672546386719,582.8717651367188,0.16145874559879303,0.8392187772484414,13692.89013671875
mlp,1,8,3053,8,-100,100,longest_seq_length,True,10000,1000,1000,1.1366000175476074,0.35740798711776733,1.0,4.0,1.0,1.0,0.5941042017662271,1.5925837755203247,1.1649999618530273,0.3844151496887207,1.0,3.0,1.0,1.0,0.6725250825646594,1.5986740589141846,1.152999997138977,0.3682268261909485,1.0,3.0,1.0,1.0,0.6378865006482345,1.58424711227417,500,15,1e-09,0.001,64,999,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,59,0.11081258115020527,0.12885823752731085,0.11843568086624146,0.20735833048820496,0.09566718339920044,1.979627013206482,0.1474572867155075,0.12652254164048704,0.11819314118474722
mlp,1,8,3453,16,-100,100,longest_seq_length,True,10000,1000,1000,1.4341000318527222,0.581082820892334,1.0,4.0,1.0,1.0,1.16806410528226,2.0844385623931885,1.4240000247955322,0.5901050567626953,1.0,4.0,1.0,1.0,1.1768067626618457,2.0934879779815674,1.4249999523162842,0.5799784660339355,1.0,4.0,1.0,1.0,1.1663673577260147,2.0792086124420166,500,15,1e-09,0.001,64,999,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,28,0.20265816275481205,0.2789038550108671,0.250715434551239,0.3709741234779358,0.28574657440185547,2.5966153144836426,0.2615721523761749,0.25465500800009766,0.2497498942539096
mlp,1,8,4253,32,-100,100,longest_seq_length,True,10000,1000,1000,1.9615999460220337,0.8516603708267212,1.0,7.0,2.0,2.0,1.7283422939190403,2.64734148979187,1.9739999771118164,0.8621624112129211,1.0,6.0,2.0,2.0,1.749212182326616,2.655341386795044,1.9429999589920044,0.8377058506011963,1.0,5.0,2.0,2.0,1.7152512486604112,2.6367149353027344,500,15,1e-09,0.001,64,999,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,31,0.2575218817990297,0.4151532109826803,0.42260873317718506,0.4821440875530243,0.37530261278152466,3.4063682556152344,0.2670286297798157,0.3977796979382052,0.4225444979965687
mlp,1,8,5853,64,-100,100,longest_seq_length,True,10000,1000,1000,2.9056999683380127,1.3733198642730713,1.0,11.0,3.0,3.0,2.4252643706961106,3.2595133781433105,2.944000005722046,1.4376592636108398,1.0,9.0,3.0,2.0,2.4911007568145074,3.2679433822631836,2.890000104904175,1.389208436012268,1.0,9.0,3.0,3.0,2.4336398421778114,3.2493245601654053,500,15,1e-09,0.001,64,999,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,21,0.3739876794587275,0.8890263121575117,0.9451671242713928,0.7081580758094788,0.5308830142021179,5.642179489135742,0.26788097620010376,0.5102507394759335,0.955745093524456
mlp,1,8,9053,128,-100,100,longest_seq_length,True,10000,1000,1000,4.92549991607666,2.724031686782837,1.0,18.0,5.0,4.0,3.3749081536973384,3.9042789936065674,4.980999946594238,2.7376339435577393,1.0,16.0,5.0,3.0,3.3910202447087943,3.9142637252807617,4.945000171661377,2.780283212661743,1.0,16.0,5.0,3.0,3.443638695916099,3.893270492553711,500,15,1e-09,0.001,64,999,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,19,0.5745288837867178,2.3042958304286003,2.813763380050659,1.1636838912963867,0.7801231145858765,9.024200439453125,0.24625930190086365,0.6359932059362268,2.8084598779678345
mlp,1,8,15453,256,-100,100,longest_seq_length,True,10000,1000,1000,10.506799697875977,7.351092338562012,1.0,59.0,9.0,3.0,4.69459662585971,4.569217205047607,10.611000061035156,7.42628288269043,1.0,38.0,9.0,3.0,4.814033388804716,4.5792436599731445,10.126999855041504,6.910490036010742,1.0,43.0,9.0,5.0,4.724497791382351,4.557127475738525,500,15,1e-09,0.001,64,999,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,19,1.4970832915063117,13.974063754081726,14.230548858642578,2.5080790519714355,1.616556167602539,26.974990844726562,0.27131739258766174,0.7020084521342689,14.198687613010406
mlp,1,8,28253,512,-100,100,longest_seq_length,True,10000,1000,1000,34.543800354003906,32.7543830871582,1.0,256.0,24.0,5.0,6.629548539481549,5.2461652755737305,35.630001068115234,34.22237777709961,1.0,210.0,24.0,3.0,7.204970302143185,5.256960391998291,33.4109992980957,31.65653419494629,1.0,185.0,23.0,3.0,7.137695799991822,5.234511375427246,500,15,1e-09,0.001,64,999,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,26,13.824330755100128,264.47389793395996,199.0652618408203,8.352123260498047,4.260441303253174,101.64602661132812,0.30092737078666687,0.8013590584032273,197.94450044631958
mlp,1,8,53853,1024,-100,100,longest_seq_length,True,10000,1000,1000,208.46420288085938,245.23971557617188,1.0,1024.0,101.0,3.0,9.708718165042727,5.930337429046631,217.77200317382812,254.74391174316406,1.0,1021.0,98.0,4.0,11.517045258059973,5.941123962402344,205.80099487304688,247.05487060546875,1.0,1017.0,100.0,6.0,11.47721567552831,5.918388366699219,500,15,1e-09,0.001,64,999,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,69,509.5780489976239,14481.996490478516,16961.1484375,74.45471954345703,29.91270637512207,631.220947265625,0.6955776214599609,0.7221128280397191,16844.16177368164
mlp,1,8,3053,8,-100,100,largest_contiguous_sum,True,10000,1000,1000,107.07129669189453,96.68771362304688,-100.0,511.0,96.0,87.0,8.975242967557561,1.5925837755203247,110.37300109863281,100.21320343017578,-100.0,481.0,98.0,59.0,10.778614314615673,1.5986740589141846,104.69300079345703,93.19332885742188,-100.0,412.0,92.0,86.0,10.604498429721072,1.58424711227417,500,15,1e-09,0.001,64,999,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,147,12.588525680220052,10.40467917919159,8.954977035522461,1.045403003692627,0.5349235534667969,41.4578742980957,154221202636800.0,0.9989689142967885,8.777974858880043
mlp,1,8,3453,16,-100,100,largest_contiguous_sum,True,10000,1000,1000,208.84109497070312,152.095703125,-100.0,914.0,194.0,92.0,9.829731613661727,2.0844385623931885,207.16600036621094,151.03306579589844,-97.0,701.0,191.5,227.0,12.233766646901712,2.0934879779815674,205.3769989013672,148.3719024658203,-98.0,616.0,196.5,134.0,12.104343080868997,2.0792086124420166,500,15,1e-09,0.001,64,999,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,137,7.435568273067474,6.444528942927718,8.628751754760742,0.9457387924194336,0.4855995178222656,54.353023529052734,0.08178839087486267,0.9996080373802898,8.456290509551764
mlp,1,8,4253,32,-100,100,largest_contiguous_sum,True,10000,1000,1000,408.8004150390625,267.3628845214844,-99.0,1396.0,389.0,381.0,11.00582889793596,2.64734148979187,404.6730041503906,263.5057067871094,-93.0,1343.0,381.0,72.0,13.96036672090354,2.655341386795044,410.27801513671875,269.2070007324219,-94.0,1148.0,387.5,70.0,14.043027422277977,2.6367149353027344,500,15,1e-09,0.001,64,999,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,348,15.817669277737854,12.506875276565552,20.22727394104004,2.34466552734375,1.2252349853515625,51.144290924072266,0.05726435407996178,0.9997208969193566,20.134309768676758
mlp,1,8,5853,64,-100,100,largest_contiguous_sum,True,10000,1000,1000,809.672119140625,495.81988525390625,-98.0,2481.0,792.0,224.0,12.62349683753979,3.2595133781433105,811.0150146484375,504.22991943359375,-100.0,2215.0,796.5,138.0,15.247501089596748,3.2679433822631836,794.4340209960938,486.4417419433594,-82.0,2288.0,782.0,281.0,15.379077937932074,3.2493245601654053,500,15,1e-09,0.001,64,999,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,105,1266.00335460104,5059.1265869140625,4745.970703125,48.268516540527344,33.05397415161133,340.1884765625,0.11122331023216248,0.9799431216454506,4824.896911621094
mlp,1,8,9053,128,-100,100,largest_contiguous_sum,True,10000,1000,1000,1606.411865234375,962.3994140625,-100.0,4294.0,1584.0,2159.0,14.97042339286069,3.9042789936065674,1625.5980224609375,988.0630493164062,-62.0,3852.0,1574.0,916.0,16.61739938340678,3.9142637252807617,1600.5150146484375,960.4824829101562,-56.0,4184.0,1575.0,73.0,16.500326746723974,3.893270492553711,500,15,1e-09,0.001,64,999,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,120,2170.5032197016817,29902.189208984375,32996.37890625,123.4936752319336,79.88723754882812,1368.7174072265625,575887066005504.0,0.9642326033579267,32963.95739746094
mlp,1,8,15453,256,-100,100,largest_contiguous_sum,True,10000,1000,1000,3196.203369140625,1888.900634765625,-87.0,7851.0,3163.0,380.0,17.77625791855081,4.569217205047607,3209.549072265625,1922.969970703125,-86.0,7674.0,3149.5,1784.0,17.26541624355397,4.5792436599731445,3173.125,1869.994873046875,-69.0,7554.0,3111.0,2286.0,17.26541624355397,4.557127475738525,500,15,1e-09,0.001,64,999,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,53,7109.118187388038,200801.9306640625,205936.125,300.8074645996094,181.158447265625,2325.86279296875,0.14215366542339325,0.9411086157349358,204554.5029296875
mlp,1,8,28253,512,-100,100,largest_contiguous_sum,True,10000,1000,1000,6376.3818359375,3748.94921875,-96.0,15564.0,6344.5,4470.0,20.333570308308985,5.2461652755737305,6419.40283203125,3803.227783203125,-71.0,14059.0,6304.5,620.0,17.620669087506233,5.256960391998291,6314.4541015625,3676.881591796875,-65.0,14349.0,6269.5,9363.0,17.53392326322028,5.234511375427246,500,15,1e-09,0.001,64,999,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,26,47608.06213923169,1551834.4140625,1207435.125,728.3292236328125,427.45166015625,4898.85302734375,0.18576094508171082,0.910689094183871,1213101.98828125
mlp,1,8,53853,1024,-100,100,largest_contiguous_sum,True,10000,1000,1000,12754.166015625,7451.595703125,-43.0,28507.0,12641.5,3199.0,22.26027416693126,5.930337429046631,12913.7919921875,7623.47509765625,53.0,27192.0,12747.5,167.0,17.770758492521793,5.941123962402344,12595.21484375,7308.94091796875,38.0,26706.0,12395.5,5637.0,17.77075849252179,5.918388366699219,500,15,1e-09,0.001,64,999,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,28,377503.4011246019,10628544.1875,9936774.0,2047.8902587890625,1049.5751953125,12864.748046875,0.1756369024515152,0.8139899245771813,10016187.3125
mlp,1,8,3053,8,-100,100,max,True,10000,1000,1000,53.98659896850586,44.39678955078125,-100.0,100.0,68.0,99.0,7.078537927393022,1.5925837755203247,54.94499969482422,44.543731689453125,-100.0,100.0,71.0,96.0,7.785978977687192,1.5986740589141846,54.62099838256836,43.606163024902344,-100.0,100.0,69.0,83.0,7.825729634279695,1.58424711227417,500,15,1e-09,0.001,64,999,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,111,20.984735103169825,22.81886476278305,19.02006721496582,2.600783586502075,1.50128173828125,42.863224029541016,123268379967488.0,0.9899973212614303,19.11540150642395
mlp,1,8,3453,16,-100,100,max,True,10000,1000,1000,69.3656005859375,36.53535461425781,-100.0,100.0,82.0,99.0,6.496412714797426,2.0844385623931885,69.50399780273438,36.72563171386719,-97.0,100.0,82.0,100.0,7.134319166066063,2.0934879779815674,69.96800231933594,36.742034912109375,-98.0,100.0,83.0,98.0,6.987632776306812,2.0792086124420166,500,15,1e-09,0.001,64,999,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,122,35.06779674967383,62.81042766571045,75.45274353027344,5.443331241607666,3.4343414306640625,81.5728530883789,0.18080872297286987,0.9441081217415586,74.73261833190918
mlp,1,8,4253,32,-100,100,max,True,10000,1000,1000,80.893798828125,28.63389015197754,-99.0,100.0,91.0,99.0,5.748438191000701,2.64734148979187,81.41500091552734,26.680307388305664,-93.0,100.0,91.0,100.0,6.115178894695316,2.655341386795044,80.6729965209961,30.046897888183594,-94.0,100.0,92.0,100.0,6.209571505334109,2.6367149353027344,500,15,1e-09,0.001,64,999,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,93,57.248910017074294,116.95598888397217,131.7312774658203,8.35600471496582,6.151744842529297,75.40130615234375,0.16433486342430115,0.8540884800681952,131.04623317718506
mlp,1,8,5853,64,-100,100,max,True,10000,1000,1000,88.71060180664062,21.464157104492188,-98.0,100.0,96.0,100.0,4.899711546706434,3.2595133781433105,87.96399688720703,24.98977279663086,-100.0,100.0,95.0,100.0,5.242494422055579,3.2679433822631836,88.51000213623047,22.025392532348633,-82.0,100.0,96.0,100.0,5.213882684365831,3.2493245601654053,500,15,1e-09,0.001,64,999,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,76,57.741213731705,160.5861678123474,167.0189971923828,9.794954299926758,7.8226776123046875,95.37458038330078,0.1276906430721283,0.6557146107689893,166.97259044647217
mlp,1,8,9053,128,-100,100,max,True,10000,1000,1000,93.48470306396484,15.722638130187988,-100.0,100.0,98.0,100.0,4.013102183444381,3.9042789936065674,93.16200256347656,17.333024978637695,-62.0,100.0,98.0,100.0,4.187205857502231,3.9142637252807617,93.46399688720703,15.884038925170898,-56.0,100.0,98.0,100.0,4.137312343702424,3.893270492553711,500,15,1e-09,0.001,64,999,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,55,50.69367073447841,175.5464277267456,168.21800231933594,10.120875358581543,8.280654907226562,68.79483795166016,280144174383104.0,0.33326912362918415,167.1830506324768
mlp,1,8,15453,256,-100,100,max,True,10000,1000,1000,96.35440063476562,11.694930076599121,-87.0,100.0,99.0,100.0,3.071999124009831,4.569217205047607,96.33200073242188,13.29660701751709,-86.0,100.0,99.0,100.0,3.1588431205242338,4.5792436599731445,96.51100158691406,11.034758567810059,-69.0,100.0,99.0,100.0,3.137538318140962,4.557127475738525,500,15,1e-09,0.001,64,999,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,55,33.470392409403615,164.9857621192932,148.54774475097656,9.559598922729492,7.987712860107422,55.0169677734375,0.10293237119913101,-0.21994562118225147,148.33504962921143
mlp,1,8,28253,512,-100,100,max,True,10000,1000,1000,98.0823974609375,8.43260383605957,-96.0,100.0,100.0,100.0,2.1637020180932582,5.2461652755737305,98.16699981689453,8.796539306640625,-71.0,100.0,100.0,100.0,2.2051470363181975,5.256960391998291,98.03399658203125,8.48332691192627,-65.0,100.0,100.0,100.0,2.2373022454051448,5.234511375427246,500,15,1e-09,0.001,64,999,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,34,45.77854109114143,165.9892020225525,170.7556610107422,10.144108772277832,8.745006561279297,99.1739730834961,0.10914281010627747,-1.3726988058031475,169.47419786453247
mlp,1,8,53853,1024,-100,100,max,True,10000,1000,1000,99.0188980102539,5.737642765045166,-43.0,100.0,100.0,100.0,1.365844668812859,5.930337429046631,99.18000030517578,4.112614631652832,34.0,100.0,100.0,100.0,1.3025262075764807,5.941123962402344,98.98300170898438,4.802989482879639,33.0,100.0,100.0,100.0,1.5401925943672679,5.918388366699219,500,15,1e-09,0.001,64,999,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,55,34.53144697322967,138.71726369857788,151.20059204101562,9.714128494262695,8.036449432373047,49.326690673828125,0.09880413115024567,-5.554358257035493,151.28614854812622
mlp,1,8,3053,8,-100,100,cardinality,True,10000,1000,1000,4.4644999504089355,2.2935867309570312,1.0,8.0,4.0,2.0,3.0009331854474333,1.5925837755203247,4.505000114440918,2.325935125350952,1.0,8.0,4.0,8.0,3.010035802497331,1.5986740589141846,4.4070000648498535,2.249300003051758,1.0,8.0,4.0,4.0,3.0062935205049843,1.58424711227417,500,15,1e-09,0.001,64,999,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,168,0.09403447621757058,0.11531096347607672,0.10672900080680847,0.21397073566913605,0.11986398696899414,1.5914602279663086,0.05209903419017792,0.9789046054060897,0.10675517679192126
mlp,1,8,3453,16,-100,100,cardinality,True,10000,1000,1000,8.427200317382812,4.611388206481934,1.0,16.0,8.0,3.0,4.002863310640394,2.0844385623931885,8.517999649047852,4.697624683380127,1.0,16.0,8.0,16.0,4.029236856131634,2.0934879779815674,8.336000442504883,4.5087809562683105,1.0,16.0,8.0,8.0,4.028785947249013,2.0792086124420166,500,15,1e-09,0.001,64,999,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,125,0.5126669255031902,1.3191823810338974,1.3313778638839722,0.8000367283821106,0.5261783599853516,5.195833206176758,0.09844712167978287,0.9345087835882089,1.3343101255595684
mlp,1,8,4253,32,-100,100,cardinality,True,10000,1000,1000,16.354900360107422,9.225700378417969,1.0,32.0,16.0,4.0,5.008292711151505,2.64734148979187,16.514999389648438,9.41954231262207,1.0,32.0,16.0,13.0,5.09515998829955,2.655341386795044,16.131000518798828,9.023959159851074,1.0,32.0,16.0,3.0,5.080442383647849,2.6367149353027344,500,15,1e-09,0.001,64,999,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,38,2.512053910334399,5.4565722942352295,5.5505876541137695,1.736869215965271,1.221226453781128,13.912567138671875,0.15442676842212677,0.9318376154301864,5.580139294266701
mlp,1,8,5853,64,-100,100,cardinality,True,10000,1000,1000,32.21910095214844,18.46492576599121,1.0,64.0,32.0,8.0,6.022933590779273,3.2595133781433105,32.5260009765625,18.835905075073242,1.0,64.0,32.0,6.0,6.256049147669838,3.2679433822631836,31.780000686645508,18.07046127319336,1.0,64.0,31.0,58.0,6.241370177159773,3.2493245601654053,500,15,1e-09,0.001,64,999,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,38,5.161106616828092,15.243381083011627,14.453476905822754,2.758146286010742,1.9110946655273438,16.625789642333984,0.11661775410175323,0.9557377145312159,14.362635254859924
mlp,1,8,9053,128,-100,100,cardinality,True,10000,1000,1000,63.94020080566406,36.93433380126953,1.0,128.0,64.0,16.0,7.061209887434654,3.9042789936065674,64.53800201416016,37.67365646362305,1.0,128.0,64.0,11.0,7.632028777889847,3.9142637252807617,63.099998474121094,36.1514892578125,1.0,128.0,62.0,100.0,7.593896865390265,3.893270492553711,500,15,1e-09,0.001,64,999,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,51,7.133455744214878,64.66398453712463,60.42448425292969,5.54905366897583,3.8003969192504883,37.29046630859375,0.10642709583044052,0.9537660886796169,61.48068356513977
mlp,1,8,15453,256,-100,100,cardinality,True,10000,1000,1000,127.36949920654297,73.86703491210938,1.0,256.0,127.0,43.0,8.148611656294756,4.569217205047607,128.5959930419922,75.37297058105469,1.0,256.0,127.0,21.0,9.41103622625775,4.5792436599731445,125.6969985961914,72.32210540771484,1.0,256.0,124.0,100.0,9.382923519488113,4.557127475738525,500,15,1e-09,0.001,64,999,0.005,10.0,False,True,mlp-diff-task-sizes-regression.csv,mse,32,22.34310385224166,296.0786991119385,286.43707275390625,11.904687881469727,7.98590087890625,76.89950561523438,0.11370722949504852,0.9452370227259667,292.47371101379395
