type,data_dim,laten_dim,n_params,max_set_size,min_value,max_value,label,multisets,train_samples,valid_samples,test_samples,train_label_mean,train_label_std,train_label_min,train_label_max,train_label_median,train_label_mode,train_delta,valid_label_mean,valid_label_std,valid_label_min,valid_label_max,valid_label_median,valid_label_mode,valid_delta,test_label_mean,test_label_std,test_label_min,test_label_max,test_label_median,test_label_mode,test_delta,max_epochs,patience,min_delta,lr,batch_size,random_seed,weight_decay,grad_norm_threshold,use_batch_sampler,use_gpu,results_out,loss,epochs,avg_train_loss,best_valid_loss,test_mse,test_mae,test_med_ae,test_max_error,test_mape,test_r2,avg_test_loss
mlp,1,8,4253,32,-100,100,longest_seq_length,True,10000,1000,1000,9.1202,7.232562065124512,1.0,32.0,7.0,2.0,2.6477303504943848,9.301,7.3797287940979,1.0,32.0,7.0,2.0,2.673809766769409,8.91,7.236013889312744,1.0,31.0,7.0,2.0,2.632108211517334,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,mlp-diff-task-sizes-results.csv,mse,37,11.444984730641554,20.57922053337097,20.307708740234375,3.156984329223633,2.1211185455322266,23.345951080322266,0.6271905303001404,0.6121514731985347,20.45401531457901
mlp,1,8,5853,64,-100,100,longest_seq_length,True,10000,1000,1000,18.1791,14.80183219909668,1.0,64.0,14.0,2.0,3.2634053230285645,18.89,15.029634475708008,1.0,61.0,15.0,5.0,3.306443929672241,17.459,14.63674545288086,1.0,62.0,13.0,4.0,3.240684747695923,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,mlp-diff-task-sizes-results.csv,mse,23,55.79326884761738,115.8259801864624,109.3530502319336,7.223293781280518,4.654360294342041,53.29621887207031,0.6606064438819885,0.48956335604827506,109.7307710647583
mlp,1,8,9053,128,-100,100,longest_seq_length,True,10000,1000,1000,37.871,30.91678810119629,1.0,128.0,30.0,3.0,3.9141550064086914,39.095,31.11256980895996,1.0,122.0,31.0,6.0,3.9627599716186523,36.374,30.424827575683594,1.0,125.0,27.0,3.0,3.8927721977233887,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,mlp-diff-task-sizes-results.csv,mse,20,190.76924590092557,518.0929794311523,526.0328979492188,16.173620223999023,10.74981689453125,88.34542083740234,0.8385890126228333,0.4317274697266861,524.9925498962402
mlp,1,8,3053,8,-100,100,largest_contiguous_sum,True,10000,1000,1000,107.5589,95.84564208984375,-100.0,503.0,96.0,90.0,1.6007636785507202,106.702,96.2580337524414,-100.0,509.0,98.0,73.0,1.6070263385772705,108.362,96.89779663085938,-100.0,489.0,96.5,96.0,1.6034399271011353,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,mlp-diff-task-sizes-results.csv,mse,102,9.466991641149399,8.588412493467331,7.207629203796387,1.026538372039795,0.4919242858886719,31.566442489624023,8376518967296.0,0.9992323476701601,7.805636648088694
mlp,1,8,3453,16,-100,100,largest_contiguous_sum,True,10000,1000,1000,209.9317,152.48971557617188,-100.0,808.0,192.0,96.0,2.096096992492676,217.719,152.83006286621094,-99.0,732.0,203.0,86.0,2.1014459133148193,216.015,155.88717651367188,-99.0,801.0,198.0,72.0,2.0974459648132324,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,mlp-diff-task-sizes-results.csv,mse,106,11.13942148579154,8.404651090502739,14.22309398651123,1.21744966506958,0.578765869140625,60.210609436035156,787009961984.0,0.9994147070230416,13.920145444571972
mlp,1,8,4253,32,-100,100,largest_contiguous_sum,True,10000,1000,1000,412.0465,264.8352966308594,-100.0,1367.0,393.0,100.0,2.6601147651672363,411.179,261.5544128417969,-99.0,1118.0,408.0,426.0,2.666325569152832,409.864,265.78509521484375,-98.0,1343.0,399.0,251.0,2.664741277694702,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,mlp-diff-task-sizes-results.csv,mse,33,767.6959562848328,1147.2558708190918,1412.8670654296875,27.336273193359375,19.868011474609375,148.92608642578125,0.13494925200939178,0.9799995341980742,1407.5787048339844
mlp,1,8,5853,64,-100,100,largest_contiguous_sum,True,10000,1000,1000,810.5796,493.5565185546875,-97.0,2493.0,789.0,75.0,3.274092674255371,823.899,497.2529602050781,-86.0,2170.0,809.5,962.0,3.2827086448669434,820.322,496.57666015625,-99.0,2184.0,804.0,97.0,3.2797882556915283,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,mlp-diff-task-sizes-results.csv,mse,76,1407.178504117735,5520.703231811523,5633.93798828125,53.39301681518555,36.97846984863281,400.382080078125,0.10378933697938919,0.9771524587135526,5628.180862426758
mlp,1,8,9053,128,-100,100,largest_contiguous_sum,True,10000,1000,1000,1612.5968,952.5775146484375,-98.0,4375.0,1588.5,184.0,3.919740676879883,1635.598,963.1251220703125,-61.0,3932.0,1602.0,2142.0,3.9290590286254883,1625.717,961.3900756835938,-93.0,3919.0,1605.5,19.0,3.9267334938049316,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,mlp-diff-task-sizes-results.csv,mse,43,3045.214537407942,34379.47937011719,35230.40625,128.42855834960938,81.21099853515625,1022.22216796875,0.12662018835544586,0.9618830256265739,34901.6064453125
mlp,1,8,15453,256,-100,100,largest_contiguous_sum,True,10000,1000,1000,3212.254,1859.4842529296875,-98.0,8289.0,3201.5,3722.0,4.585209369659424,3257.598,1897.0950927734375,-81.0,7661.0,3233.0,714.0,4.595020294189453,3241.019,1884.8878173828125,-98.0,7814.0,3229.5,834.0,4.592075824737549,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,mlp-diff-task-sizes-results.csv,mse,34,7293.405144369526,199672.72900390625,196719.09375,303.9763488769531,191.60845947265625,2854.278076171875,0.21106158196926117,0.9446298788994184,202012.2255859375
mlp,1,8,28253,512,-100,100,largest_contiguous_sum,True,10000,1000,1000,6413.1816,3694.22265625,-94.0,15138.0,6371.5,6019.0,5.26270055770874,6508.722,3780.966064453125,-70.0,14394.0,6439.0,256.0,5.272765636444092,6478.286,3687.194091796875,-86.0,13675.0,6494.5,7840.0,5.270244598388672,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,mlp-diff-task-sizes-results.csv,mse,26,47455.36426403264,1341968.921875,1427981.0,786.5885009765625,437.20654296875,5757.21826171875,0.18860378861427307,0.8949658812305861,1449239.32421875
mlp,1,8,53853,1024,-100,100,largest_contiguous_sum,True,10000,1000,1000,12818.104,7348.345703125,-95.0,28595.0,12768.0,4527.0,5.946806907653809,12940.43,7438.3154296875,1.0,27751.0,12974.0,1610.0,5.957937240600586,12962.848,7412.65185546875,7.0,26677.0,12996.0,2114.0,5.954519748687744,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,mlp-diff-task-sizes-results.csv,mse,21,429310.9119227707,11409608.8125,10836561.0,2195.583740234375,1101.412109375,11963.90234375,0.23127518594264984,0.8027830406938954,10783429.625
mlp,1,8,3053,8,-100,100,max,True,10000,1000,1000,54.6756,43.69783401489258,-100.0,100.0,69.0,100.0,1.6007636785507202,54.497,43.75961685180664,-100.0,100.0,69.0,97.0,1.6070263385772705,54.317,43.47353744506836,-100.0,100.0,68.0,97.0,1.6034399271011353,500,15,1e-09,0.001,64,99,0.005,10.0,False,True,mlp-diff-task-sizes-results.csv,mse,106,16.856367752050897,19.97083967924118,18.536958694458008,2.449465751647949,1.2771873474121094,32.970829010009766,14185248325632.0,0.9901918183366764,18.57476869225502
