type,data_dim,latent_dim,n_params,max_set_size,min_value,max_value,label,multisets,train_samples,valid_samples,test_samples,cache,use_cached,train_label_mean,train_label_std,train_label_min,train_label_max,train_label_median,train_label_mode,train_label_entropy,train_delta,valid_label_mean,valid_label_std,valid_label_min,valid_label_max,valid_label_median,valid_label_mode,valid_label_entropy,valid_delta,test_label_mean,test_label_std,test_label_min,test_label_max,test_label_median,test_label_mode,test_label_entropy,test_delta,max_epochs,patience,min_delta,lr,batch_size,random_seed,weight_decay,grad_norm_threshold,lr_scheduler_factor,lr_scheduler_patience,use_batch_sampler,use_gpu,results_out,loss,gpu_enabled,epochs,avg_train_loss,best_valid_loss,test_mse,test_mae,test_med_ae,test_max_error,test_mape,test_r2,test_smape,test_mase,avg_test_loss
pna,1,5,3253,16,-100,100,largest_pair_sum,True,10000,1000,1000,True,True,114.68070220947266,71.8364028930664,-186.0,200.0,138.0,175.0,8.043791981073115,2.086803913116455,111.77100372314453,74.47907257080078,-196.0,199.0,137.5,140.0,9.277367272019866,2.0597832202911377,113.48400115966797,70.77845764160156,-164.0,200.0,135.0,179.0,9.2260221918702,2.063805103302002,500,5,1e-09,0.001,64,9,0.005,10.0,0.75,5,False,True,master_sweep_all.csv,mse,True,24,57.55935308128406,51.0305118560791,56.76593780517578,5.61681604385376,4.467983245849609,31.290054321289062,0.07400893419981003,0.9886685459766038,0.07515165954828262,0.09971866011619568,57.33592438697815
small_set_transformer,1,5,37953,16,-100,100,largest_pair_sum,True,10000,1000,1000,True,True,114.68070220947266,71.8364028930664,-186.0,200.0,138.0,175.0,8.043791981073115,2.086803913116455,111.77100372314453,74.47907257080078,-196.0,199.0,137.5,140.0,9.277367272019866,2.0597832202911377,113.48400115966797,70.77845764160156,-164.0,200.0,135.0,179.0,9.2260221918702,2.063805103302002,500,5,1e-09,0.001,64,9,0.005,10.0,0.75,5,False,True,master_sweep_all.csv,mse,True,16,54.113146885185486,60.506954193115234,55.199989318847656,4.577524185180664,3.016408920288086,66.77656555175781,0.1337018758058548,0.9889811363171209,0.10092956572771072,0.08126749843358994,55.58468449115753
deepsets_mlp_sum,1,5,6921,16,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,141.3885955810547,106.35830688476562,-254.0,299.0,169.0,224.0,8.898633764545366,2.086803913116455,137.08299255371094,108.2621078491211,-219.0,291.0,168.0,203.0,10.744868987806825,2.0597832202911377,139.20599365234375,106.37792205810547,-257.0,298.0,166.5,225.0,10.680200718918197,2.063805103302002,500,5,1e-09,0.001,64,9,0.005,10.0,0.75,5,False,True,master_sweep_all.csv,mse,True,48,139.68125808618632,166.34223699569702,178.5054931640625,9.947806358337402,7.633373260498047,60.12104797363281,155670150119424.0,0.984225753331138,0.15787243843078613,0.11377374082803726,180.51008892059326
deepsets_mlp_fspool,1,5,7097,16,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,141.3885955810547,106.35830688476562,-254.0,299.0,169.0,224.0,8.898633764545366,2.086803913116455,137.08299255371094,108.2621078491211,-219.0,291.0,168.0,203.0,10.744868987806825,2.0597832202911377,139.20599365234375,106.37792205810547,-257.0,298.0,166.5,225.0,10.680200718918197,2.063805103302002,500,5,1e-09,0.001,64,9,0.005,10.0,0.75,5,False,True,master_sweep_all.csv,mse,True,49,42.47836433094778,44.69782793521881,58.86868667602539,5.44805383682251,4.194530487060547,59.152587890625,17895880916992.0,0.9947978681022843,0.0651516541838646,0.06230975687503815,58.119988441467285
sorted_mlp,1,5,3453,16,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,141.3885955810547,106.35830688476562,-254.0,299.0,169.0,224.0,8.898633764545366,2.086803913116455,137.08299255371094,108.2621078491211,-219.0,291.0,168.0,203.0,10.744868987806825,2.0597832202911377,139.20599365234375,106.37792205810547,-257.0,298.0,166.5,225.0,10.680200718918197,2.063805103302002,500,5,1e-09,0.001,64,9,0.005,10.0,0.75,5,False,True,master_sweep_all.csv,mse,True,66,60.2846139130319,63.99542486667633,75.85353088378906,3.465183973312378,0.7931537628173828,86.53132629394531,121311745540096.0,0.9932969443134908,0.09588421881198883,0.039631545543670654,75.82611012458801
mlp,1,5,3453,16,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,141.3885955810547,106.35830688476562,-254.0,299.0,169.0,224.0,8.898633764545366,2.086803913116455,137.08299255371094,108.2621078491211,-219.0,291.0,168.0,203.0,10.744868987806825,2.0597832202911377,139.20599365234375,106.37792205810547,-257.0,298.0,166.5,225.0,10.680200718918197,2.063805103302002,500,5,1e-09,0.001,64,9,0.005,10.0,0.75,5,False,True,master_sweep_all.csv,mse,True,63,217.49827410461037,340.9928150177002,349.837158203125,13.011027336120605,9.351448059082031,96.09846496582031,19712354287616.0,0.9690854472158548,0.13606390357017517,0.14880800247192383,346.761999130249
pna,1,5,3253,16,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,141.3885955810547,106.35830688476562,-254.0,299.0,169.0,224.0,8.898633764545366,2.086803913116455,137.08299255371094,108.2621078491211,-219.0,291.0,168.0,203.0,10.744868987806825,2.0597832202911377,139.20599365234375,106.37792205810547,-257.0,298.0,166.5,225.0,10.680200718918197,2.063805103302002,500,5,1e-09,0.001,64,9,0.005,10.0,0.75,5,False,True,master_sweep_all.csv,mse,True,39,99.75383552016726,97.0909333229065,107.28134155273438,7.5340399742126465,5.418464660644531,43.23809814453125,43808725139456.0,0.9905197189469842,0.06989632546901703,0.08616732805967331,107.59119367599487
small_set_transformer,1,5,37953,16,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,141.3885955810547,106.35830688476562,-254.0,299.0,169.0,224.0,8.898633764545366,2.086803913116455,137.08299255371094,108.2621078491211,-219.0,291.0,168.0,203.0,10.744868987806825,2.0597832202911377,139.20599365234375,106.37792205810547,-257.0,298.0,166.5,225.0,10.680200718918197,2.063805103302002,500,5,1e-09,0.001,64,9,0.005,10.0,0.75,5,False,True,master_sweep_all.csv,mse,True,16,169.90729520275335,155.42626428604126,136.01637268066406,7.854426860809326,5.369163513183594,63.40946960449219,119830074097664.0,0.9879804496712837,0.14240285754203796,0.08983162045478821,137.5731611251831
deepsets_mlp_sum,1,5,6921,16,-100,100,sum,True,10000,1000,1000,True,True,-0.9587000012397766,169.31668090820312,-762.0,719.0,0.0,10.0,10.227813578908773,2.096096992492676,13.741000175476074,163.68128967285156,-1010.0,541.0,12.0,-58.0,12.210181733183001,2.1014459133148193,6.072000026702881,171.2257537841797,-674.0,713.0,4.5,109.0,12.53183873332603,2.0974459648132324,500,5,1e-09,0.001,64,99,0.005,10.0,0.75,5,False,True,master_sweep_all.csv,mse,True,11,4.787747329160286,0.5593875050544739,0.5830664038658142,0.6132070422172546,0.5339508056640625,3.42462158203125,4085867085824.0,0.9999801125180083,0.021853474900126457,0.00472658546641469,0.5805046148598194
deepsets_mlp_fspool,1,5,7097,16,-100,100,sum,True,10000,1000,1000,True,True,-0.9587000012397766,169.31668090820312,-762.0,719.0,0.0,10.0,10.227813578908773,2.096096992492676,13.741000175476074,163.68128967285156,-1010.0,541.0,12.0,-58.0,12.210181733183001,2.1014459133148193,6.072000026702881,171.2257537841797,-674.0,713.0,4.5,109.0,12.53183873332603,2.0974459648132324,500,5,1e-09,0.001,64,99,0.005,10.0,0.75,5,False,True,master_sweep_all.csv,mse,True,23,6.335418546275728,2.7917933762073517,2.497072219848633,1.287225365638733,1.1208782196044922,6.06201171875,6522518634496.0,0.9999148287792433,0.0455840602517128,0.009921901859343052,2.5205375626683235
