type,data_dim,latent_dim,n_params,max_set_size,min_value,max_value,label,multisets,train_samples,valid_samples,test_samples,cache,use_cached,train_label_mean,train_label_std,train_label_min,train_label_max,train_label_median,train_label_mode,train_label_entropy,train_delta,valid_label_mean,valid_label_std,valid_label_min,valid_label_max,valid_label_median,valid_label_mode,valid_label_entropy,valid_delta,test_label_mean,test_label_std,test_label_min,test_label_max,test_label_median,test_label_mode,test_label_entropy,test_delta,max_epochs,patience,min_delta,lr,batch_size,random_seed,weight_decay,grad_norm_threshold,lr_scheduler_factor,lr_scheduler_patience,use_batch_sampler,use_gpu,results_out,loss,gpu_enabled,epochs,avg_train_loss,best_valid_loss,test_mse,test_mae,test_med_ae,test_max_error,test_mape,test_r2,test_smape,test_mase,avg_test_loss
deepsets_mlp_fspool,1,5,7097,16,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,141.4102020263672,105.61695861816406,-245.0,298.0,170.0,217.0,8.8759865462265,2.0874500274658203,143.04400634765625,106.63481903076172,-198.0,295.0,174.0,193.0,10.520719959844948,2.113555908203125,146.81700134277344,107.17716979980469,-222.0,297.0,181.0,206.0,10.545288564180602,2.126591205596924,500,15,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,master_everything.csv,mse,True,170,6.582785260145831,6.75704038143158,10.239418029785156,2.106718063354492,1.3118667602539062,19.640594482421875,1982345379840.0,0.9991086039357165,0.024625157937407494,0.024257346987724304,10.274337589740753
sorted_mlp,1,5,3453,16,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,141.4102020263672,105.61695861816406,-245.0,298.0,170.0,217.0,8.8759865462265,2.0874500274658203,143.04400634765625,106.63481903076172,-198.0,295.0,174.0,193.0,10.520719959844948,2.113555908203125,146.81700134277344,107.17716979980469,-222.0,297.0,181.0,206.0,10.545288564180602,2.126591205596924,500,15,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,master_everything.csv,mse,True,176,33.55983329958217,23.38950726389885,36.86754608154297,1.8385728597640991,0.34995269775390625,97.32974243164062,1475517874176.0,0.9967904833010631,0.05736931413412094,0.021169845014810562,37.20508235692978
mlp,1,5,3453,16,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,141.4102020263672,105.61695861816406,-245.0,298.0,170.0,217.0,8.8759865462265,2.0874500274658203,143.04400634765625,106.63481903076172,-198.0,295.0,174.0,193.0,10.520719959844948,2.113555908203125,146.81700134277344,107.17716979980469,-222.0,297.0,181.0,206.0,10.545288564180602,2.126591205596924,500,15,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,master_everything.csv,mse,True,163,148.16616646347532,274.8258476257324,296.4121398925781,12.059503555297852,8.903076171875,121.43260192871094,1210801455104.0,0.9741957414053461,0.13196292519569397,0.13885653018951416,295.91979026794434
pna,1,5,3253,16,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,141.4102020263672,105.61695861816406,-245.0,298.0,170.0,217.0,8.8759865462265,2.0874500274658203,143.04400634765625,106.63481903076172,-198.0,295.0,174.0,193.0,10.520719959844948,2.113555908203125,146.81700134277344,107.17716979980469,-222.0,297.0,181.0,206.0,10.545288564180602,2.126591205596924,500,15,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,master_everything.csv,mse,True,99,90.89442154708182,84.81471133232117,95.63497161865234,6.932315349578857,4.645172119140625,51.647247314453125,236367151104.0,0.9916744647702493,0.05976727232336998,0.07982063293457031,96.1319670677185
small_set_transformer,1,5,37953,16,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,141.4102020263672,105.61695861816406,-245.0,298.0,170.0,217.0,8.8759865462265,2.0874500274658203,143.04400634765625,106.63481903076172,-198.0,295.0,174.0,193.0,10.520719959844948,2.113555908203125,146.81700134277344,107.17716979980469,-222.0,297.0,181.0,206.0,10.545288564180602,2.126591205596924,500,15,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,master_everything.csv,mse,True,56,45.749072506169604,27.55144691467285,33.017093658447266,4.064054012298584,3.0555992126464844,58.12351989746094,18140612263936.0,0.9971256855230949,0.06506474316120148,0.04679466411471367,32.877326250076294
mean_baseline,1,5,0,16,-100,100,largest_triple_sum,True,10000,1000,1000,True,True,141.4102020263672,105.61695861816406,-245.0,298.0,170.0,217.0,8.8759865462265,2.0874500274658203,143.04400634765625,106.63481903076172,-198.0,295.0,174.0,193.0,10.520719959844948,2.113555908203125,146.81700134277344,107.17716979980469,-222.0,297.0,181.0,206.0,10.545288564180602,2.126591205596924,500,15,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,master_everything.csv,mse,True,1,11154.94213596,11373.65336644,11516.17899724,88.720552,82.5898,363.41020000000003,636854924026389.2,-0.0025449312188348117,0.6677480199177667,1.0215534122427743,11516.17899724
deepsets_mlp_sum,1,5,6921,16,-100,100,max,True,10000,1000,1000,True,True,69.77030181884766,35.81840515136719,-100.0,100.0,83.0,99.0,6.475614142667455,2.0874500274658203,71.32099914550781,34.90787887573242,-99.0,100.0,84.0,96.0,6.907562549337217,2.113555908203125,70.96199798583984,36.026611328125,-95.0,100.0,85.0,97.0,6.994427444604765,2.126591205596924,500,15,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,master_everything.csv,mse,True,226,2.2875422482277936,2.3757619112730026,2.640002965927124,1.1087543964385986,0.7499275207519531,12.952949523925781,428426756096.0,0.9979659687267818,0.02518634870648384,0.04349077492952347,2.612961769104004
deepsets_mlp_fspool,1,5,7097,16,-100,100,max,True,10000,1000,1000,True,True,69.77030181884766,35.81840515136719,-100.0,100.0,83.0,99.0,6.475614142667455,2.0874500274658203,71.32099914550781,34.90787887573242,-99.0,100.0,84.0,96.0,6.907562549337217,2.113555908203125,70.96199798583984,36.026611328125,-95.0,100.0,85.0,97.0,6.994427444604765,2.126591205596924,500,15,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,master_everything.csv,mse,True,134,2.1533952057361603,8.690372932702303,1.7024853229522705,0.9173703789710999,0.5472564697265625,7.332313537597656,5387260002304.0,0.9986882937638346,0.019002074375748634,0.03598375618457794,1.6940639838576317
sorted_mlp,1,5,3453,16,-100,100,max,True,10000,1000,1000,True,True,69.77030181884766,35.81840515136719,-100.0,100.0,83.0,99.0,6.475614142667455,2.0874500274658203,71.32099914550781,34.90787887573242,-99.0,100.0,84.0,96.0,6.907562549337217,2.113555908203125,70.96199798583984,36.026611328125,-95.0,100.0,85.0,97.0,6.994427444604765,2.126591205596924,500,15,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,master_everything.csv,mse,True,108,3.9451940257701383,9.97484308044659,4.289593696594238,0.39045774936676025,0.08945655822753906,34.86104202270508,1743536128000.0,0.9966950160464992,0.01876227557659149,0.015315664932131767,4.189578508376144
mlp,1,5,3453,16,-100,100,max,True,10000,1000,1000,True,True,69.77030181884766,35.81840515136719,-100.0,100.0,83.0,99.0,6.475614142667455,2.0874500274658203,71.32099914550781,34.90787887573242,-99.0,100.0,84.0,96.0,6.907562549337217,2.113555908203125,70.96199798583984,36.026611328125,-95.0,100.0,85.0,97.0,6.994427444604765,2.126591205596924,500,15,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,master_everything.csv,mse,True,122,25.879935337479708,54.67756915092468,54.812957763671875,5.087505340576172,3.4520339965820312,41.9554328918457,15689605709824.0,0.9577685056367077,0.0897311344742775,0.1995568871498108,54.80898475646973
pna,1,5,3253,16,-100,100,max,True,10000,1000,1000,True,True,69.77030181884766,35.81840515136719,-100.0,100.0,83.0,99.0,6.475614142667455,2.0874500274658203,71.32099914550781,34.90787887573242,-99.0,100.0,84.0,96.0,6.907562549337217,2.113555908203125,70.96199798583984,36.026611328125,-95.0,100.0,85.0,97.0,6.994427444604765,2.126591205596924,500,15,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,master_everything.csv,mse,True,184,0.00206411803314747,0.0030382636468857527,0.0021402989514172077,0.030057435855269432,0.018890380859375,0.35536956787109375,53846372352.0,0.9999983509734583,0.0027260053902864456,0.0011789998970925808,0.002131185741745867
small_set_transformer,1,5,37953,16,-100,100,max,True,10000,1000,1000,True,True,69.77030181884766,35.81840515136719,-100.0,100.0,83.0,99.0,6.475614142667455,2.0874500274658203,71.32099914550781,34.90787887573242,-99.0,100.0,84.0,96.0,6.907562549337217,2.113555908203125,70.96199798583984,36.026611328125,-95.0,100.0,85.0,97.0,6.994427444604765,2.126591205596924,500,15,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,master_everything.csv,mse,True,53,1.5485226063229809,7.166260281112045,0.2827291786670685,0.23177258670330048,0.11116409301757812,4.683067321777344,6112197738496.0,0.9997821668995572,0.01057098712772131,0.009091256186366081,0.2881856912281364
mean_baseline,1,5,0,16,-100,100,max,True,10000,1000,1000,True,True,69.77030181884766,35.81840515136719,-100.0,100.0,83.0,99.0,6.475614142667455,2.0874500274658203,71.32099914550781,34.90787887573242,-99.0,100.0,84.0,96.0,6.907562549337217,2.113555908203125,70.96199798583984,36.026611328125,-95.0,100.0,85.0,97.0,6.994427444604765,2.126591205596924,500,15,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,master_everything.csv,mse,True,1,1282.9583379100002,1220.96462949,1299.3367048900002,25.954664199999996,22.0,164.77030000000002,314217497081528.5,-0.0010941758030862392,0.39963088572476296,1.018069074326461,1299.3367048900002
deepsets_mlp_sum,1,5,6921,16,-100,100,cardinality,True,10000,1000,1000,True,True,8.440999984741211,4.597555637359619,1.0,16.0,8.0,6.0,4.002996381743535,2.0874500274658203,8.657999992370605,4.621799945831299,1.0,16.0,9.0,16.0,4.036274825431252,2.113555908203125,8.741000175476074,4.605639934539795,1.0,16.0,9.0,13.0,4.029733417581513,2.126591205596924,500,15,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,master_everything.csv,mse,True,141,7.176097702760706e-06,5.321886064280079e-06,5.353689630283043e-06,0.001499348203651607,0.0007898211479187012,0.0120086669921875,0.00020745425717905164,0.9999997476093526,0.00020745766232721508,0.0003758571110665798,5.335974606168747e-06
deepsets_mlp_fspool,1,5,7097,16,-100,100,cardinality,True,10000,1000,1000,True,True,8.440999984741211,4.597555637359619,1.0,16.0,8.0,6.0,4.002996381743535,2.0874500274658203,8.657999992370605,4.621799945831299,1.0,16.0,9.0,16.0,4.036274825431252,2.113555908203125,8.741000175476074,4.605639934539795,1.0,16.0,9.0,13.0,4.029733417581513,2.126591205596924,500,15,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,master_everything.csv,mse,True,123,0.0005471850776893627,0.0001533683025627397,0.00016445762594230473,0.00877034105360508,0.005750417709350586,0.09624373912811279,0.0014020069502294064,0.9999922469234405,0.0014027277939021587,0.0021985522471368313,0.0001641154208300577
sorted_mlp,1,5,3453,16,-100,100,cardinality,True,10000,1000,1000,True,True,8.440999984741211,4.597555637359619,1.0,16.0,8.0,6.0,4.002996381743535,2.0874500274658203,8.657999992370605,4.621799945831299,1.0,16.0,9.0,16.0,4.036274825431252,2.113555908203125,8.741000175476074,4.605639934539795,1.0,16.0,9.0,13.0,4.029733417581513,2.126591205596924,500,15,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,master_everything.csv,mse,True,259,0.2653262536427018,0.3292293017730117,0.35539013147354126,0.4249325096607208,0.289630651473999,2.8048086166381836,0.051909029483795166,0.9832457339704395,0.052473220974206924,0.10652222484350204,0.3574495445936918
mlp,1,5,3453,16,-100,100,cardinality,True,10000,1000,1000,True,True,8.440999984741211,4.597555637359619,1.0,16.0,8.0,6.0,4.002996381743535,2.0874500274658203,8.657999992370605,4.621799945831299,1.0,16.0,9.0,16.0,4.036274825431252,2.113555908203125,8.741000175476074,4.605639934539795,1.0,16.0,9.0,13.0,4.029733417581513,2.126591205596924,500,15,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,master_everything.csv,mse,True,93,0.45441519786977463,1.275840912014246,1.3264377117156982,0.8224114775657654,0.5650458335876465,5.900518417358398,0.09891948103904724,0.937467337015487,0.09871756285429001,0.20616240799427032,1.3201302736997604
pna,1,5,3253,16,-100,100,cardinality,True,10000,1000,1000,True,True,8.440999984741211,4.597555637359619,1.0,16.0,8.0,6.0,4.002996381743535,2.0874500274658203,8.657999992370605,4.621799945831299,1.0,16.0,9.0,16.0,4.036274825431252,2.113555908203125,8.741000175476074,4.605639934539795,1.0,16.0,9.0,13.0,4.029733417581513,2.126591205596924,500,15,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,master_everything.csv,mse,True,193,0.002049768021015842,0.0023557938548037782,0.00372375943697989,0.03604196757078171,0.024858951568603516,1.0550516843795776,0.006284826435148716,0.9998244496692849,0.006350306328386068,0.009035013616085052,0.0036825763090746477
small_set_transformer,1,5,37953,16,-100,100,cardinality,True,10000,1000,1000,True,True,8.440999984741211,4.597555637359619,1.0,16.0,8.0,6.0,4.002996381743535,2.0874500274658203,8.657999992370605,4.621799945831299,1.0,16.0,9.0,16.0,4.036274825431252,2.113555908203125,8.741000175476074,4.605639934539795,1.0,16.0,9.0,13.0,4.029733417581513,2.126591205596924,500,15,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,master_everything.csv,mse,True,60,0.05246834735130998,0.04302450153045356,0.05704363435506821,0.11552105098962784,0.06005716323852539,1.9690265655517578,0.017796197906136513,0.9973107745347518,0.018563153222203255,0.02895885705947876,0.056686849566176534
mean_baseline,1,5,0,16,-100,100,cardinality,True,10000,1000,1000,True,True,8.440999984741211,4.597555637359619,1.0,16.0,8.0,6.0,4.002996381743535,2.0874500274658203,8.657999992370605,4.621799945831299,1.0,16.0,9.0,16.0,4.036274825431252,2.113555908203125,8.741000175476074,4.605639934539795,1.0,16.0,9.0,13.0,4.029733417581513,2.126591205596924,500,15,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,master_everything.csv,mse,True,1,21.137519,21.408125,21.301919,4.036714,4.441000000000001,7.558999999999999,1.0023680171606173,-0.004242897589793682,0.5224543021942657,1.0119248133471839,21.301919
deepsets_mlp_sum,1,5,6921,16,-100,100,largest_contiguous_sum,True,10000,1000,1000,True,True,208.14480590820312,151.62669372558594,-100.0,858.0,190.0,99.0,9.808711892179332,2.0874500274658203,215.07000732421875,152.7391815185547,-99.0,807.0,200.0,98.0,12.111539825915475,2.113555908203125,216.6179962158203,152.4412078857422,-95.0,759.0,206.0,104.0,12.167065690202712,2.126591205596924,500,15,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,master_everything.csv,mse,True,72,2.2572583065006384,1.5993269653990865,1.1373388767242432,0.5654782056808472,0.40772247314453125,12.712127685546875,12209092558848.0,0.9999510576129489,0.016873210668563843,0.004584802780300379,1.1330691436305642
deepsets_mlp_fspool,1,5,7097,16,-100,100,largest_contiguous_sum,True,10000,1000,1000,True,True,208.14480590820312,151.62669372558594,-100.0,858.0,190.0,99.0,9.808711892179332,2.0874500274658203,215.07000732421875,152.7391815185547,-99.0,807.0,200.0,98.0,12.111539825915475,2.113555908203125,216.6179962158203,152.4412078857422,-95.0,759.0,206.0,104.0,12.167065690202712,2.126591205596924,500,15,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,master_everything.csv,mse,True,60,2.4344625861211946,7.640155943110585,1.0803508758544922,0.6986158490180969,0.5377120971679688,8.181066513061523,606270128128.0,0.9999535099415919,0.015434268862009048,0.005664260126650333,1.0773483514785767
sorted_mlp,1,5,3453,16,-100,100,largest_contiguous_sum,True,10000,1000,1000,True,True,208.14480590820312,151.62669372558594,-100.0,858.0,190.0,99.0,9.808711892179332,2.0874500274658203,215.07000732421875,152.7391815185547,-99.0,807.0,200.0,98.0,12.111539825915475,2.113555908203125,216.6179962158203,152.4412078857422,-95.0,759.0,206.0,104.0,12.167065690202712,2.126591205596924,500,15,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,master_everything.csv,mse,True,83,8.09408038436987,15.70762600004673,8.909075736999512,1.321033000946045,0.615325927734375,40.749855041503906,6484508278784.0,0.9996166213660008,0.026559730991721153,0.010710714384913445,8.78393730521202
mlp,1,5,3453,16,-100,100,largest_contiguous_sum,True,10000,1000,1000,True,True,208.14480590820312,151.62669372558594,-100.0,858.0,190.0,99.0,9.808711892179332,2.0874500274658203,215.07000732421875,152.7391815185547,-99.0,807.0,200.0,98.0,12.111539825915475,2.113555908203125,216.6179962158203,152.4412078857422,-95.0,759.0,206.0,104.0,12.167065690202712,2.126591205596924,500,15,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,master_everything.csv,mse,True,255,2.8235633969306946,1.8906618382316083,2.9543333053588867,0.3131890296936035,0.096282958984375,28.22292709350586,2807912988672.0,0.9998728680405777,0.01686982437968254,0.0025392838288098574,2.885879966430366
pna,1,5,3253,16,-100,100,largest_contiguous_sum,True,10000,1000,1000,True,True,208.14480590820312,151.62669372558594,-100.0,858.0,190.0,99.0,9.808711892179332,2.0874500274658203,215.07000732421875,152.7391815185547,-99.0,807.0,200.0,98.0,12.111539825915475,2.113555908203125,216.6179962158203,152.4412078857422,-95.0,759.0,206.0,104.0,12.167065690202712,2.126591205596924,500,15,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,master_everything.csv,mse,True,95,67.24146035066835,62.89443516731262,71.17253112792969,6.0569376945495605,4.258903503417969,36.117584228515625,1189339463680.0,0.996937277181767,0.04095391184091568,0.049108635634183884,71.58382868766785
small_set_transformer,1,5,37953,16,-100,100,largest_contiguous_sum,True,10000,1000,1000,True,True,208.14480590820312,151.62669372558594,-100.0,858.0,190.0,99.0,9.808711892179332,2.0874500274658203,215.07000732421875,152.7391815185547,-99.0,807.0,200.0,98.0,12.111539825915475,2.113555908203125,216.6179962158203,152.4412078857422,-95.0,759.0,206.0,104.0,12.167065690202712,2.126591205596924,500,15,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,master_everything.csv,mse,True,132,1.7129466191503653,7.374639365822077,0.6465434432029724,0.4130682945251465,0.231201171875,7.35516357421875,3883262017536.0,0.9999721777043327,0.012281817384064198,0.003349088365212083,0.6603866796940565
mean_baseline,1,5,0,16,-100,100,largest_contiguous_sum,True,10000,1000,1000,True,True,208.14480590820312,151.62669372558594,-100.0,858.0,190.0,99.0,9.808711892179332,2.0874500274658203,215.07000732421875,152.7391815185547,-99.0,807.0,200.0,98.0,12.111539825915475,2.113555908203125,216.6179962158203,152.4412078857422,-95.0,759.0,206.0,104.0,12.167065690202712,2.126591205596924,500,15,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,master_everything.csv,mse,True,1,22990.654632960002,23377.21549504,23310.115194239996,123.5334752,110.5,550.8552,937400843719108.8,-0.003089514130332649,0.6394861716391207,1.001588656374618,23310.115194239996
deepsets_mlp_sum,1,5,6921,16,-100,100,longest_seq_length,True,10000,1000,1000,True,True,1.434999942779541,0.5751304626464844,1.0,5.0,1.0,1.0,1.1609251326319932,2.0874500274658203,1.4589999914169312,0.5782032012939453,1.0,4.0,1.0,1.0,1.1906056383231773,2.113555908203125,1.4789999723434448,0.616083562374115,1.0,4.0,1.0,1.0,1.246275818154705,2.126591205596924,500,15,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,master_everything.csv,mse,True,47,0.21885945657446126,0.21872968971729279,0.2611086964607239,0.36807751655578613,0.27158355712890625,2.3013460636138916,0.2629319727420807,0.31207343863149284,0.2387884259223938,0.6999961137771606,0.26374420523643494
deepsets_mlp_fspool,1,5,7097,16,-100,100,longest_seq_length,True,10000,1000,1000,True,True,1.434999942779541,0.5751304626464844,1.0,5.0,1.0,1.0,1.1609251326319932,2.0874500274658203,1.4589999914169312,0.5782032012939453,1.0,4.0,1.0,1.0,1.1906056383231773,2.113555908203125,1.4789999723434448,0.616083562374115,1.0,4.0,1.0,1.0,1.246275818154705,2.126591205596924,500,15,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,master_everything.csv,mse,True,60,0.1874628941629343,0.21229587029665709,0.24021194875240326,0.35352107882499695,0.2599133849143982,2.3066606521606445,0.2450110912322998,0.3671288499920866,0.2269819676876068,0.6723130941390991,0.2390933260321617
sorted_mlp,1,5,3453,16,-100,100,longest_seq_length,True,10000,1000,1000,True,True,1.434999942779541,0.5751304626464844,1.0,5.0,1.0,1.0,1.1609251326319932,2.0874500274658203,1.4589999914169312,0.5782032012939453,1.0,4.0,1.0,1.0,1.1906056383231773,2.113555908203125,1.4789999723434448,0.616083562374115,1.0,4.0,1.0,1.0,1.246275818154705,2.126591205596924,500,15,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,master_everything.csv,mse,True,71,0.16773884857346297,0.216377766802907,0.23732474446296692,0.35262659192085266,0.25716400146484375,2.17024564743042,0.24369846284389496,0.37473555058455776,0.22640889883041382,0.6706119775772095,0.23657988477498293
mlp,1,5,3453,16,-100,100,longest_seq_length,True,10000,1000,1000,True,True,1.434999942779541,0.5751304626464844,1.0,5.0,1.0,1.0,1.1609251326319932,2.0874500274658203,1.4589999914169312,0.5782032012939453,1.0,4.0,1.0,1.0,1.1906056383231773,2.113555908203125,1.4789999723434448,0.616083562374115,1.0,4.0,1.0,1.0,1.246275818154705,2.126591205596924,500,15,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,master_everything.csv,mse,True,26,0.19660061408000387,0.26454177871346474,0.30108627676963806,0.40196362137794495,0.3043535351753235,2.457974910736084,0.2786156237125397,0.20674711442851024,0.2588159739971161,0.7644394040107727,0.29910875018686056
pna,1,5,3253,16,-100,100,longest_seq_length,True,10000,1000,1000,True,True,1.434999942779541,0.5751304626464844,1.0,5.0,1.0,1.0,1.1609251326319932,2.0874500274658203,1.4589999914169312,0.5782032012939453,1.0,4.0,1.0,1.0,1.1906056383231773,2.113555908203125,1.4789999723434448,0.616083562374115,1.0,4.0,1.0,1.0,1.246275818154705,2.126591205596924,500,15,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,master_everything.csv,mse,True,42,0.21079752432882407,0.22144449967890978,0.24853834509849548,0.35889700055122375,0.2518553137779236,2.348679542541504,0.25405094027519226,0.3451918064354518,0.2326100915670395,0.6825368404388428,0.25005505234003067
small_set_transformer,1,5,37953,16,-100,100,longest_seq_length,True,10000,1000,1000,True,True,1.434999942779541,0.5751304626464844,1.0,5.0,1.0,1.0,1.1609251326319932,2.0874500274658203,1.4589999914169312,0.5782032012939453,1.0,4.0,1.0,1.0,1.1906056383231773,2.113555908203125,1.4789999723434448,0.616083562374115,1.0,4.0,1.0,1.0,1.246275818154705,2.126591205596924,500,15,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,master_everything.csv,mse,True,151,0.16835414736893525,0.19839582964777946,0.22683356702327728,0.3462724983692169,0.2617741823196411,2.267324686050415,0.24575704336166382,0.4023759691105836,0.22548995912075043,0.6585280299186707,0.22790943924337626
mean_baseline,1,5,0,16,-100,100,longest_seq_length,True,10000,1000,1000,True,True,1.434999942779541,0.5751304626464844,1.0,5.0,1.0,1.0,1.1609251326319932,2.0874500274658203,1.4589999914169312,0.5782032012939453,1.0,4.0,1.0,1.0,1.1906056383231773,2.113555908203125,1.4789999723434448,0.616083562374115,1.0,4.0,1.0,1.0,1.246275818154705,2.126591205596924,500,15,1e-09,0.001,64,99999,0.005,10.0,0.75,5,False,True,master_everything.csv,mse,True,1,0.3307750000000001,0.334895,0.38149500000000003,0.5486000000000001,0.43500000000000005,2.565,0.38434333333333337,-0.005100656287955196,0.36679216954538735,1.0433069368690904,0.38149500000000003
