type,data_dim,laten_dim,n_params,max_set_size,min_value,max_value,label,multisets,train_samples,valid_samples,test_samples,train_label_mean,train_label_std,train_label_min,train_label_max,train_label_median,train_label_mode,train_label_entropy,train_delta,valid_label_mean,valid_label_std,valid_label_min,valid_label_max,valid_label_median,valid_label_mode,valid_label_entropy,valid_delta,test_label_mean,test_label_std,test_label_min,test_label_max,test_label_median,test_label_mode,test_label_entropy,test_delta,max_epochs,patience,min_delta,lr,batch_size,random_seed,weight_decay,grad_norm_threshold,use_batch_sampler,use_gpu,results_out,loss,epochs,avg_train_loss,best_valid_loss,test_accuracy,test_balanced_accuracy,test_f1_weighted,test_precision,test_recall,avg_test_loss
pna,1,8,3304,16,-100,100,contains_even,True,10000,1000,1000,0.476,0.49942366784124287,0,1,0.0,0,0.998249141375555,2.0866291522979736,0.455,0.49797088268291345,0,1,0.0,0,0.9932726078300496,2.0954275131225586,0.465,0.49877349568717055,0,1,0.0,0,0.9955813037371506,2.1275436878204346,500,15,1e-09,0.001,64,999,0.005,10.0,False,True,pna-diff-task-sizes-results.csv,ce,33,0.6854152570739683,0.681129727512598,0.515,0.506491809868355,0.5082079682083681,0.5092016281324964,0.515,0.6790534928441048
pna,1,8,3304,32,-100,100,contains_even,True,10000,1000,1000,0.4901,0.4999019803921564,0,1,0.0,0,0.9996286731362621,2.6492416858673096,0.47,0.49909918853871116,0,1,0.0,0,0.9965185076867847,2.661400318145752,0.487,0.49983097142934235,0,1,0.0,0,0.9986250142150694,2.6972789764404297,500,15,1e-09,0.001,64,999,0.005,10.0,False,True,pna-diff-task-sizes-results.csv,ce,44,0.6879380497015497,0.6857825256884098,0.524,0.5179541369966097,0.4965795010878312,0.5229793113315042,0.524,0.6906993240118027
pna,1,8,3304,64,-100,100,contains_even,True,10000,1000,1000,0.5006,0.4999996399998704,0,1,1.0,1,0.9999103936068727,3.2615954875946045,0.486,0.4998039615689336,0,1,0.0,0,0.9985472453309616,3.27565336227417,0.492,0.49993599590347565,0,1,0.0,0,0.998927422244572,3.3103744983673096,500,15,1e-09,0.001,64,999,0.005,10.0,False,True,pna-diff-task-sizes-results.csv,ce,50,0.6906872348234381,0.693727683275938,0.51,0.5053613725113629,0.46480923972449395,0.508130198915009,0.51,0.6912802346050739
pna,1,8,3304,128,-100,100,contains_even,True,10000,1000,1000,0.5033,0.4999891098814053,0,1,1.0,1,0.9998800162969871,3.9067225456237793,0.488,0.49985597925802594,0,1,0.0,0,0.9986970199533501,3.9229912757873535,0.498,0.4999959999839998,0,1,0.0,0,0.9991002078959381,3.955836296081543,500,15,1e-09,0.001,64,999,0.005,10.0,False,True,pna-diff-task-sizes-results.csv,ce,37,0.6920191801336025,0.6922254450619221,0.526,0.5252804044864718,0.5101182281905848,0.5290102941176472,0.526,0.6886021643877029
pna,1,8,3304,256,-100,100,contains_even,True,10000,1000,1000,0.5053,0.49997190921090756,0,1,1.0,1,0.9998303962223622,4.571359157562256,0.49,0.4998999899979995,0,1,0.0,0,0.9988237442437724,4.589024543762207,0.498,0.4999959999839998,0,1,0.0,0,0.9991002078959381,4.620445728302002,500,15,1e-09,0.001,64,999,0.005,10.0,False,True,pna-diff-task-sizes-results.csv,ce,22,0.6934200509218056,0.6901632472872734,0.486,0.4870877934046945,0.44498423039585805,0.4816288519225525,0.486,0.6980218626558781
pna,1,8,3304,512,-100,100,contains_even,True,10000,1000,1000,0.5064,0.4999590383221409,0,1,1.0,1,0.9997932669689543,5.248509407043457,0.49,0.4998999899979995,0,1,0.0,0,0.9988237442437724,5.266083240509033,0.498,0.4999959999839998,0,1,0.0,0,0.9991002078959381,5.297705173492432,500,15,1e-09,0.001,64,999,0.005,10.0,False,True,pna-diff-task-sizes-results.csv,ce,33,0.6928782463960413,0.6893112473189831,0.551,0.5506848109569753,0.5481810921455671,0.5519568180046686,0.551,0.6891459971666336
pna,1,8,3304,1024,-100,100,contains_even,True,10000,1000,1000,0.5069,0.49995238773307205,0,1,1.0,1,0.9997740818292927,5.932654857635498,0.49,0.4998999899979995,0,1,0.0,0,0.9988237442437724,5.950839519500732,0.499,0.499998999999,0,1,0.0,0,0.9991088468170801,5.981385231018066,500,15,1e-09,0.001,64,999,0.005,10.0,False,True,pna-diff-task-sizes-results.csv,ce,38,0.6926228610564761,0.6909381747245789,0.511,0.510064040256161,0.3736962921084715,0.5810741219008264,0.511,0.6918508447706699
pna,1,8,13453,8,-100,100,mode,True,10000,1000,1000,120.2942,42.808801038571495,0,200,122.0,101,7.148315171231654,1.5997881889343262,119.592,41.9263584872333,0,199,121.0,104,7.944541709821268,1.594311237335205,119.215,42.31199327613862,0,200,120.0,106,8.05291767372144,1.567077875137329,500,15,1e-09,0.001,64,9999,0.005,10.0,False,True,pna-diff-task-sizes-results.csv,ce,36,3.8293680871086426,3.975821331143379,0.046,0.03731585855817156,0.020416257778682893,0.019380683964355487,0.046,4.050402998924255
pna,1,8,13453,16,-100,100,mode,True,10000,1000,1000,116.0198,39.10662102457843,0,200,115.0,101,6.98256880158221,2.0936684608459473,117.942,40.45413002401609,0,200,117.0,106,7.822646719659803,2.084343671798706,115.223,40.393356768161766,0,200,115.0,104,7.758702798638424,2.0506536960601807,500,15,1e-09,0.001,64,9999,0.005,10.0,False,True,pna-diff-task-sizes-results.csv,ce,39,4.1077008205678025,4.551076680421829,0.026,0.038747766783481075,0.01753975780651344,0.016617977301962333,0.026,4.490431308746338
pna,1,8,13453,32,-100,100,mode,True,10000,1000,1000,112.6981,44.28363305319473,0,200,113.0,102,7.1936967294032055,2.6590332984924316,114.352,45.0060451050745,0,200,114.0,102,8.052958654593887,2.645707130432129,111.529,45.73070258589956,0,200,112.0,102,8.24279604467804,2.6042444705963135,500,15,1e-09,0.001,64,9999,0.005,10.0,False,True,pna-diff-task-sizes-results.csv,ce,44,4.48676596461229,4.829503923654556,0.016,0.02241803457134149,0.011935800435054168,0.0173255162512219,0.016,4.859367191791534
pna,1,8,13453,64,-100,100,mode,True,10000,1000,1000,114.8481,46.030939881670896,0,200,116.0,102,7.287928793913065,3.272526979446411,114.143,46.990026080009784,0,200,116.0,106,8.276783216865047,3.259382724761963,113.628,45.60635499576786,0,200,115.0,104,8.24742870519233,3.2113852500915527,500,15,1e-09,0.001,64,9999,0.005,10.0,False,True,pna-diff-task-sizes-results.csv,ce,33,4.777088918459025,5.055322170257568,0.016,0.008161507184944685,0.010407247920667839,0.012467332912988651,0.016,5.000782936811447
pna,1,8,13453,128,-100,100,mode,True,10000,1000,1000,113.9619,48.570265064028625,0,200,117.0,101,7.410065879430755,3.9188179969787598,112.73,48.8670962918813,0,200,115.0,107,8.389701985704473,3.9052016735076904,114.592,47.02860338134655,0,200,117.0,102,8.310383255325782,3.8526508808135986,500,15,1e-09,0.001,64,9999,0.005,10.0,False,True,pna-diff-task-sizes-results.csv,ce,32,4.966683201078449,5.1426219046115875,0.008,0.0062542720437457275,0.005298221343873518,0.004728892311641638,0.008,5.156362533569336
pna,1,8,13453,256,-100,100,mode,True,10000,1000,1000,112.6028,51.05498440074191,0,200,117.0,101,7.513943308838622,4.585146903991699,112.174,50.74622866775422,0,200,117.0,102,8.444540117506012,4.570905685424805,111.77,49.516614383457195,0,200,116.0,113,8.442212365239838,4.513640880584717,500,15,1e-09,0.001,64,9999,0.005,10.0,False,True,pna-diff-task-sizes-results.csv,ce,35,5.060298453710666,5.218609422445297,0.009,0.003855764118922013,0.00705670937228223,0.010740201516355054,0.009,5.190399199724197
pna,1,8,13453,512,-100,100,mode,True,10000,1000,1000,110.9828,52.76222990132241,0,200,117.0,102,7.592708449479309,5.262914657592773,113.358,50.993527393189815,0,200,119.0,113,8.495992310388685,5.2481865882873535,109.024,53.180366903585764,0,200,116.0,104,8.549060372101517,5.188929557800293,500,15,1e-09,0.001,64,9999,0.005,10.0,False,True,pna-diff-task-sizes-results.csv,ce,43,5.108856878507124,5.220154196023941,0.01,0.006818978742055665,0.006264592064282467,0.011193368467281509,0.01,5.247067093849182
pna,1,8,13453,1024,-100,100,mode,True,10000,1000,1000,109.174,53.83443065548293,0,200,116.0,104,7.656222819832615,5.947558879852295,106.787,55.24776584623128,0,200,113.5,110,8.665093614840938,5.93290901184082,110.797,54.20564353459887,0,200,118.0,117,8.601729903820612,5.871810436248779,500,15,1e-09,0.001,64,9999,0.005,10.0,False,True,pna-diff-task-sizes-results.csv,ce,34,5.189136522231814,5.246475994586945,0.014,0.008815192743764173,0.004907843137254902,0.007175714285714285,0.014,5.260965079069138
pna,1,8,3304,8,-100,100,contains_even,True,10000,1000,1000,0.4392,0.49628959287899627,0,1,0.0,0,0.989220889590696,1.597368597984314,0.444,0.4968541033341679,0,1,0.0,0,0.9900623050680903,1.6160959005355835,0.439,0.4962650501496151,0,1,0.0,0,0.9883699873164006,1.576018214225769,500,15,1e-09,0.001,64,9999,0.005,10.0,False,True,pna-diff-task-sizes-results.csv,ce,30,0.6806996567891579,0.6792738698422909,0.553,0.5285367408508237,0.5347815439219166,0.5394894425675676,0.553,0.6732361167669296
pna,1,8,3304,16,-100,100,contains_even,True,10000,1000,1000,0.4667,0.49888987762831993,0,1,0.0,0,0.9967101236147051,2.0917410850524902,0.461,0.498476679494638,0,1,0.0,0,0.9947273736897438,2.1132020950317383,0.463,0.49862912068991716,0,1,0.0,0,0.995165920436754,2.0652897357940674,500,15,1e-09,0.001,64,9999,0.005,10.0,False,True,pna-diff-task-sizes-results.csv,ce,29,0.6846689896893757,0.6828102432191372,0.513,0.49595786527021973,0.48597803407087886,0.49781263318112634,0.513,0.6844476275146008
pna,1,8,3304,32,-100,100,contains_even,True,10000,1000,1000,0.4819,0.4996722826013065,0,1,0.0,0,0.9989661320734844,2.656099557876587,0.475,0.4993746088859544,0,1,0.0,0,0.997311209529079,2.6762874126434326,0.479,0.4995588053472784,0,1,0.0,0,0.9978414371298425,2.6261792182922363,500,15,1e-09,0.001,64,9999,0.005,10.0,False,True,pna-diff-task-sizes-results.csv,ce,27,0.6878846100405234,0.6895539686083794,0.514,0.49976157942610766,0.45007849264705885,0.500454060216614,0.514,0.6836499460041523
pna,1,8,3304,64,-100,100,contains_even,True,10000,1000,1000,0.4911,0.49992078372478177,0,1,0.0,0,0.9996829140293308,3.2697088718414307,0.488,0.49985597925802594,0,1,0.0,0,0.9986970199533501,3.2879586219787598,0.497,0.4999909999189985,0,1,0.0,0,0.999085809617549,3.2376599311828613,500,15,1e-09,0.001,64,9999,0.005,10.0,False,True,pna-diff-task-sizes-results.csv,ce,65,0.6919261232798289,0.6932019181549549,0.527,0.5272289802432888,0.5263204125053189,0.5274166706899048,0.527,0.692506343126297
pna,1,8,3304,128,-100,100,contains_even,True,10000,1000,1000,0.4936,0.49995903832214084,0,1,0.0,0,0.9997932669689543,3.9161159992218018,0.488,0.49985597925802594,0,1,0.0,0,0.9986970199533501,3.9323031902313232,0.497,0.4999909999189985,0,1,0.0,0,0.999085809617549,3.881680727005005,500,15,1e-09,0.001,64,9999,0.005,10.0,False,True,pna-diff-task-sizes-results.csv,ce,68,0.6921359490489771,0.6896594986319542,0.504,0.5011020396734283,0.3525123408623155,0.5164085931422416,0.504,0.6905369348824024
pna,1,8,3304,256,-100,100,contains_even,True,10000,1000,1000,0.4956,0.4999806396251759,0,1,0.0,0,0.9998555814372869,4.582188606262207,0.492,0.49993599590347565,0,1,0.0,0,0.998927422244572,4.596524715423584,0.5,0.5,0,1,0.5,0,0.9991117264498124,4.546084880828857,500,15,1e-09,0.001,64,9999,0.005,10.0,False,True,pna-diff-task-sizes-results.csv,ce,53,0.6925742558278655,0.6926141642034054,0.498,0.498,0.3359472144176178,0.41616364855801474,0.498,0.6926342323422432
pna,1,8,3304,512,-100,100,contains_even,True,10000,1000,1000,0.4969,0.4999903899076461,0,1,0.0,0,0.9998837089082256,5.260182857513428,0.495,0.49997499937496875,0,1,0.0,0,0.9990397344842001,5.27227258682251,0.5,0.5,0,1,0.5,0,0.9991117264498124,5.22265625,500,15,1e-09,0.001,64,9999,0.005,10.0,False,True,pna-diff-task-sizes-results.csv,ce,49,0.6926210575121605,0.6914026215672493,0.504,0.504,0.38758173808253815,0.5166933760683761,0.504,0.691180195659399
pna,1,8,3304,1024,-100,100,contains_even,True,10000,1000,1000,0.4974,0.4999932399543018,0,1,0.0,0,0.9998919307153075,5.944983959197998,0.495,0.49997499937496875,0,1,0.0,0,0.9990397344842001,5.956159591674805,0.5,0.5,0,1,0.5,0,0.9991117264498124,5.9064812660217285,500,15,1e-09,0.001,64,9999,0.005,10.0,False,True,pna-diff-task-sizes-results.csv,ce,19,0.695430878775552,0.6905968673527241,0.531,0.531,0.5128543102006645,0.5364275608575283,0.531,0.6919651068747044
pna,1,8,13453,8,-100,100,mode,True,10000,1000,1000,119.8083,42.83264118765034,0,200,121.0,102,7.155411577128144,1.594286322593689,119.964,41.488537019277985,0,200,122.0,102,7.927776274548369,1.615328073501587,121.297,40.891035582386515,0,200,123.0,117,8.040454990158896,1.6287792921066284,500,15,1e-09,0.001,64,99999,0.005,10.0,False,True,pna-diff-task-sizes-results.csv,ce,113,3.3528837064796346,3.739172399044037,0.05,0.061832433550310636,0.02942964662816238,0.031456801944381364,0.05,3.7992348968982697
pna,1,8,13453,16,-100,100,mode,True,10000,1000,1000,115.7501,39.32631498106579,0,200,115.0,101,6.975072280010211,2.0874500274658203,114.05,38.299079623406094,1,199,114.0,104,7.768417824132624,2.113555908203125,115.296,37.775790977820705,0,200,115.0,104,7.719204128268912,2.126591205596924,500,15,1e-09,0.001,64,99999,0.005,10.0,False,True,pna-diff-task-sizes-results.csv,ce,45,4.095316773937655,4.459191799163818,0.03,0.021430692786510795,0.027142613994396835,0.05678729299800729,0.03,4.521579146385193
pna,1,8,13453,32,-100,100,mode,True,10000,1000,1000,112.8244,43.7393068605345,0,200,113.0,102,7.14535309595443,2.6502907276153564,112.918,43.372494463657496,0,200,112.0,103,8.017386445748263,2.6810243129730225,115.515,43.97910611870141,0,200,114.0,104,8.081321351049592,2.6957993507385254,500,15,1e-09,0.001,64,99999,0.005,10.0,False,True,pna-diff-task-sizes-results.csv,ce,39,4.524737467060697,4.883222609758377,0.011,0.008484495576886882,0.009173674069263373,0.012749770531400965,0.011,4.920176953077316
pna,1,8,13453,64,-100,100,mode,True,10000,1000,1000,114.6623,45.70270734551729,0,200,116.0,101,7.279078545731846,3.263730049133301,114.867,47.478303581741415,0,200,116.0,107,8.236335020394025,3.299808979034424,115.969,43.06132881135927,0,200,115.0,102,8.066819317811223,3.3115434646606445,500,15,1e-09,0.001,64,99999,0.005,10.0,False,True,pna-diff-task-sizes-results.csv,ce,33,4.810511597019769,4.991341143846512,0.013,0.008030980682914385,0.012201560049857263,0.013317155067155067,0.013,5.023360699415207
pna,1,8,13453,128,-100,100,mode,True,10000,1000,1000,114.7177,47.985797968878245,0,200,117.0,102,7.396767233469049,3.9093000888824463,111.305,48.406094399362566,0,200,115.0,102,8.432678120241473,3.9482314586639404,112.153,49.48209364002295,0,200,116.0,103,8.436072629546294,3.958667516708374,500,15,1e-09,0.001,64,99999,0.005,10.0,False,True,pna-diff-task-sizes-results.csv,ce,28,4.969986701658387,5.161857724189758,0.008,0.007616127833519138,0.003271315996847912,0.002423108572832228,0.008,5.177350640296936
pna,1,8,13453,256,-100,100,mode,True,10000,1000,1000,112.7957,50.29055340230409,0,200,117.0,102,7.505020749659305,4.57519006729126,112.823,50.87240579135215,0,200,117.0,108,8.521936770259753,4.614556312561035,113.325,50.15987813980413,0,200,118.0,106,8.491100511991204,4.62540864944458,500,15,1e-09,0.001,64,99999,0.005,10.0,False,True,pna-diff-task-sizes-results.csv,ce,23,5.115240730882702,5.216628044843674,0.013,0.0048923625394213625,0.004781011781011781,0.0036548122101677893,0.013,5.151230096817017
pna,1,8,13453,512,-100,100,mode,True,10000,1000,1000,110.6787,52.87911559689704,0,200,117.0,102,7.598163584612852,5.252865791320801,112.269,52.62864846260067,0,199,118.0,105,8.528450814380324,5.292989253997803,110.229,52.56769501319227,0,200,117.0,102,8.490345274136725,5.302632808685303,500,15,1e-09,0.001,64,99999,0.005,10.0,False,True,pna-diff-task-sizes-results.csv,ce,36,5.119775039444551,5.222596228122711,0.012,0.009507990562678063,0.005332111916069043,0.004415817808061641,0.012,5.229291260242462
pna,1,8,13453,1024,-100,100,mode,True,10000,1000,1000,109.9797,54.34245014636348,0,200,117.0,101,7.655216019817816,5.937529563903809,108.186,56.059587975653194,0,200,115.0,104,8.627844604525968,5.9778828620910645,110.716,54.000142073887176,0,200,119.0,105,8.635309196403275,5.986629486083984,500,15,1e-09,0.001,64,99999,0.005,10.0,False,True,pna-diff-task-sizes-results.csv,ce,24,5.214174301222525,5.2989389300346375,0.01,0.008683828861493836,0.0024067597914933796,0.0018743765729445476,0.01,5.311045795679092
pna,1,8,3304,8,-100,100,contains_even,True,10000,1000,1000,0.4383,0.4961785061850221,0,1,0.0,0,0.9889012341082538,1.5994362831115723,0.426,0.4944936804449578,0,1,0.0,0,0.9832850245202127,1.6213418245315552,0.423,0.49403542383112575,0,1,0.0,0,0.9819705360112225,1.6052287817001343,500,15,1e-09,0.001,64,99999,0.005,10.0,False,True,pna-diff-task-sizes-results.csv,ce,21,0.6807508800187058,0.6644520908594131,0.548,0.5158826734843549,0.5289787144950799,0.5294976323614579,0.548,0.6836786791682243
pna,1,8,3304,16,-100,100,contains_even,True,10000,1000,1000,0.4687,0.499019348322287,0,1,0.0,0,0.9970833615347543,2.092059850692749,0.459,0.498316164698678,0,1,0.0,0,0.9942656493832003,2.121177911758423,0.442,0.49662460672020686,0,1,0.0,0,0.9894028932821948,2.096299886703491,500,15,1e-09,0.001,64,99999,0.005,10.0,False,True,pna-diff-task-sizes-results.csv,ce,21,0.6873783377493605,0.6837967447936535,0.51,0.5136638609124378,0.5112083073129333,0.5203508631071859,0.51,0.688794981688261
pna,1,8,3304,32,-100,100,contains_even,True,10000,1000,1000,0.4845,0.4997596922521863,0,1,0.0,0,0.9992182447819695,2.655393362045288,0.484,0.499743934430424,0,1,0.0,0,0.9983744155974623,2.68941593170166,0.468,0.49897494927100305,0,1,0.0,0,0.9961609762310588,2.6616616249084473,500,15,1e-09,0.001,64,99999,0.005,10.0,False,True,pna-diff-task-sizes-results.csv,ce,38,0.6892618210616146,0.6907873451709747,0.485,0.49284268363215733,0.47767526890177553,0.49434140443051716,0.485,0.6928581520915031
pna,1,8,3304,64,-100,100,contains_even,True,10000,1000,1000,0.4912,0.49992255400211744,0,1,0.0,0,0.9996880206816878,3.268557071685791,0.482,0.4996758949559204,0,1,0.0,0,0.9981785252359926,3.3052735328674316,0.473,0.499270467782744,0,1,0.0,0,0.997011458232373,3.277034044265747,500,15,1e-09,0.001,64,99999,0.005,10.0,False,True,pna-diff-task-sizes-results.csv,ce,38,0.6909697629172408,0.6903743669390678,0.477,0.49545474603945105,0.40951266409480724,0.49262694308307525,0.477,0.6930767707526684
pna,1,8,3304,128,-100,100,contains_even,True,10000,1000,1000,0.4956,0.4999806396251759,0,1,0.0,0,0.9998555814372869,3.9143738746643066,0.489,0.49987898535545583,0,1,0.0,0,0.9987632631201516,3.9544365406036377,0.472,0.49921538437832613,0,1,0.0,0,0.9968529191335577,3.9200360774993896,500,15,1e-09,0.001,64,99999,0.005,10.0,False,True,pna-diff-task-sizes-results.csv,ce,39,0.6922511090840102,0.6918194107711315,0.522,0.5015087313816128,0.4466461544289292,0.5046753300472235,0.522,0.6917396783828735
pna,1,8,3304,256,-100,100,contains_even,True,10000,1000,1000,0.4981,0.4999963899869677,0,1,0.0,0,0.999901017939431,4.579868793487549,0.492,0.49993599590347565,0,1,0.0,0,0.998927422244572,4.62272834777832,0.475,0.4993746088859544,0,1,0.0,0,0.997311209529079,4.584765911102295,500,15,1e-09,0.001,64,99999,0.005,10.0,False,True,pna-diff-task-sizes-results.csv,ce,28,0.6926733971952544,0.6910520866513252,0.478,0.48451127819548867,0.4692701190577327,0.4844439720149975,0.478,0.7001688107848167
pna,1,8,3304,512,-100,100,contains_even,True,10000,1000,1000,0.4984,0.4999974399934464,0,1,0.0,0,0.9999040470056608,5.257348537445068,0.491,0.4999189934379369,0,1,0.0,0,0.9988784638064876,5.301376819610596,0.478,0.4995157655169654,0,1,0.0,0,0.9977175368666305,5.260834217071533,500,15,1e-09,0.001,64,99999,0.005,10.0,False,True,pna-diff-task-sizes-results.csv,ce,19,0.6925960836708632,0.6909740567207336,0.481,0.48435771653921994,0.47816547054840897,0.4848683948523176,0.481,0.7193955779075623
pna,1,8,3304,1024,-100,100,contains_even,True,10000,1000,1000,0.499,0.499998999999,0,1,0.0,0,0.9999085473248033,5.9417219161987305,0.492,0.49993599590347565,0,1,0.0,0,0.998927422244572,5.987016677856445,0.477,0.4994707198625361,0,1,0.0,0,0.9975878662109894,5.944083213806152,500,15,1e-09,0.001,64,99999,0.005,10.0,False,True,pna-diff-task-sizes-results.csv,ce,28,0.6925016444664176,0.6915405727922916,0.513,0.5152402483655415,0.5121350343964978,0.5164752438472966,0.513,0.6912334971129894
small_set_transformer,1,8,50953,8,-100,100,mode,True,10000,1000,1000,119.7436,42.501897122834414,0,200,121.0,102,7.15142217056767,1.5935304164886475,119.326,43.484545806527635,2,200,122.0,107,7.997574851326865,1.5713962316513062,121.536,41.922460614806475,0,200,123.0,109,8.010913978734623,1.5809353590011597,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,small_set_transformer-diff-task-sizes-results.csv,ce,127,2.4306263331031848,2.7527215480804443,0.159,0.15819617110220235,0.12646900236509384,0.16281856712393905,0.159,2.747661903500557
small_set_transformer,1,8,50953,16,-100,100,mode,True,10000,1000,1000,116.0295,39.841521428655305,0,200,115.0,101,6.986846217661313,2.086803913116455,114.986,39.542885630666866,0,200,115.0,101,7.850758951214552,2.0597832202911377,116.575,39.92112692547644,0,200,115.0,101,7.952319540265149,2.063805103302002,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,small_set_transformer-diff-task-sizes-results.csv,ce,56,3.181989079946288,3.809069886803627,0.076,0.08833941586331123,0.0640231859618078,0.08023478152013215,0.076,3.8486472070217133
small_set_transformer,1,8,50953,32,-100,100,mode,True,10000,1000,1000,112.8575,43.990364783097675,0,200,113.0,101,7.159187897178912,2.649203062057495,113.18,45.9803175282642,0,200,113.0,102,8.06962547433255,2.618053913116455,112.204,43.69510709450201,0,200,113.0,106,8.024708978975802,2.6180479526519775,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,small_set_transformer-diff-task-sizes-results.csv,ce,54,3.827547396543271,4.365672051906586,0.038,0.03973760035440291,0.0315724544063992,0.0643365719945463,0.038,4.4034993052482605
small_set_transformer,1,8,50953,64,-100,100,mode,True,10000,1000,1000,114.3821,46.0220762198969,0,200,116.0,101,7.271298927111046,3.2619073390960693,116.416,44.38780174777751,0,200,116.0,102,8.146939000178348,3.2282028198242188,113.803,47.067379266324146,0,200,115.0,105,8.243689537899268,3.222740888595581,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,small_set_transformer-diff-task-sizes-results.csv,ce,50,4.193071681640588,4.712255895137787,0.025,0.033954057469381974,0.02224622906673122,0.04632489232989233,0.025,4.773314148187637
small_set_transformer,1,8,50953,128,-100,100,mode,True,10000,1000,1000,113.3551,48.416530276239335,0,200,116.0,101,7.419879908181046,3.906660556793213,112.126,49.366629660125675,0,200,115.0,102,8.260311612164152,3.873002052307129,112.956,50.65044979069781,0,200,116.0,101,8.397051040166469,3.8627851009368896,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,small_set_transformer-diff-task-sizes-results.csv,ce,47,4.63673725627639,4.957706838846207,0.024,0.023349753751989912,0.01768633402878295,0.028734222459912032,0.024,4.932799905538559
small_set_transformer,1,8,50953,256,-100,100,mode,True,10000,1000,1000,113.0303,50.58560251603217,0,200,118.0,102,7.499550314331362,4.571545124053955,111.654,51.17384374854013,0,200,117.0,105,8.460190745848461,4.538384914398193,114.506,50.13988396476402,0,200,118.0,101,8.41186311034047,4.524194240570068,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,small_set_transformer-diff-task-sizes-results.csv,ce,22,5.165830926978983,5.170953661203384,0.014,0.01251871415317139,0.0038133615188908113,0.02031169946574931,0.014,5.1386499106884
small_set_transformer,1,8,50953,512,-100,100,mode,True,10000,1000,1000,111.6673,52.693967498282,0,200,118.0,107,7.588350333264448,5.248648166656494,111.231,51.36153851862306,0,200,117.0,102,8.543282237210908,5.216047763824463,112.787,52.19219894773548,0,200,117.0,108,8.49937663356377,5.19927453994751,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,small_set_transformer-diff-task-sizes-results.csv,ce,55,5.157125190003601,5.133449167013168,0.021,0.017836164140644484,0.011230043672477659,0.014798790757838815,0.021,5.17096871137619
small_set_transformer,1,8,50953,1024,-100,100,mode,True,10000,1000,1000,109.684,54.33625625675733,0,200,116.0,109,7.648197157979843,5.932857990264893,111.564,53.572604043484766,0,200,119.0,104,8.620047049278453,5.900405406951904,107.862,55.29172592712223,0,200,115.5,101,8.647021268311033,5.8831610679626465,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,small_set_transformer-diff-task-sizes-results.csv,ce,75,5.107718372505771,5.208352863788605,0.024,0.02032471194907743,0.012489093813920858,0.0116552057400931,0.024,5.2301590740680695
small_set_transformer,1,8,38018,8,-100,100,contains_even,True,10000,1000,1000,0.4488,0.4973716517856642,0,1,0.0,0,0.9923358010303415,1.5979773998260498,0.401,0.49010100999691897,0,1,0.0,0,0.9707018590799534,1.5713353157043457,0.433,0.4954906659060289,0,1,0.0,0,0.9861462544718478,1.5927056074142456,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,small_set_transformer-diff-task-sizes-results.csv,ce,17,0.6837050503289823,0.6677502654492855,0.56,0.5197526791060278,0.5154851118062798,0.5371445910323596,0.56,0.6763787418603897
small_set_transformer,1,8,38018,16,-100,100,contains_even,True,10000,1000,1000,0.4815,0.49965763278468994,0,1,0.0,0,0.9989238795413682,2.0916099548339844,0.439,0.4962650501496151,0,1,0.0,0,0.9883699873164006,2.0607759952545166,0.465,0.4987734956871706,0,1,0.0,0,0.9955813037371506,2.085789442062378,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,small_set_transformer-diff-task-sizes-results.csv,ce,23,0.6768929146866604,0.6699910499155521,0.553,0.5193548387096775,0.4120150100107683,0.7564714867617108,0.553,0.674763411283493
small_set_transformer,1,8,38018,32,-100,100,contains_even,True,10000,1000,1000,0.4942,0.49996635886827423,0,1,0.0,0,0.9998143848508712,2.654923439025879,0.446,0.49707544698969,0,1,0.0,0,0.9906983882756732,2.618743419647217,0.48,0.49959983987187184,0,1,0.0,0,0.9979595679909182,2.647390604019165,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,small_set_transformer-diff-task-sizes-results.csv,ce,116,0.6701483856348385,0.6360936984419823,0.607,0.590625,0.5246916780203592,0.7761664841182914,0.607,0.6137997061014175
small_set_transformer,1,8,38018,64,-100,100,contains_even,True,10000,1000,1000,0.5027,0.4999927099468552,0,1,1.0,1,0.9998904017500386,3.267610788345337,0.455,0.49797088268291345,0,1,0.0,0,0.9932726078300496,3.2280807495117188,0.484,0.499743934430424,0,1,0.0,0,0.9983744155974623,3.2601640224456787,500,15,1e-09,0.001,64,9,0.005,10.0,False,True,small_set_transformer-diff-task-sizes-results.csv,ce,26,0.6449764719410943,0.6286837235093117,0.59,0.5786245114997758,0.5290293957615413,0.6579868019304639,0.59,0.6285641677677631
